prodid,brand,name,size,current_price,full_price,raw_description
2848547,Bertocchi,Soppressa Extra Hot Chilli,approx.100g,3.4,3.9,BERTOCCHI EXTRA HOT CHILLI SOPPRESSA FROM THE DELI
2858766,Hercules,Click Zip Sandwich Bags,100 pack,4.7,5.25,HERCULES CLICKZIP RESEALABLE SANDWICH BAGS 100 PACK
2897190,Nature's Way,Restore Probiotic Capsules,90 pack,35.0,53.0,NATURE'S WAY RESTORE PROBIOTIC DAILY HEALTH 90PK
2920655,Batiste,Eden Dry Shampoo,200mL,10.0,14.0,BATISTE DRY SHAMPOO EDEN 200ML
2984228,Mainland,Cheese On The Go Lunch Caramelised Onion,110g,4.9,5.5,MAINLAND CHEESE ON THE GO LUNCH CARAMELISED ONION 110G
2997955,Simple,Facial Toner Soothing Kind To Skin,200mL,7.5,11.5,SIMPLE FACIAL TONER SOOTHING KIND TO SKIN 200ML
3021029,All Natural Bakery,"Yoghurt, Peach & Mango Oat Slice",100g,2.9,3.25,ALL NATURAL BAKERY OAT SLICES:YOGHURT PEACH & M:.:100 GRAM
3024333,Le Tan,Express Self Tanning Foam,110mL,12.9,17.0,LE TAN EXPRESS TAN SELF TANNING FOAM 110ML
3024457,Cracker Barrel,Extra Sharp Cheese Block,500g,11.0,13.8,CRACKER BARREL EXTRA SHARP CHEESE BLOCK
3024876,Coles,RSPCA Approved Chicken Portions With Bbq Rub,approx. 1.7kg,11.9,13.6,COLES RSPCA CHICKEN PORTIONS WITH BBQ RUB
3025846,Alula,Gold Lactose Intolerance 0-12 Months Infant Formula,900g,28.8,32.0,ALULA GOLD LACTOSE INTOLERANCE 0-12 MONTHS INFANT FORMULA 900G
3030777,Redheads,Wrapped Firelighters,20 pack,4.65,5.5,REDHEADS WRAPPED FIRELIGHTERS
3057864,Zyrtec,Rapid Acting Hayfever Allergy Relief Antihistamine Liquid Capsules,10 pack,11.6,14.5,ZYRTEC GEL CAPSULES 10 PACK
3057875,Zyrtec,Rapid Acting Hayfever Allergy Relief Antihistamine Mini Tablets,10 pack,11.2,14.0,ZYRTEC RAPID ACTING TABLETS 10 PACK
3058390,Herron Nicaway,Nicotine Lozenge 2mg,72 pack,22.0,26.0,HERRON NICAWAY NICOTINE LOZENGES 2MG 72 PACK
3058437,Herron Nicaway,Nicotine Lozenge 4mg,72 pack,22.0,26.0,HERRON NICAWAY NICOTINE LOZENGES 4MG 72 PACK
3059203,Air Wick,Pure Spring Delight Air Freshener Spray,159g,5.5,8.0,AIR WICK PURE AEROSOL SPRING DELIGHT 159 GRAM
3059214,Air Wick,Pure Cherry Blossom Air Freshener Spray,159g,5.5,8.0,AIR WICK PURE AEROSOL CHERRY BLOSSOM 159 GRAM
3059247,Air Wick,Pure Soft Cotton Air Freshener Spray,159g,5.5,8.0,AIR WICK PURE AEROSOL SOFT COTTON 159 GRAM
3081290,Coles,Shredded Roast Chicken Breast,150g,5.4,6.0,COLES SHREDDED ROAST CHICKEN BREAST 150G
3128317,Atkins,Low Carb Endulge Bar Milk Chocolate 5x30g,150g,13.6,17.0,ATKINS LOW CARB ENDULGE BAR MILK CHOCOLATE 5X30G 150G
3152311,Chux,Dishwand Non-scratch Handle,1 pack,4.3,0.0,CHUX DISHWAND NON-SCRATCH HANDLE 1 PACK
3152388,Chux,Non-scratch Dishwand Refills,3 pack,5.0,0.0,CHUX NON-SCRATCH DISHWAND REFILLS 3PK
3161538,Metamucil,114 Dose Lemon Lime,673g,33.5,39.5,METAMUCIL 114 DOSE LEMON LIME 673G
3162155,Prunelax,Tablets,80 pack,8.5,10.35,PRUNELAX TABLETS 80PK
3163522,Thursday,Plantation Tea Tree & Manuka Healing Balm,30g,11.0,14.0,THURSDAY PLANTATION TEA TREE & MANUKA HEALING BALM 50ML
3185718,Edgell,Mexican Mix With Black Beans Pinto Beans And Red Kidney Beans,400g,1.8,2.2,EDGELL MEXICAN MIX WITH BLACK BEANS- PINTO BEANS AND RED KIDNEY BEANS 400G
318655,MasterFoods,Ground Extra Hot Cayenne Pepper,30g,3.5,4.2,MASTERFOODS CAYENNE PEPPER GROUND EXTRA HOT
3187724,Pauls,Zymil Chocolate Lactose Free Milk,400mL,3.3,4.0,PAULS ZYMIL CHOCOLATE LACTOSE FREE MILK 400ML
3198640,Old El Paso,Hard N Soft Taco Kit Mexican Style,560g,10.8,12.0,OLD EL PASO HARD N SOFT KIT MEXICAN STYLE 560G
3208256,Mission,Original Yellow Corn Tortilla Strips,230g,4.0,4.5,MISSION CORN CHIPS:YELLOWCORN:.:230 GRAM
3221505,San Remo,La Pasta Chicken Curry Flavour Pasta & Sauce,80g,1.0,1.4,SAN REMO LA PASTA SINGLES CHICKEN CURRY 80 GRAM.
3227410,Coles,RSPCA Approved Free Range Chicken Breast Large Pack,approx. 1.25kg,16.88,18.75,COLES FREE RANGE RSPCA CHICKEN BREAST LARGE PACK
3251368,Oreo,Frozen Cookie Sandwich With Oreo Biscuit Pieces 4 Pack,440mL,7.9,11.5,OREO SANDWICH COOKIE 4 PACK
3251437,Oreo,Ice Cream Cones 4 Pack,475mL,7.9,11.5,OREO ICE CREAM CONES 4 PACK 475ML
3273994,Perfect Italiano,Grated Cheese Perfect Pizza,250g,5.8,6.5,PERFECT ITALIANO CHEESE GRATED PERFECT PIZZA 250G
3274024,Perfect Italiano,Grated Cheese Perfect Bakes,250g,5.8,6.5,PERFECT ITALIANO CHEESE GRATED PERFECT BAKES 250G
3274760,Bio,Shredded Cheddar Cheese,200g,6.3,9.0,BIO CHEESE CHEDDAR SHREDDED 200G
3275581,The Laughing Cow,Cheese,256g,7.65,8.5,THE LAUGHING COW CHEESE
3280140,Bosisto's,Eucalyptus Oil,175mL,14.8,17.0,BOSISTO'S EUCALYPTUS OIL 175ML
3281008,Bosisto's,Natural Lavender Oil Spray,125g,10.0,13.0,BOSISTO'S LAVENDER SPRAY 125G
3294780,Wild Tides,Tuna Olive Oil,95g,1.7,2.5,WILD TIDES TUNA OLIVE OIL 95G
3294815,Wild Tides,Tuna Springwater,95g,1.7,2.5,WILD TIDES TUNA SPRINGWATER 95G
3294859,Wild Tides,Tuna Lemon And Pepper,95g,1.7,2.5,WILD TIDES TUNA LEMON PEPPER 95G
3294906,Wild Tides,Tuna Onion Sav Sauce,95g,1.7,2.5,WILD TIDES TUNA ONION SAV SAUCE 95G
3294972,Wild Tides,Tuna Spicy Chilli,95g,1.7,2.5,WILD TIDES TUNA SPICY CHILLI 95G
