prodid,brand,name,size,current_price,full_price,raw_description
5559502,Black Swan,Crafted Crispy Bacon And Caramelised Onion Dip,170g,4.2,5.0,BLACK SWAN CRAFTED CRISPY BACON AND CARAMELISED ONION DIP 170G
5559524,Black Swan,Crafted Beetroot Tzatziki Dip,170g,4.2,5.0,BLACK SWAN CRAFTED BEETROOT TZATZIKI DIP 170G
5559535,Black Swan,Crafted Caramelised French Onion Dip,170g,4.2,5.0,BLACK SWAN CRAFTED CARAMELISED FRENCH ONION DIP 170G
5559546,Black Swan,Crafted Guacamole Dip,170g,4.2,5.0,BLACK SWAN CRAFTED GUACAMOLE DIP 170G
5559557,Black Swan,Crafted Hommus And Garlic Dip,170g,4.2,5.0,BLACK SWAN CRAFTED HOMMUS AND GARLIC DIP 170G
5561082,Black Swan,Crafted Spinach And Feta Dip,170g,4.2,5.0,BLACK SWAN CRAFTED SPINACH AND FETA DIP 170G
5566097,Suimin,Hot & Spicy Noodle Cup,70g,2.0,2.4,SUIMIN NOODLE CUP :HOT SPICY:.:70 GRAM
5643960,Don,Salami Pepperoni,200g,7.0,8.5,DON PEPPERONI SALAMI 200G
5673472,Actizyme,Drain & Septic Cleaner,450g,16.9,21.75,ACTIZYME CLEANER DRAIN SEPTIC
5821671,Nature's Way,Beauty Collagen Mature Skin,120 pack,40.0,63.0,NATURE'S WAY BEAUTY COLLAGEN MATURE SKIN 120PK
5839994,Always Fresh,Olive Oil & Sea Salt Crustini Bruschetta Toasts,120g,4.0,4.5,ALWAYS FRESH CRUSTINI:OLIVE OIL & SEA SALT:.:120 GRAM
5873245,Dettol,Antibacterial Foam:hand Wash Lime & Orange Refill,900mL,8.5,10.5,DETTOL ANTIBACTERIAL FOAM:HAND WASH LIME & ORANGE REFILL 900ML
5885970,Atkins,Low Carb Endulge Bars Caramelised White Chocolate 5x30g,150g,13.6,17.0,ATKINS LOW CARB ENDULGE BARS CARAMELISED WHITE CHOCOLATE 5X30G 150G
5885991,Atkins,Endulge Peanut Butter Cups 10 Pack,170g,13.6,17.0,ATKINS ENDULGE PEANUT BUTTER CUPS 10 PACK 170G
5890732,Suncoast Gold,Vitality Macadamia Oil,500mL,9.0,11.3,SUNCOAST GOLD VITALITY MACADAMIA OIL
5890947,Palmolive,Naturals Active Nourishment Conditioner,700mL,7.0,9.0,PALMOLIVE NATURALS CONDITIONER:ACTIVE NOURISHMENT:.:700 ML
5890970,Palmolive,Naturals Active Nourishment Shampoo,700mL,7.0,9.0,PALMOLIVE NATURALS SHAMPOO:ACTIVE NOURISHMENT:.:700 ML
6022516,John West,Tuna Slices in Springwater,125g,3.3,3.8,JOHN WEST TUNA SLICES:SPRINGWATER:.:125 GRAM
6036805,Simple,Cleansing Facial Wipes Kind To Skin Biodegradable,25 pack,6.0,9.0,SIMPLE CLEANSING FACIAL WIPES KIND TO SKIN BIODEGRADABLE 25PK
6036827,Simple,Cleansing Facial Wipes Kind To Skin Biodegradable,50 pack,9.0,14.0,SIMPLE CLEANSING FACIAL WIPES KIND TO SKIN BIODEGRADABLE 50PK
6067751,Coles,Beef Sizzle Steak,400g,12.0,13.0,COLES BEEF SIZZLE STEAK  400GRAM
6068539,Coles,Beef Sandwich Steak,400g,12.0,13.0,COLES BEEF SANDWICH STEAK 400GRAM
6095906,Edgell,Beans 4 Bean Mix No Added Salt,400g,1.8,2.2,EDGELL BEANS 4 BEAN MIX NAS
6095939,Edgell,Beans Red Kidney No Added Salt,400g,1.8,2.2,EDGELL BEANS RED KIDNEY BEANS  NAS
6123091,Libra,Pads Goodnights Extra,20 pack,8.0,10.0,LIBRA PADS GOODNIGHTS EXTRA 20PK
6126690,Moxie,Tampons 100% Organic Cotton Regular,16 pack,4.5,5.9,MOXIE TAMPONS 100% ORGANIC COTTON REGULAR 16PK
6126792,Moxie,Liners Organic Ultra Thin,26 pack,4.5,5.9,MOXIE LINERS ORGANIC ULTRA THIN 26PK
6127263,Moxie,Pads Organic Overnight,8 pack,4.5,5.9,MOXIE PADS ORGANIC OVERNIGHT 8PK
6127365,Moxie,Pads Organic Day Regular,10 pack,4.5,5.9,MOXIE PADS ORGANIC DAY REGULAR 10PK
6131974,My Dog,Shredded Meals Beef Dog Food,100g,1.4,1.9,MY DOG SHREDDED MEALS BEEF DOG FOOD 100 GRAM
6132015,My Dog,Shredded Meals Chicken Dog Food,100g,1.4,1.9,MY DOG SHREDDED MEALS CHICKEN DOG FOOD 100 GRAM
6134644,Glade,Electric Scented Oil Refill Sheer Vanilla Embrace,40mL,8.4,13.0,GLADE ELECTRIC SCENTED OIL REFILL SHEER VANILLA EMBRACE 40ML
6135432,Coles,Pork Loin Steaks Thin Cut,500g,9.0,10.0,COLES PORK LOIN STEAKS THIN CUT 500G
6135691,Coles,Pork Scotch Fillet Steak,300g,6.0,6.5,COLES PORK SCOTCH FILLET STEAK 300 GRAM
6138179,Travacalm,Ginger,10 pack,4.5,5.5,TRAVACALM GINGER 10PK
6138452,Rehydraid,Ready To Drink Orange,250mL,3.0,3.5,REHYDRAID ELECTROLYTE SOLUTION ORANGE 250ML
6138463,Rehydraid,Ready To Drink Apple & Raspberry,250mL,3.0,3.5,REHYDRAID ELECTROLYTE SOLUTION APPLE RASPBERRY 250ML
6138496,Rehydraid,Electrolyte Jelly Bag Apple & Raspberry,100g,3.0,3.5,REHYDRAID ELECTROLYTE JELLY BAGS APPLE RASPBERRY 100G
6165047,Babybel,Mini Cheese Original 10 Pack,200g,9.9,11.2,BABYBEL MINI CHEESE ORIGINAL 10 PACK 200G
6169489,Coles Dairy,Cheese Brie Wrapped,125g,2.7,3.0,COLES DAIRY CHEESE BRIE WRAPPED 125G
6169580,Coles,Dairy Cheese Camembert Wrapped,125g,2.7,3.0,COLES DAIRY CHEESE CAMEMBERT WRAPPED 125G
6210163,Remedy,Sodaly Passionfruit 250ml,4 pack,5.9,0.0,REMEDY SODALY PASSIONFRUIT 250ML 4 PACK
