prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5283693,Heritage Mill,Muesli Fruit & Nut,750g,6.3,7.9,20.25,HERITAGE MILL MUESLI FRUIT & NUT 750G
5283900,Heritage Mill,Clusters Crunchy Nut,750g,6.3,7.9,20.25,HERITAGE MILL CLUSTERS CRUNCHY NUT 750G
5284540,Heritage Mill,Clusters Cranberry Almond Coconut,750g,6.3,7.9,20.25,HERITAGE MILL CLUSTERS CRANBERRY ALMOND COCONUT 750G
5284765,Heritage Mill,Clusters Almond & Cinnamon Limited Edition,750g,6.3,7.9,20.25,HERITAGE MILL CLUSTERS ALMOND & CINNAMON 750G - LTD EDITION
5288482,RT,Low Sugar Granola Vanilla Blueberry,450g,9.0,0.0,0.0,RED TRACTOR LOW SUGAR GRANOLA VANILLA BLUEBERRY 450G
52897,Kikkoman,Salt Reduced Soy Sauce,250mL,6.7,0.0,0.0,KIKKOMAN SAUCE SOY LESS SALT
5290280,Coles,Oat Bran,500g,2.15,0.0,0.0,COLES OAT BRAN 500G
5290305,Coles,Oats Rolled,900g,1.95,0.0,0.0,COLES ROLLED OATS 900G
5290338,Coles,Quick Oats,900g,1.95,0.0,0.0,COLES QUICK OATS
5292344,Kellogg's,Special K Original Breakfast Cereal Bulk Pack,920g,10.8,0.0,0.0,KELLOGG'S SPECIAL K ORIGINAL BREAKFAST CEREAL BULK PACK 920G
5292989,Patak's,Rogan Josh Curry Paste Medium,283g,7.5,0.0,0.0,PATAKS ROGAN JOSH CURRY PASTE 283G
5293020,Coles,Water Chestnuts Sliced,225g,,,,COLES WATER CHESTNUTS SLICED 225G
5295524,Coles,Classic Olive Oil,500mL,10.0,0.0,0.0,COLES CLASSIC OLIVE OIL 500ML
5295535,Coles,Extra Mild Olive Oil,1L,18.0,0.0,0.0,COLES EXTRA MILD OLIVE OIL 1 LITRE
5295546,Coles,Extra Mild Olive Oil,500mL,10.0,0.0,0.0,COLES EXTRA MILD OLIVE OIL 500ML
5295557,Coles,Lemon Juice,250mL,1.0,0.0,0.0,COLES LEMON JUICE 250ML
5296083,Coles,Bbq Sauce,2L,5.0,0.0,0.0,COLES BBQ SAUCE
5296786,Dole,Pineapple Pieces In Juice,432g,3.9,0.0,0.0,DOLE PINEAPPLE PIECES IN JUICE  432G
5305093,Mae Ploy,Sweet Chilli Sauce,280mL,3.75,0.0,0.0,MAE PLOY SWEET CHILLI SAUCE 280ML
5306620,Mutti,Sugo Speciale Genovese Basil,400g,5.7,0.0,0.0,MUTTI PSCE ROSSORO TOMATO WITH BASIL 400G
5307929,Mutti,Sugo Speciale Grilled Vegetables,400g,5.7,0.0,0.0,MUTTI SUGO SPECIALE GRILLED VEGETABLES 400G
5308353,Mutti,Sugo Speciale	parmigiano Reggiano,400g,5.7,0.0,0.0,MUTTI PSCE ROSSORO TOMATO WITH PARMIGIANO 400G
5309221,Wicked,Burger Pickles,500g,3.0,0.0,0.0,WICKED BURGER PICKLES 500G
5309265,Wicked,Dill Pickle,500g,3.0,0.0,0.0,WICKED DILL PICKLE 500G
5309276,Wicked,Sandwich Stacker,500g,3.0,0.0,0.0,WICKED SANDWICH STACKERS 500G
5309345,Wicked,Sauerkraut,460g,3.5,0.0,0.0,WICKED SAUERKRAUT 460G
5309378,Monini,Organic Olives Green Pitted Bella Di Cerignola,150g,4.0,4.9,18.37,MONINI OLIVES GREEN PITTED (BELLA DI CERIGNOLA) 150G
5309425,Monini,Organic Olives Black Pitted Leccino,150g,4.0,4.9,18.37,MONINI OLIVES BLACK PITTED (LECCINO) 150G
5310752,Lea & Perrins,Worcestershire Sauce,290mL,5.0,0.0,0.0,LEA & PERRINS WORCESTERSHIRE SAUCE 290ML
5311187,Wicked,Kimchi,460g,3.5,0.0,0.0,WICKED KIMCHI 460G
5318594,Green's,Original Pancake Shake,200g,2.2,0.0,0.0,GREENS ORIGINAL PANCAKE SHAKE 200G
5322558,Old El Paso,Nachos Topping,390g,6.0,0.0,0.0,OLD EL PASO NACHOS TOPPING 390G
5322591,Old El Paso,Reduced Salt Spice Mix Taco,30g,3.0,0.0,0.0,OLD EL PASO REDUCED SALT TACO SPICE MIX 30G
5324462,Ardmona,Rich & Thick Tomatoes With Herbs,410g,2.5,0.0,0.0,ARDMONA RICH & THICK TOMATOES CHOPPED HERBS
5324780,Coles,Baked Beans In Ham Sauce,425g,1.5,0.0,0.0,COLES BAKED BEANS IN SAUCE:HAM SAUCE:.:420 GRAM
5328281,Blue Banner,Sliced Red Onion,525g,7.0,0.0,0.0,BLUE BANNER SLICED RED ONION 525G
5332234,Coles,Oyster Sauce,300mL,2.3,0.0,0.0,COLES OYSTER SAUCE
5332289,Coles,Sweet Chilli Sauce,500mL,2.1,0.0,0.0,COLES SWEET CHILLI SAUCE
5332416,Hong Gong,Red Bean Mooncake,750g,24.8,0.0,0.0,HONG GONG RED BEAN MOONCAKE 75OG
5332449,Hong Gong,Assorted Mooncake,750g,24.8,0.0,0.0,HONG GONG ASSORTED MOONCAKE 750G
5332609,Coles,Fruit Salad In Juice,825g,3.6,0.0,0.0,COLES FRUIT SALAD IN JUICE
5334660,Coles,Coffee Decaffeinated,100g,5.0,0.0,0.0,COLES COFFEE DECAFFEINATED
5342920,Continental,Cup A Soup Italian Minestrone Serves 2,75g,2.8,0.0,0.0,CONTINENTAL CAS HEARTY SOUP Q2S:MINESTRONE ITA:.:75 GRAM
5344743,Go Natural,Yoghurt Fruit & Nut Delight Bar,50g,2.5,0.0,0.0,GO NATURAL
5346909,Byron Beef Jerky,Flame Grilled,120g,16.95,0.0,0.0,BYRON BEEF JERKY FLAME GRILLED 120 GRAM
5350961,Bhuja,Original Mix,350g,5.75,0.0,0.0,BHUJA ORIGINAL MIX 350G
5355932,Pureharvest,Organic Tamari Soy Sauce Wheat Free Salt Reduced,250mL,4.3,0.0,0.0,PUREHARVEST TAMARI WHEAT FREE SLT RED 250ML
5356119,Pureharvest,Natural Rice Malt Syrup,500g,4.2,0.0,0.0,PUREHARVEST RICE MALT SYRUP
