prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
8263310,Kook 'A' Crumb,Herb & Garlic Bread Crumbs,200g,3.7,0.0,0.0,KOOK A CRUMB BREADCRUMBS:HERB GARLIC:.:200 GRAM
8280895,Kikkoman,Soy Sauce,600mL,7.9,0.0,0.0,KIKKOMAN SAUCE SOY 600ML
8281413,Hamper,Corned Beef Lite Canned Meat,340g,8.2,0.0,0.0,HAMPER CORNED BEEF:LITEV:.:340 GRAM
8291144,Uni Eagle Sriracha,Hot Chilli Sauce,475g,6.5,0.0,0.0,UNI EAGLE SRIRACHA HOT CHILLI SAUCE 475GM
8303312,I Dolci Di Montagna,Sfogliatine Glassate Wafers,135g,3.4,0.0,0.0,DOLCI DI MONTAGNA WAFERS SFOGLIATINE GLAZED 135G
8303549,Heinz,Ketchup Tomato Sauce,1L,6.6,0.0,0.0,HEINZ KETCHUP TOMATO SAUCE 1 LITRE
8313724,Vege,Chips Multi 12 Pack,250g,9.5,0.0,0.0,VEGE CHIPS MULTI 12 PACK 250G
8344739,Amoy,Light Soy Sauce,250mL,2.8,0.0,0.0,AMOY LIGHT SOY SAUCE 250ML
83584,Twinings,Irish Breakfast Tea Bags 100 Pack,200g,13.5,0.0,0.0,TWININGS TEA BAGS:IRISH BREAKFAST:.:100 PACK
8364420,Indomie,Mi Goreng Fried Noodle Cup,75g,1.9,0.0,0.0,INDOMIE MI GORENG NOODLE CUP
8370400,Cobram Estate,Extra Virgin Olive Oil Robust,750mL,25.0,0.0,0.0,COBRAM ESTATE ROBUST OLIVE OIL 750ML
8370681,Cobram Estate,Extra Virgin Olive Oil Robust,375mL,13.0,0.0,0.0,COBRAM ESTATE EXTRA VIRGIN OLIVE OIL ROBUST
8371232,Cobram Estate,Extra Virgin Olive Oil Classic,3L,65.0,0.0,0.0,COBRAM ESTATE EXTRA VIRGIN OLIVE OIL CLASSIC 3L
8374762,Jade Phoenix,Shitake Mushrooms Sliced,40g,3.05,0.0,0.0,JADE PHOENIX SHITAKE MUSHGROOMS SLICED 40G
8374784,Jade Phoenix Shitake,Mushrooms Whole,50g,3.95,0.0,0.0,JADE PHOENIX SHITAKE MUSHROOMS WHOLE 50G
8391444,Coles,Special Burger Slaw,440g,3.5,0.0,0.0,COLES SPECIAL BURGER SLAW 440G
8397098,Barilla,Genovese Pesto,190g,5.3,0.0,0.0,BARILLA PESTO BASIL GENOVESE 190G
8399399,Amoy,Dark Soy Sauce,250mL,3.0,0.0,0.0,AMOY DARK SOY SAUCE 250ML
8409346,Trung Nguyen,G7 Strong Instant Coffee 3 In 1 Mix,24 pack,11.0,0.0,0.0,TRUNG NGUYEN G7 STRONG INSTANT COFFEE 3 IN 1 MIX 24PK
8409357,Trung Nguyen G7 Coffee,Instant 3 IN 1,22PACK,7.7,0.0,0.0,TRUNG NGUYEN G7 INSTANT COFFEE 3 IN 1 MIX 22PK
8409379,Warheads,Sour Apple Soda,375mL,3.1,0.0,0.0,WARHEADS SOUR APPLE SODA 375ML
8409380,Warheads,Sour Raspberry Soda,375mL,3.1,0.0,0.0,WARHEADS SOUR RASPBERRY SODA 375ML
8409460,Calypso Lemonade,Ocean Blue,473 ML,5.0,0.0,0.0,CALYPSO OCEAN BLUE LEMONADE 473ML
8411698,Lavazza,Qualita Oro Ground Coffee,1kg,50.0,0.0,0.0,LAVAZZA QUALITA ORO GROUND COFFEE 1KG
8413751,Suraya,Lotus Mooncakes,480g,9.8,0.0,0.0,SURAYA LOTUS MOONCAKES 480GM
8413820,Cucina Matese,Grilled Vegetable,550g,4.0,0.0,0.0,CUCINA MATESE GRILLED VEGETABLE 550G
8413842,Cucina Matese,Norma Pasta Sauce,550g,4.0,0.0,0.0,CUCINA MATESE NORMA PASTA SAUCE 550G
8416240,Heinz,Big Red Tomato Soup Can,820g,3.9,0.0,0.0,HEINZ SOUP TOMATO BIG RED
8419292,Coles,Special Kebab Garlic Sauce,350g,3.2,0.0,0.0,COLES SPECIAL KEBAB GARLIC SAUCE 350G
8419736,Majans,Bhuja Original Mix,50g,2.0,0.0,0.0,MAJANS BHUJA ORIGINAL MIX 50G
8433442,Coco Earth,Australian Molasses,450 GRAM,5.1,0.0,0.0,COCO EARTH AUSTRALIAN MOLASSES 450G
8433453,Csr,White Sugar Cubes,500g,4.9,0.0,0.0,CSR WHITE SUGAR CUBES 500G
8433464,CSR,Raw Sugar,500g,2.0,0.0,0.0,CSR SUGAR RAW 500G
