prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
9954371,Musashi,Hydrate Drink Blue Raspberry,600mL,5.0,0.0,0.0,MUSASHI HYDRATE DRINK BLUE RASPBERRY 600ML
9954407,Musashi,Hydrate Drink Lemon Lime,600mL,5.0,0.0,0.0,MUSASHI HYDRATE DRINK LEMON LIME 600ML
9954462,Quest,Baked Brownie Chocolate,56g,5.4,0.0,0.0,QUEST BAKE SHOP BROWNIES CHOCOLATE 56G
9954564,BSc,Bodyscience X Violet Crumble Soft Protein Bar Chocolate Honeycomb 5 Pack,200g,14.0,0.0,0.0,BSC BODYSCIENCE X VIOLET CRUMBLE SOFT PROTEIN BAR CHOCOLATE HONEYCOMB 5 PACK 200G
9954633,Want Want,Hot-kid Milk Beverage 145mlx4 Pack,4 Pack,4.6,0.0,0.0,WANT WANT HOT KID MILK BEVERAGE 145ML X 4 PACK
9954666,Mogu Mogu,Lychee Juice Drink,1000mL,4.95,0.0,0.0,MOGU MOGU LYCHEE JUICE DRINK 1000ML
9954699,Samyang,Buldak Hot Chicken Ramen Tomato Pasta 5x140g,700g,12.5,0.0,0.0,SAMYANG BULDAK HOT CHICKEN RAMEN TOMATO PASTA 700 G (5 X 140G)
9955137,Nongshim,Shin Toomba Stir Fry 137g,4 Pack,9.0,0.0,0.0,NONGSHIM SHIN TOOMBA STIR FRY 4 PACK X 137 G
9955454,Nongshim,Bowl Noodle Soup Hot & Spicy,100g,3.75,0.0,0.0,NONGSHIM BOWL NOODLE SOUP HOT & SPICY 100G
9957595,Old Town,Coffee 3 In 1 Classic,525g,11.5,0.0,0.0,OLD TOWN COFFEE 3 IN 1 CLASSIC 525G
9957609,Old Town,Coffee 3 In 1 Hazelnut,525g,11.5,0.0,0.0,OLD TOWN COFFEE 3 IN 1 HAZELNUT 525G
9957610,Ottogi,Noodles Jin Ramen Mild,120g,1.8,0.0,0.0,OTTOGI NOODLES JIN RAMEN MILD 120G
9957642,Yeo's,Lychee Drink,380mL,2.5,0.0,0.0,YEO'S LYCHEE DRINK 380ML
9958044,Aunt Betty's,Pudding Chocolate 2 Pack,190g,4.9,0.0,0.0,AUNT BETTY'S PUDDING CHOCOLATE 2PK 190GRAM
9958113,Aunt Betty's,Pudding Golden Syrup 2 Pack,190g,4.9,0.0,0.0,AUNT BETTY'S PUDDING GOLDEN SYRUP 2PK 190GRAM
9958146,Aunt Betty's,Pudding Gooey Caramel 2 Pack,190g,4.9,0.0,0.0,AUNT BETTY'S PUDDING GOOEY CARAMEL 2PK 190GRAM
9958237,Aunt Betty's,Pudding Sticky Date 2 Pack,190g,4.9,0.0,0.0,AUNT BETTY'S PUDDING STICKY DATE 2PK 190GRAM
9958372,Musashi,Protein Wafer Bar White Choc Caramel,40g,4.5,0.0,0.0,MUSASHI PROTEIN WAFER BAR WHITE CHOC CARAMEL 40G
9958500,Musashi,Protein Crisp Bar White Choc Salted Caramel,60g,4.9,0.0,0.0,MUSASHI PROTEIN CRISP BAR WHITE CHOC SALTED CARAMEL 60G
9958791,Glico Pocky,Biscuit Stick Milk,40g,2.2,0.0,0.0,GLICO POCKY BISCUIT STICK MILK 40G
9959557,SUP,Creatine High Performance Gummies Peach,35 Pack,27.0,0.0,0.0,SUP CREATINE HIGH PERFORMANCE GUMMIES PEACH 35 PACK
9959580,Sup,Elite Magnesium Post - Work Out High-performance Gummies Raspberry Crush,45 Pack,27.0,0.0,0.0,SUP ELITE MAGNESIUM POST-WORKOUT HIGH PERFORMANCE GUMMIES RASPBERRY CRUSH 45 PACK
9959590,Sup Shred,Carnitine High Performance Gummies Citrus Rush,35 Pack,27.0,0.0,0.0,SUP SHRED L-CARNITINE HIGH PERFORMANCE GUMMIES CITRUS RUSH 35 PACK
9962290,Oxyshred,Infinity Energy Drink Strawberry Sunrise,355mL,4.0,4.9,18.37,OXYSHRED INFINITY ENERGY DRINK STRAWBERRY SUNRISE 355ML
9962303,Oxyshred,Infinity Energy Drink Peach Mango,355mL,4.0,4.9,18.37,OXYSHRED INFINITY ENERGY DRINK PEACH MANGO 355ML
9962336,Muscle Nation,Plant Protein Powder Vanilla,300g,35.0,0.0,0.0,MUSCLE NATION PLANT PROTEIN POWDER VANILLA 300G
