prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
9468136,Masterfoods,Herbs And Spices Tuscan Seasoning Jar,45g,4.5,0.0,0.0,MASTERFOODS TUSCAN SEASONING 45G
9468147,Masterfoods,Herbs And Spices Parsley Flakes Jar,7g,2.2,0.0,0.0,MASTERFOODS  PARSLEY FLAKES 7G
9468191,Masterfoods,Finely Crushed Garlic Bottle Squeeze,280g,5.3,0.0,0.0,MASTERFOODS FINELY CRUSHED GARLIC 280G
9468624,Masterfoods,Roast Vegetable Seasoning Sprinkle Jar,42g,3.5,4.0,12.5,MASTERFOODS ROAST VEGETABLE SEASONING 42G JAR
9477432,Coles Organic,Penne Pasta,500g,1.95,0.0,0.0,COLES ORGANIC PASTA PENNE
9478865,Coles Organic,Pasta Spaghetti,500g,1.95,0.0,0.0,COLES ORGANIC PASTA SPAGHETTI
9485099,Always Fresh,Dolmades Greek Style,280g,5.8,0.0,0.0,ALWAYS FRESH DOLMADES 280G
9490656,UP&GO,Liquid Breakfast Strawberry 6 x 250ml,1.5L,12.6,0.0,0.0,UP&GO LIQUID BREAKFAST STRAWBERRY 6X250ML
9490725,Massel,Salt Reduced Chicken Stock Cubes,105g,4.0,0.0,0.0,MASSEL ULTRACUBE STOCK CUBES:CHICKEN:SALT REDUCED:105GRAM
9490791,UP&GO,Liquid Breakfast Choc Ice 6 x 250ml,1.5L,12.6,0.0,0.0,SANITARIUM UP&GO CEREAL 6X250ML:CHOC ICE:.:1.5 LITRE
9491138,Betty Crocker,Milk Chocolate Chunk Cookie Mix,485g,7.0,0.0,0.0,BETTY CROCKER COOKIES MIX:CHOC CHUNK:.:485 GRAM
9491251,Betty Crocker,Triple Chocolate Muffin Mix,500g,7.0,0.0,0.0,BETTY CROCKER MUFFIN MIX:TRIPLE CHOC:.:500 GRAM
9491273,Betty Crocker,Blueberry Muffin Mix,500g,7.0,0.0,0.0,BETTY CROCKER MUFFIN MIX:BLUEBERRY:LOW FAT:500 GRAM
9495081,Hoyts,Italian Herb Mix,35g,3.2,0.0,0.0,HOYTS ITALIAN HERB MIX
9500829,Nestle,Trix Breakfast Cereal,510g,8.8,0.0,0.0,NESTLE TRIX BREAKFAST CEREAL 510G.
9501876,Coles Organic,Sugar Raw,1Kg,2.7,0.0,0.0,COLES ORGANIC SUGAR RAW 1KG
9505163,Dilmah,Pure Ceylon Extra Strength Tea Bags 100 Pack,240g,8.8,0.0,0.0,DILMAH EXTRA STRENGTH TEA CUP TEA BAGS 100 PACK
9526425,UP&GO,Liquid Breakfast Vanilla Ice 3 x 250ml,750mL,6.8,0.0,0.0,UP&GO LIQUID BREAKFAST VANILLA ICE 3X250ML
9528952,Divella,Pronto Mediterraneo Pasta Sauce,680g,4.6,0.0,0.0,DIVELLA PRONTO MEDITERRANEO PASTA SAUCE 680G
