prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
6510746,Passage To India,Extra Spicy Butter Chicken Simmer Sauce,375g,6.3,0,0.0,PASSAGE TO INDIA EXTRA SPICY BUTTER CHICKEN SIMMER SAUCE 375G
6510757,Passage To India,Butter Chicken Curry Paste,150g,3.7,0,0.0,PASSAGE TO INDIA BUTTER CHICKEN CURRY PASTE 150G
6510815,Passage To India,Korma Curry Paste,150g,3.7,0,0.0,PASSAGE TO INDIA KORMA CURRY PASTE 150G
6522938,Coles Simply,Classic Tomato Pasta Sauce,510g,1.8,0,0.0,COLES SIMPLY CLASSIC TOMATO PASTA SAUCE 510G
6522950,Coles Simply,Pasta Sauce Caramelised Onion & Garlic,510g,1.8,0,0.0,COLES SIMPLY PASTA SAUCE CARAMELISED ONION & GARLIC 510G
6522993,Coles Simply,Tomato & Basil Pasta Sauce,510g,1.8,0,0.0,COLES SIMPLY TOMATO & BASIL PASTA SAUCE 510G
6526123,Jack Link's,Original Beef Jerky,50g,6.3,0,0.0,JACK LINKS BEEF JERKY:ORIGINAL:.:50 GRAM
6526134,Jack Link's,Teriyaki Beef Jerky,50g,6.3,0,0.0,JACK LINKS BEEF JERKY:TERIYAKI:.:50 GRAM
6542560,Cucina,Matese Tipo 00 Extra Fine Flour,1kg,3.5,0,0.0,CUCINA MATESE TIPO 00 EXTRA FINE FLOUR 1KG
6542673,Cucina,Matese Semolina Pure Durum Wheat,1kg,3.5,0,0.0,CUCINA MATESE SEMOLINA PURE DURUM WHEAT 1KG
6542822,Saxa,Iodised Table Salt Shaker,125g,2.8,0,0.0,SAXA IODISED TALBE SALT SHAKER 125G
6542902,La Espanola,Extra Virgin Olive Oil,4L,55.0,0,0.0,LA ESPANOLA EXTRA VIRGIN OLIVE OIL 4 LITRE
6545365,Kras,Hazelnut Nougat Wafers,93g,1.9,0,0.0,KRAS HAZELNUT NOUGAT WAFERS 93G
6545387,Kras,Chocolate Cream Wafers,93g,1.9,0,0.0,KRAS CHOCOLATE CREAM WAFERS 93G
6551211,Coles,Apple Sauce,375g,2.0,0,0.0,COLES SAUCE APPLE:APPLE:.:375 GRAM
6551313,Coles,Mint Jelly,300g,1.8,0,0.0,COLES MINT JELLY:MINT JELLY:.:300 GRAM
6571900,Red Island,Extra Virgin Olive Oil,1L,25.0,0,0.0,RED ISLAND EXTRA VIRGIN OLIVE OIL 1L
6576449,Whole Earth,Blue Agave Sweetner Raw,330g,7.0,0,0.0,WHOLE EARTH BLUE AGAVE SWEETNER RAW 330G
6578820,Whole Earth,Sweetner Monkfruit White Canister,500g,16.0,0,0.0,WHOLE EARTH SWEETNER MONKFRUIT WHITE CANISTER 500G
6580901,Hong Gong,Mixed Nuts Mooncake,750g,24.8,0,0.0,HONG GONG MIXED NUTS MOONCAKE 750G
6592762,Chef's World,Straw Mushrooms Medium,425g,2.3,0,0.0,CHEF'S WORLD STRAW MUSHROOMS MEDIUM 425G
6604500,Mingle,Greek Garlic Seasoning,45g,4.95,0,0.0,MINGLE GREEK GARLIC SEASONING 45G
6606878,Mingle,Citrus Pepper Seasoning,35g,4.95,0,0.0,MINGLE CITRUS PEPPER SEASONING 35G
6609468,Coles,Tuna With Crackers Mayo And Corn,112g,2.1,0,0.0,COLES TUNA WITH CRACKERS MAYO AND CORN 112G
6623141,Lord Of The Fries,Mac & Cheese Classic Cheddar,150g,5.0,0,0.0,LORD OF THE FRIES MAC & CHEESE CLASSIC CHEDDAR 150G
6623185,Lord Of Fries,Mac & Cheese Smoky Bacon,150g,5.0,0,0.0,LORD OF THE FRIES MAC & CHEESE SMOKY BACON 150G
6636165,Go Natural,Macadamia Dream Bar,45g,3.5,0,0.0,GO NATURAL MACADAMIA DREAM BAR
6638070,Golden Days,Dark Chocolate Sesame Snaps,120g,4.0,0,0.0,GOLDEN DAYS SESAME SNAPS DARK CHOCOLATE
6648700,Kezs Kitchen,Gluten Free Vanilla Bean Cookies & Cream,180g,7.9,0,0.0,KEZ'S KITCHEN GLUTEN FREE VANILLA BEAN COOKIES & CREAM 180G
