prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3844359,Tasti,Smooshed Wholefood Balls Berry Cashew & Cacao,207g,7.5,0,0.0,TASTI SMOOSHED WHOLEFOOD BALLS BERRY CASHEW & CACAO 207G
3844360,Tasti,Smooshed Wholefood Balls Cacao Brownie,69g,3.5,0,0.0,TASTI SMOOSHED WHOLEFOOD BALLS CACAO BROWNIE 69GRAM
3846922,Squisito Pasta,Fusilli Avellinesi,500 GRAM,5.0,0,0.0,SQUISITO PASTA FUSILLI AVELLINESI 500G
384740,CSR,White Sugar,2kg,4.0,0,0.0,CSR WHITE SUGAR 2KG
3848542,Coles Simply,Dark Compound Chocolate Buttons,375g,5.5,0,0.0,COLES SIMPLY DARK COMPOUND CHOC BUTTONS 375G
3848553,Coles Simply,White Compound Choc Buttons,375g,5.5,0,0.0,COLES SIMPLY WHITE COMPOUND CHOC BUTTONS 375G
3848564,Coles Simply,Milk Compound Choc Buttons,375g,5.5,0,0.0,COLES SIMPLY MILK COMPOUND CHOC BUTTONS 375G
3849057,Coles,Olives Black Sliced,445g,2.5,0,0.0,COLES OLIVES SLICED BLACK:445 GRAM
3849330,Mayver's,Smooth Natural Hazelnut Cacao & Cashew Butter,240g,9.3,0,0.0,MAYVERS SMOOTH NATURAL HAZELNUT CACAO & CASHEW BUTTER 240G
3849341,Mayvers,Smunchy Natural Almond Butter,240g,9.3,0,0.0,MAYVERS SMUNCHY NATURAL ALMOND BUTTER 240G
3851172,Mayvers,Extra Crunchy Natural Peanut Butter,375g,6.3,0,0.0,MAYVERS EXTRA CRUNCHY NATURAL PEANUT BUTTER 375G
3851183,Mayvers,Dark Roasted Extra Crunchy Natural Peanut Butter,375g,6.3,0,0.0,MAYVERS DARK ROASTED EXTRA CRUNCHY NATURAL PEANUT BUTTER 375G
3851784,Coles,Kalamata Olives Pitted,1.4kg,14.0,0,0.0,COLES KALAMATA OLIVES PITTED 1.4KG
3852620,Vegemite,Squeeze,200g,4.9,0,0.0,VEGEMITE SQUEEZE 200G
3852630,Vegemite,Squeeze,350g,7.6,0,0.0,VEGEMITE SQUEEZE 350G
3861449,Healtheries,Potato Stix Chicken Multipack Kids Lunchbox Snacks 6x20g,120g,5.0,0,0.0,HEALTHERIES POTATO STIX CHICKEN MULTIPACK KIDS LUNCHBOX SNACKS 6X20G 120G
3861450,Healtheries,Potato Stix Roast Multipack Kids Lunchbox Snacks 6x20g,120g,5.0,0,0.0,HEALTHERIES POTATO STIX ROAST POTATO MULTIPACK KIDS LUNCHBOX SNACKS 6X20G 120G
3861460,Healtheries,Potato Stix Fun Mix Variety Multipack Kids Lunchbox Snacks 12x20g,240g,8.5,0,0.0,HEALTHERIES POTATO STIX FUN MIX VARIETY MULTIPACK KIDS LUNCHBOX SNACKS 12X20G 240G
3861471,Healtheries,Rice Wheels Cheese Multipack Gluten Free Lunchbox Snacks 6x21g,126g,5.0,0,0.0,HEALTHERIES RICE WHEELS CHEESE MULTIPACK GLUTEN FREE LUNCHBOX SNACKS 6X21G 126G
3861482,Healtheries,Rice Wheels Burger Multipack Gluten Free Lunchbox Snacks 6x21g,126g,5.0,0,0.0,HEALTHERIES RICE WHEELS BURGER MULTIPACK GLUTEN FREE LUNCHBOX SNACKS 6X21G 126G
3861493,Healtheries,Rice Wheels Funmix Variety Multipack Gluten Free Lunchbox Snacks 12x21g,252g,8.5,0,0.0,HEALTHERIES RICE WHEELS FUN MIX VARIETY MULTIPACK GLUTEN FREE LUNCH BOX SNACKS 12X21G 252G
3863127,Healtheries,Rice Wheels Chicken Multipack Gluten Free Lunchbox Snacks 6x21g,126g,5.0,0,0.0,HEALTHERIES RICE WHEELS CHICKEN MULTIPACK GLUTEN FREE LUNCHBOX SNACKS 6X21G 126G
3863670,Hart & Soul,Supergrain Ready Meal Satay,250g,5.5,0,0.0,HART & SOUL SUPERGRAIN READY MEAL SATAY 250G
3867730,Kraft,Mac And Cheese Three Cheese Pasta Macaroni Noodles,205g,3.5,0,0.0,KRAFT MAC & CHEESE THREE CHEESE PASTA MACARONI NOODLES 205G
3868153,Hong Gong,2 Yolk Lotus Mooncake,750g,24.8,0,0.0,HONG GONG 2 YOLK LOTUS MOONCAKE 750G
3868845,Maharajah's Choice,Ginger & Garlic Paste,1kg,5.2,0,0.0,MAHARAJAHS CHOICE GINGER & GARLIC PASTE 1KG
3868856,Maharajah's Choice,Garlic Paste,1kg,5.2,0,0.0,MAHARAJAHS CHOICE GARLIC PASTE 1KG
3868878,Maharajah's Choice,Ginger Paste,1kg,5.2,0,0.0,MAHARAJAHS CHOICE GINGER PASTE 1KG
3869779,Dolmio,Hidden Vegetable Extra Pasta Sauce,500g,4.6,0,0.0,DOLMIO EXTRA PASTA SAUCE HIDDEN VEGETABLE 500 GRAM
3877380,Samyang,Buldak Hot Chicken Ramen Original 5 Pack,700g,12.5,0,0.0,SAMYANG BULDAK HOT CHICKEN RAMEN ORIGINAL 5 PACK:700G
3877722,Always Fresh,Olives Black Sliced,440g,5.4,6,10.0,ALWAYS FRESH BLACK SLICED OLIVES 440G
3877802,Samyang,Buldak Hot Chicken Ramen Big Bowl Original,105g,3.75,0,0.0,SAMYANG BULDAK HOT CHICKEN RAMEN BIG BOWL ORIGINAL 105G
3877948,Samyang,Buldak Hot Chicken Ramen Big Bowl Carbonara,105g,3.75,0,0.0,SAMYANG BULDAK HOT CHICKEN RAMEN BIG BOWL CARBONARA 105G
3878011,Samyang,Ramen Mild 5 Pack,600g,9.0,0,0.0,SAMYANG RAMEN MILD 5PK 600G
3878044,Samyang,Ramen Seafood Party 5 Pack,625g,9.0,0,0.0,SAMYANG RAMEN SEAFOOD PARTY 5PK 625G
3882370,Taokaenoi,Big Roll Classic 9x3g,27g,5.5,0,0.0,TAOKAENOI BIG ROLL CLASSIC 9PK X 3GM
3882530,Nin Jiom,Honey Extract,150mL,9.2,0,0.0,NIN JIOM HONEY EXTRACT 150ML
3883215,Ottogi,Cheese Ramen,444g,6.4,0,0.0,OTTOGI CHEESE RAMEN 111G 4 PACK
3883394,Bull Head,Chicken Broth,411mL,2.75,0,0.0,BULL HEAD CHICKEN BROTH 411ML
3883420,Lee Kum Kee,Weijixian Soy Sauce,500mL,3.95,0,0.0,LEE KUM KEE WEIJIXIAN SOY SAUCE 500ML
3883565,Black And White,Evaporated Milk,385mL,3.0,0,0.0,BLACK AND WHITE EVAPORATED MILK 385ML
3883623,Shaerge,Peanuts Spicy,90g,2.15,0,0.0,SHAERGE PEANUTS SPICY 90G
3883645,Shaerge,Peanuts Salt,90g,2.15,0,0.0,SHAERGE PEANUTS SALT 90G
3883860,Mutti,Polpa Tomatoes,790g,4.3,0,0.0,MUTTI POLPA TOMATOES 790G
3883871,Mutti,Polpa Chopped Organic Tomatoes,400g,2.95,0,0.0,MUTTI POLPA CHOPPED ORGANIC 400G
3884014,Edgell,Edamame Beans Ready To Eat 125g,4 pack,5.0,0,0.0,EDGELL EDAMAME BEANS READY TO EAT 125G 4 PACK
3884058,Edgell,Snack Time Chargrilled Corn- Black Beans With Lime & Herbs,70g,1.6,0,0.0,EDGELL SNACK TIME CHARGRILLED CORN- BLACK BEANS WITH LIME & HERBS  70G
3889743,Lotte,Pepero Almond,32g,2.0,0,0.0,LOTTE PEPERO ALMOND 32G
