prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3792700,Dose & Co.,Pure Collagen Powder Unflavoured,200g,28.0,40.0,30.0,DOSE & CO. PURE COLLAGEN POWDER UNFLAVOURED:200G
5994080,Harvest Snaps,Pea Salt & Vinegar,120g,3.5,5.0,30.0,HARVEST SNAPS PEA SALT & VINEGAR 120G
8999590,BSc,Bodyscience Pump Non Stim Pre-Workout Orange Sherbet,300g,28.0,40.0,30.0,BSC BODYSCIENCE PUMP NON STIM PRE-WORKOUT ORANGE SHERBET 300G
8411676,Lavazza,Qualita Oro Ground Coffee,500g,22.4,32.0,30.0,LAVAZZA QUALITA ORO GROUND COFFEE 500G
6008796,Val Verde,Passata Cooking Sauce,700mL,2.8,3.5,20.0,VAL VERDE COOKING SAUCE PASSATA
8999498,BSc,Bodyscience Violet Crumble Protein Powder Choc Mint,400g,26.6,38.0,30.0,BSC BODYSCIENCE VIOLET CRUMBLE PROTEIN POWDER CHOC MINT 400G
1169051,Capilano,100% Australian Pure Honey Squeeze,1kg,13.5,15.0,10.0,CAPILANO 100% AUSTRALIAN PURE HONEY SQUEEZE 1KG
5778710,King Oscar,Sardines in Olive Oil,105g,2.5,3.2,21.88,KING OSCAR SINGLE LAYER SARDINES IN OLIVE OIL
9944618,BSc,Bodyscience X Chupa Chups Protein Water Watermelon,350g,26.6,38.0,30.0,BSC BODYSCIENCE X CHUPA CHUPS PROTEIN WATER WATERMELON 350G
5118110,Moro,El Delicado Light Taste Olive Oil,1L,16.0,27.0,40.74,MORO EL DELICADO LIGHT TASTE OLIVE OIL 1LITRE
7116965,Leggos,Bolognese Bacon Flavour,500g,3.65,4.6,20.65,LEGGOS BOLOGNESE BACON FLAVOUR 500G
8999487,Bsc Violet Crumble Pro,Powder Choc Honeycomb,400GRAM,26.6,38.0,30.0,BSC BODYSCIENCE VIOLET CRUMBLE PROTEIN POWDER CHOCOLATE HONEYCOMB 400G
9325467,Macro Mike,Premium Almond Protein Golden Gaytime,240g,25.6,32.0,20.0,MACRO MIKE PREMIUM ALMOND PROTEIN GOLDEN GAYTIME INSPIRED 240G
2120218,Pic's,Really Good Smooth Peanut Butter,380g,4.5,7.5,40.0,PIC'S REALLY GOOD PEANUT BUTTER SMOOTH:SMOOTH:.:380 GRAM
6851099,Lavazza,Qualita Oro Medium Roast Smooth Coffee Beans,500g,22.4,32.0,30.0,LAVAZZA QULITY ORO COFFEE BEANS 500G
8491915,Kellogg's,All-bran Original High Fibre Breakfast Cereal,530g,6.4,8.0,20.0,KELLOGGS ALL BRAN CEREAL
2313608,Cadbury,Dark Chocolate Baking Chips,200g,6.0,7.5,20.0,CADBURY REAL CHOCOLATE BAKING CHIPS:DARK:.:200 GRAM
3984380,Vittoria,Mountain Grown Ground Coffee,500g,25.0,36.0,30.56,VITTORIA MOUNTAIN GROWN GROUND COFFEE 500G
5103248,Kellogg's,Froot Loops Breakfast Cereal,460g,6.0,10.0,40.0,KELLOGG'S FROOT LOOPS BREAKFAST CEREAL 460G
8057330,Vittoria,Espresso Magic Coffee,500g,22.5,38.0,40.79,VITTORIA ESPRESSO MAGIC COFFEE 500G
1692985,Vetta,Smart Protein Spirals Pasta,375g,2.4,3.0,20.0,VETTA SMART PROTEIN PASTA SPIRALS 375 GRAM
1693004,Vetta,Smart Protein Penne Pasta,375g,2.4,3.0,20.0,VETTA SMART PROTEIN PASTA PENNE 375 GRAM
130607,Bega,Peanut Butter Smooth,375g,4.5,5.8,22.41,BEGA SPREAD PEANUT BUTTER:SMOOTH:.:375 GRAM
5018863,Moccona,Classic Dark Roast Instant Coffee,200g,16.5,23.6,30.08,MOCCONA CLASSIC DARK ROAST
6195897,Starbucks,By Nespresso Single Origin Colombia Coffee Pods Intensity 7 Capsules,36 pack,19.5,26.0,25.0,STARBUCKS BY NESPRESSO SINGLE ORIGIN COLOMBIA COFFEE PODS INTENSITY 7 CAPSULES 36 PACK
8057340,Vittoria,Supreme Coffee Beans,500g,22.5,38.0,40.79,VITTORIA SUPREME COFFEE BEANS 500G
9680312,Campbell's,Country Ladle Soup Can Creamy Chicken,500g,3.5,4.5,22.22,CAMPBELLS COUNTRY LADLE SOUP:CREAMY CHICKEN:.:500 GRAM
3890006,Orion,Turtle Chips Corn Soup Flavour,80g,2.8,3.5,20.0,ORION TURTLE CHIPS CORN SOUP FLAVOUR 80G
3208347,Vittoria,Italian Blend Ground Coffee,500g,19.6,28.0,30.0,VITTORIA ITALIAN GROUND 500G
2313620,Cadbury,Milk Chocolate Baking Chips,200g,6.0,7.5,20.0,CADBURY REAL CHOCOLATE BAKING CHIPS:MILK CHOCOLATE:.:200 GRAM
