prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3632452,Lotte,Koala's March Chocolate Biscuits,195g,6.3,0.0,0.0,LOTTE KOALAS MARCH CHOCOLATE 195G
3632463,Lotte,Koala's March Strawberry Biscuits,195g,,,,LOTTE KOALAS MARCH STRAWBERRY 195G
3632690,Yin FA,Pickled Cabbage,500 GRAM,1.95,0.0,0.0,YIN FA PICKLED CABBAGE 500G
3632758,Ibumie,Instant Noodle,650g,4.6,0.0,0.0,IBUMIE INSTANT NOODLE 650G
3638958,Taylors Of Harrogate,Yorkshire Gold Tea Bags,100 pack,8.0,0.0,0.0,TAYLORS OF HARROGATE YORKSHIRE TEA GOLD 100 PACK
3639098,Zooper Dooper,No Sugar Ice Water,24 Pack,7.2,0.0,0.0,ZOOPER DOOPER WATER ICE NO SUGAR 24PK
3640428,Coles,Squeezy Pizza Sauce,415g,2.5,0.0,0.0,COLES SQUEEZY PIZZA SAUCE
3642875,Jelly B,Drinkable Konjac Jelly Mango Flavour,150mL,3.9,0.0,0.0,YACOYA JELLY B DRINKABLE KONJAC JELLY MANGO 150ML
3653394,Coles,Urban Coffee Culture Hazelnut Syrup,360mL,5.0,0.0,0.0,COLES URBAN COFFEE CULTURE COFFEE SYRUP HAZELNUT 360ML
3660390,Noshu,Low Carb Fudgy Brownies Mix,300g,7.5,0.0,0.0,NOSHU LOW CARB FUDGY BROWNIES MIX
3660436,Noshu,Low Carb Choc Chip Cookies Mix,300g,7.5,0.0,0.0,NOSHU LOW CARB CHOC CHIP COOKIES MIX
3664812,Coles Organic,Tomato Passata,700g,2.5,0.0,0.0,COLES ORGANIC TOMATO PASSATA 700G
3664834,Coles Organic,Bolognese Pasta Sauce,500g,2.5,0.0,0.0,COLES ORGANIC BOLOGNESE PASTA SAUCE
3664845,Coles Organic,Basil Pasta Sauce,500g,2.5,0.0,0.0,COLES ORGANIC BASIL PASTA SAUCE
3665994,Baci,Assorted Chocolate Truffle With Hazelnuts,175g,20.0,0.0,0.0,BACI ASSORTED BIJOU 175G
3669340,McKenzie's,Sea Salt Grinder,410g,7.5,8.5,11.76,MCKENZIE'S SEA SALT GRINDER 410G
3669408,McKenzie's,Pink Rock Salt Grinder,410g,7.5,8.5,11.76,MCKENZIE'S PINK ROCK SALT GRINDER 410G
3669430,McKenzie's,Whole Black Pepper Grinders,200g,9.95,0.0,0.0,MCKENZIE'S WHOLE BLACK PEPPER GRINDER 200G
367446,Beerenberg,Tomato Chutney,260g,6.3,0.0,0.0,BEERENBERG TOMATO CHUTNEY 260GRAM
367457,Beerenberg,Hot Tomato Chutney,260g,6.3,0.0,0.0,BEERENBERG HOT TOMATO CHUTNEY 260GRAM
368733,MasterFoods,Steak Seasoning,45g,3.5,4.0,12.5,MASTERFOODS REGULAR SEASONING STEAK
3699806,Gold Medal,Pork Krackles Chilli,50g,2.5,0.0,0.0,GOLD MEDAL PORK KRACKLES CHILLI 50G
3703754,Arkadia,Chai Tea Low Sugar,240g,6.3,0.0,0.0,ARKADIA CHAI TEA LOW SUGAR 240G
3707020,ST ALi,Orthodox Coffee Capsules,10 Pack,8.0,0.0,0.0,ST ALI ORTHODOX COFFEE CAPSULES 10 PACK
3707052,ST ALi,Wide Awake Coffee Capsules,10 Pack,8.0,0.0,0.0,ST ALI WIDE AWAKE COFFEE CAPSULES 10 PACK
3707063,Fresh Slow Cooked,Beef & Veg Ragu Ravioli,PERKG,20.0,0.0,0.0,FRESH SLOW COOKED BEEF & VEGETABLE RAGU RAVIOLI  PER KG VIC
3708441,Taylors Of Harrogate,Yorkshire Tea Proper Strong,100 pack,7.5,0.0,0.0,TAYLORS OF HARROGATE YORKSHIRE TEA PROPER STRONG 100 PACK
3708645,Twining's,Vanilla Chai Tea Bags,80 pack,13.5,0.0,0.0,TWININGS CHAI VANILLA TEA BAGS 80 PACK
3708930,Higher Living,Organic Rooibos,40 pack,5.5,0.0,0.0,HIGHER LIVING ORGANIC ROOIBOS 40 PACK
3709422,Red Seal,Variety Pack Hot Or Cold Brew Tea,20 pack,4.5,0.0,0.0,RED SEAL VARIETY PACK HOT OR COLD BREW TEA 20 PACK
3712391,T2,Melbourne Breakfast Tea Bags,10 pack,8.0,0.0,0.0,T2 MELBOURNE BREAKFAST 10 PACK
3714444,Sparletta,Creme Soda,300mL,3.0,0.0,0.0,SPARLETTA CREME SODA 300ML
3714998,Coles,Pea Ham With Croutons Soup Serves 2,60g,1.15,0.0,0.0,COLES 2 SERVE SOUP PEA & HAM W CROUTONS 60 GRAM
3715094,Coles,Tom Yum With Noodles Soup Serves 2,60g,1.15,0.0,0.0,COLES 2 SERVE SOUP TOM YUM W NOODLES 60G
3715822,Hart & Soul,Vegetable Low Calorie Broth Soup,350g,4.5,0.0,0.0,HART & SOUL VEGETABLE LOW CALORIE BROTH SOUP 350G
3715833,Hart & Soul,Beef Low Calorie Bone Broth Soup,350g,4.5,0.0,0.0,HART & SOUL BEEF LOW CALORIE BONE BROTH SOUP 350G
3715844,Hart & Soul,Chicken Low Calorie Bone Broth Soup,350g,4.5,0.0,0.0,HART & SOUL CHICKEN LOW CALORIE BONE BROTH SOUP 350G
3715855,Coles,Creamy Pumpkin Soup,500g,2.0,0.0,0.0,COLES CREAMY PUMPKIN SOUP 500G
3716009,Kewpie,Mayonnaise Sriracha,300g,5.5,0.0,0.0,KEWPIE MAYONNAISE SRIRACHA 300G
3716246,Knorr,Aromat Canister,200g,8.0,0.0,0.0,KNORR AROMAT CANISTER 200G
3718070,Coles,Smoked Oysters In Oil,85g,1.5,0.0,0.0,COLES SMOKED OYSTERS IN OIL 85G
3721610,Indomie Chitato,MI Goreng Potato Chips,55g,2.25,0.0,0.0,INDOMIE CHITATO POTATO CHIPS MI GORENG 55G
3722760,J Crackleton,Pork Crackle Original,40g,2.1,0.0,0.0,J CRACKLETON PORK CRACKLE 40G:ORIGINAL:.:40 GRAM
3722792,J Crackleton,Pork Crackle Maple Bacon,40g,2.1,0.0,0.0,J CRACKLETON PORK CRACKLE 40G:MAPLE BACON:.:40 GRAM
3723456,UP&GO,No Added Sugar Choc Ice 3 x 250ml,750mL,6.8,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST 3X250ML:CHOC ICE:NAS:3X250ML
3723478,UP&GO,No Added Sugar Choc Ice 6 x 250ml,1.5L,12.6,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST 6X250ML:CHOC ICE:NAS:1.5 LITRE
3723489,UP&GO,No Added Sugar Vanilla Ice 6 x 250ml,1.5L,12.6,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST 6X250ML:VANILLA ICE:NAS:6X250ML
3723503,UP&GO,No Added Sugar Vanilla Ice 12 x 250ml,3L,17.5,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST FRIDGE PACK 12X250ML:VANILLA ICE:NAS
