prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
9962347,Muscle Nation,Protein Water Powder Grape,300g,35.0,0.0,0.0,MUSCLE NATION PROTEIN WATER POWDER GRAPE 300G
9962358,Muscle Nation,Energy Drink Grape,250mL,3.5,0.0,0.0,MUSCLE NATION ZERO SUGAR ENERGY DRINK GRAPE 250ML
9962369,Muscle Nation,Energy Drink Strawberry Pineapple,250mL,3.5,0.0,0.0,MUSCLE NATION ZERO SUGAR ENERGY DRINK STRAWBERRY PINEAPPLE 250ML
9964273,Musashi,Energy Drink Fruit Crush,500mL,4.5,0.0,0.0,MUSASHI ENERGY DRINK FRUIT CRUSH 500ML
9964284,Fresh,I'm Perfect Onions Prepack,2Kg,5.0,0.0,0.0,I'MPERFECT PP ONIONS:.:2KG
9964568,Cornish,Sea Salt Crystals,225g,7.0,8.8,20.45,CORNISH SEA SALT CRYSTALS 225G
9964615,Creative Kitchen,Original Butter Popcorn Seasoning,91g,3.5,0.0,0.0,CREATIVE KITCHEN ORIGINAL BUTTER POPCORN SEASONING 80G
9964637,Creative Kitchen,Salt & Vinegar Popcorn Seasoning,73g,3.5,0.0,0.0,CREATIVE KITCHEN SALT & VINEGAR POPCORN SEASONING 73G
9968707,Grenade,High Protein Bar Chocolate Chip Salted Caramel,60g,5.0,0.0,0.0,GRENADE HIGH PROTEIN BAR CHOCOLATE CHIP SALTED CARAMEL 60G
9968718,Grenade,High Protein Bar Oreo White,60g,5.0,0.0,0.0,GRENADE HIGH PROTEIN BAR OREO WHITE 60G
9969641,Mingle,Sweet & Spicy Korean BBQ,40g,4.95,0.0,0.0,MINGLE SWEET & SPICY KOREAN BBQ 40G
9969652,Mingle,Furikake Rice Topper,35g,4.95,0.0,0.0,MINGLE FURIKAKE RICE TOPPER 35G
9970742,McCormick,Street Food Seasoning Caribbean,25g,2.5,0.0,0.0,MCCORMICK STREET FOOD SEASONING CARIBBEAN 25G
9971010,McCormick,Street Food Seasoning Greek,25g,2.5,0.0,0.0,MCCORMICK STREET FOOD SEASONING GREEK 25G
9971723,McCormick,Street Food Seasoning Southern Style,25g,2.5,0.0,0.0,MCCORMICK STREET FOOD SEASONING SOUTHERN STYLE 25G
9981079,Hemp Foods,Australian Hemp Seeds,200g,9.5,0.0,0.0,HEMP FOODS AUSTRALIAN HEMP SEEDS 200G
9981352,Muscle Nation,Destiny Sour Grape,150g,45.0,0.0,0.0,MUSCLE NATION DESTINY SOUR GRAPE 150G
9981396,Grenade High Protein Bar,Choc Chip Cookie Dough,60g,5.0,0.0,0.0,GRENADE HIGH PROTEIN BAR CHOCOLATE CHIP COOKIE DOUGH 60G
9981400,Mingle,Chilli Lime Salt Canister,50g,4.95,0.0,0.0,MINGLE CHILLI LIME SALT 50G
9981410,Mingle,Tuscan Chicken,35g,4.95,0.0,0.0,MINGLE TUSCAN CHICKEN 35G
9981421,Mingle,Meat All Rounder Canister,50g,4.95,0.0,0.0,MINGLE MEAT ALL ROUNDER CANISTER 50G
9981432,Mingle,Peri Peri Bbq Roast Or Rub,25g,3.0,0.0,0.0,MINGLE PERI PERI BBQ ROAST OR RUB 25G
9981465,Mingle,Sweet & Smokey American Roast Or Rub,35g,3.0,0.0,0.0,MINGLE SWEET & SMOKEY AMERICAN ROAST OR RUB 35G
9981545,Masterfoods,Cinnamon Ground Large,109g,6.0,0.0,0.0,MASTERFOODS CINNAMON GROUND LARGE JAR
9981578,Melach,Fine Kosher Salt,500g,11.9,0.0,0.0,MELACH FINE KOSHER SALT 500G
9981614,Melach,Large Kosher Salt Flakes,500g,13.2,0.0,0.0,MELACH LARGE KOSHER SALT FLAKES 500G
9985342,C4,Energy Drink Cotton Candy,473mL,5.5,0.0,0.0,C4 ENERGY DRINK COTTON CANDY 473ML
9985364,C4,Energy Drink Purple Frost,473mL,5.5,0.0,0.0,C4 ENERGY DRINK PURPLE FROST 473ML
9985386,C4,Energy Drink Strawberry Watermelon,473mL,5.5,0.0,0.0,C4 ENERGY DRINK STRAWBERRY WATERMELON ICE 473ML
9990524,Heinz,Spaghetti And  Sausages Pasta Meal,420g,3.5,0.0,0.0,HEINZ SPAGHETTI AND SAUSAGES PASTA MEAL
9990546,Heinz,Baked Beans And Sausages Meal Beans,420g,3.5,0.0,0.0,HEINZ BAKED BEANS AND SAUSAGES MEAL BEANS
9999835,BSc,Bodyscience X Chupa Chups Soft Protein Bar Strawberry Cream Multipack 5 Pack,200g,14.0,0.0,0.0,BSC BODYSCIENCE X CHUPA CHUPS SOFT PROTEIN BAR STRAWBERRY CREAM MULTIPACK 5 PACK 200G
