prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5435408,The Han Kitchen,Budae Ramyun Multi Pack,476g,9.0,0.0,0.0,THE HAN KITCHEN BUDAE RAMYUN MULTI PACK 476G
5436896,Jarrah,Brazilian Cafe Latte Coffee,250g,8.5,0.0,0.0,JARRAH BRAZILIAN CAFE LATTE INSTANT COFFEE 250G
5436900,Jarrah,French Vanilla Latte Instant Coffee,250g,8.5,0.0,0.0,JARRAH FRENCH VANILLA LATTE INSTANT COFFEE 250G
5437083,Coles,Worcestershire Sauce,250mL,2.0,0.0,0.0,COLES WORCESTERSHIRE SAUCE
5445310,Jolly Rancher Hard,Candy Original Flavour,198 GRAM,6.0,0.0,0.0,JOLLY RANCHER HARD CANDY ORIGINAL FLAVOUR 198G
5445365,Warhead,Sour Jelly Beans,113g,3.7,0.0,0.0,WARHEADS SOUR JELLY BEANS 113G
5445376,Twizzlers,Twists Strawberry,198g,4.5,0.0,0.0,TWIZZLERS TWISTS STRAWBERRY 198G
5445536,Fanta,Grape,355mL,2.8,0.0,0.0,FANTA GRAPE 355ML
5445570,Milk,Duds,141g,3.7,0.0,0.0,MILK DUDS 141G
5448578,Hoyts,Sesame Seeds,230g,5.2,0.0,0.0,HOYTS SESAME SEEDS
5448647,MasterFoods,Roast Chicken Seasoning,41g,4.0,0.0,0.0,MASTERFOODS ROAST CHICKEN SEASONING 41G
5449504,Coles,Extra Virgin Olive Oil,500mL,10.0,0.0,0.0,COLES EXTRA VIRGIN OLIVE OIL 500ML
5449923,Splenda,Granular Sweetener,120g,6.95,8.7,20.11,SPLENDA SWEETENER GRANULAR ARTIF
5450219,Coles,Pitted Dates,500g,2.5,0.0,0.0,COLES DATES PITTED
5451823,MasterFoods,Hot Cajun Seasoning,35g,3.5,4.5,22.22,MASTERFOODS CAJUN SEASONING HOT
5454796,Sirena,Tuna Tomato & Onion,95g,2.95,0.0,0.0,SIRENA TUNA TOMATO & ONION 95G
5455052,Safcol,Squid Pieces In Olive Oil Blend,111g,4.5,0.0,0.0,SAFCOL SQUID PIECES IN OLIVE OIL BLEND 111G
5457604,Coles,Peach In Mango Flavoured Jelly 4 Pack,500g,2.3,0.0,0.0,COLES PEACH IN MANGO FLAVOURED JELLY 4 PACK:.:500 GRAM
5457615,Coles,Two Fruits In Strawberry Jelly 4 Pack,500g,2.3,0.0,0.0,COLES TWO FRUITS IN STRAWBERRY JELLY 4 PACK:.:500 GRAM
5457932,Coles,Mandarin In Orange Flavoured Jelly 4 Pack,500g,2.3,0.0,0.0,COLES MANDARIN IN ORANGE FLAVOURED JELLY 4 PACK:.:500 GRAM
5459530,Mayver's,Smooth Peanut Butter,750g,10.0,0.0,0.0,MAYVER'S SMOOTH PEANUT BUTTER 750G
5459552,Mayver's,Crunchy Peanut Butter,750g,10.0,0.0,0.0,MAYVER'S CRUNCHY PEANUT BUTTER 750G
