prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7737882,Muscle Nation Crisp Bar,Choc Peanut Butter,50 GRAM,4.5,0,0.0,MUSCLE NATION PROTEIN CRISP BAR CHOC PEANUT BUTTER 50G
7737940,Muscle Nation,Protein Water Powder Tropical Crush,300g,35.0,0,0.0,MUSCLE NATION PROTEIN WATER POWDER TROPICAL CRUSH 300G
7737962,Muscle Nation,Protein Water Powder Apple Blackcurrant,300g,35.0,0,0.0,MUSCLE NATION PROTEIN WATER POWDER APPLE BLACKCURRANT 300G
7738808,Muscle Nation,Cheesecake Protein Bar Caramel,50g,4.5,0,0.0,MUSCLE NATION CHEESECAKE PROTEIN BAR CARAMEL 50G
7738819,Muscle Nation,Cheesecake Protein Bar Strawberry,50g,4.5,0,0.0,MUSCLE NATION CHEESECAKE PROTEIN BAR STRAWBERRY 50G
7738820,Muscle Nation,Cheesecake Protein Bar Lemon,50g,4.5,0,0.0,MUSCLE NATION CHEESECAKE PROTEIN BAR LEMON 50G
7740515,Mayver's,Pure Goodness Everything Spread,280g,7.9,0,0.0,MAYVER'S PURE GOODNESS EVERYTHING SPREAD 280G
7741507,MasterFoods,Teriyaki Marinade,375g,3.6,0,0.0,MASTERFOODS MARINADE TERIYAKI:375 GRAM
7741609,Moro Ohlio,Sunflower And Evoo Blend,1L,9.5,0,0.0,MORO OHLIO SUNFLOWER AND EVOO BLEND 1L
7742124,Winners,Berry Burst Energy Gel,45g,3.0,0,0.0,WINNERS BERRY BURST ENERGY GEL 45G
7742146,Winners,Lemon Lime Energy Gel,45g,3.0,0,0.0,WINNERS LEMON LIME ENERGY GEL 45G
7742157,Winners,Orange Slice Energy Gel,45g,3.0,0,0.0,WINNERS ORANGE SLICE ENERGY GEL 45G
7742328,Winners,Classic Cola Energy Gel,45g,3.0,0,0.0,WINNERS CLASSIC COLA ENERGY GEL 45G
7745010,Barilla,Pasta Sauce Mediterranean Olives,400g,6.5,0,0.0,BARILLA PASTA SAUCE MEDITERRANEAN OLIVES 400G
7748889,The Honey Collective Co,Pure Honey,1kg,9.3,0,0.0,THE HONEY COLLECTIVE CO PURE HONEY 1KG
7752194,Tetley,Extra Strong Black Tea Bags,100 pack,5.2,0,0.0,TETLEY EXTRA STRONG TEA BAGS 100 PACK
7752707,Coles,Tuna Zesty Vinaigrette,95g,1.1,0,0.0,COLES TUNA ZESTY VINAIGRETTE 95G
7752718,Coles,Tuna Sweet Seeded Mustard,95g,1.1,0,0.0,COLES TUNA SWEET SEEDED MUSTARD 95G
7752751,Coles,Tuna Mild Indian Curry,95g,1.1,0,0.0,COLES TUNA MILD INDIAN CURRY 95G
7752810,Coles,Spicy Chilli Tuna,95g,1.1,0,0.0,COLES TUNA SPICY CHILLI TUNA 95G
7754510,Coles,Squeezy Manuka Mgo50+ Multifloral Honey,350g,11.0,0,0.0,COLES SQUEEZY MANUKA MGO50+ MULTIFLORAL HONEY 350G
7755159,Coles,Traditional Gravy Mix,120g,2.1,0,0.0,COLES GRAVY MIX:TRADITIONAL:.:120 GRAM
7755160,Coles,Chicken Gravy Mix,120g,2.1,0,0.0,COLES GRAVY MIX:CHICKEN:.:120 GRAM
7755170,Coles,Instant Roast Meat Gravy Mix,120g,2.1,0,0.0,COLES GRAVY MIX:ROAST MEAT:.:120 GRAM
7782130,Laucke,Multigrain Bread Mix,5kg,17.0,0,0.0,LAUCKE BREAD MIX MULTI GRAIN
7797385,Bonne Maman,Blackberry Jam,370g,6.9,0,0.0,BONNE MAMAN JAM:BLACKBERRY:.:370 GRAM
7813233,UP&GO,Protein Energize Choc Hit 3 x 250ml,750mL,6.8,0,0.0,SANITARIUM UP&GO ENERGIZE 3 X 250ML:CHOC ICE:.:750 ML
7817642,Up&go,Protein Energize Vanilla 3x250ml,750mL,6.8,0,0.0,SANITARIUM UP&GO ENERGIZE 3 X 250ML:VANILLA:.:750 ML
7825470,Coles,Overnight Oats & Chia Pudding Cafe Latte,210g,5.5,0,0.0,COLES OVERNIGHT OATS & CHIA PUDDING CAFE LATTE 210G
7825491,Coles,Overnight Oats & Chia Pudding Choc Raspberry,210g,5.5,0,0.0,COLES OVERNIGHT OATS & CHIA PUDDING CHOC RASPBERRY 210G
7829109,Sadak,Hyderabad Dum Biryani Curry Rte Lunch Meal Kit,350g,7.0,0,0.0,SADAK HYDERABAD DUM BIRYANI CURRY RTE LUNCH MEAL KIT 350GM
7829110,Sadak,Murgh Makhani Curry Rte Lunch Meal Kit,350g,7.0,0,0.0,SADAK MURGH MAKHANI CURRY RTE LUNCH MEAL KIT 350GM
7831246,Maggie Beer,Rustic Passata,700g,7.95,0,0.0,MAGGIE BEER RUSTIC PASSATA 700G
