prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
9140188,Coles Asia,Microwaveable Sushi Rice With Seasoning Twin Pack,460g,4.5,0.0,0.0,COLES ASIA MICROWAVEABLE SUSHI RICE WITH SEASONING TWIN PACK 460G
9141260,Brunswick,Original Kippers,100g,2.9,0.0,0.0,BRUNSWICK ORIGINAL KIPPERS:.:100 GRAM
9141282,MasterFoods,Mango Chutney Relish,250g,4.5,0.0,0.0,MASTERFOODS CHUTNEY:MANGO:.:250GRAM
9151344,Continental,Cup A Soup Creamy Chicken with Croutons Serves 2,60g,2.8,0.0,0.0,CONTINENTAL CAS CROUT Q2S:CREAMY CHICKEN 60 GRAM
9151424,Continental,Cup A Soup Creamy Mushroom with Croutons 2 pack,50g,2.8,0.0,0.0,CONTINENTAL CAS CROUT Q2S:CREAMY MUSHROOM:.:50 GRAM
9151559,Continental,Cup A Soup Creamy Chicken & Corn With Croutons Serves 2,60g,2.8,0.0,0.0,CONTINENTAL CAS CROUT Q2S:CREAMY CHICKEN CORN:.:60 GRAM
9151606,Continental,Cup A Soup Creamy Potato & Bacon With Croutons Serves 2,50g,2.8,0.0,0.0,CONTINENTAL CAS CROUT Q2S:CREAMY POTATO BACON:.:50 GRAM
9152290,Coles Perform,Minestrone Soup,220g,3.0,3.5,14.29,PERFORM SOUP - MINESTRONE 220G
91549,Vittoria,Espresso Decaffeinated Ground Coffee,200g,19.0,0.0,0.0,VITTORIA COFFEE GROUND:ESPRESSO DECAF:.:200 GRAM
9159200,Maynards,Wine Gums Mini,60g,1.55,0.0,0.0,MAYNARDS WINE GUMS MINI 60G
9160232,Heinz,Eat Well Soup Tomato & Vegetable Soup Pouch,380g,4.5,0.0,0.0,HEINZ EAT WELL TOMATO & VEGETABLE SOUP POUCH 380G
9160243,Heinz,Eat Well Pumpkin & Lentil Soup Pouch,380g,4.5,0.0,0.0,HEINZ EAT WELL PUMPKIN & LENTIL SOUP POUCH 380G
9160946,Heinz,Eat Well Pea & Broccoli Soup Pouch,380g,4.5,0.0,0.0,HEINZ EAT WELL PEA & BROCCOLI SOUP POUCH 380G
9161122,Just Rooibos,African Tea Bags,40 pack,7.0,0.0,0.0,JUST ROOIBOS AFRICAN TEA BAGS 40 PACK
9161563,SPC,Lime Flavoured Jelly With Diced Pears 4x120g,4 Pack,4.7,0.0,0.0,SPC LIME FLAVOURED JELLY WITH DICED PEARS 4 X 120G
9161574,SPC,Diced Peaches In Golden Apple Flavoured Juice 4x120g,4 Pack,4.7,0.0,0.0,SPC DICED PEACHES IN GOLDEN APPLE FLAVOURED JUICE 4X120G
9161687,Mckenzie's,Mung Beans,375g,2.6,0.0,0.0,MCKENZIE'S MUNG BEANS 375G
9161698,Mckenzie's,Chana Dal,375g,2.6,0.0,0.0,MCKENZIE'S CHANA DAL 375G
9161790,Masterfoods,My Muscle Chef Recipe Base Spicy Chicken Pasta Pouch,175g,3.5,0.0,0.0,MASTERFOODS RECIPE BASE MY MUSCLE CHEF SPICY CHICKEN PASTA 175G POUCH
