prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3959270,Coles,Premium Garlic Sauce,200mL,4.0,0,0.0,COLES PREMIUM GARLIC SAUCE 200ML
3964496,Nestle,Carnation Full Cream Evaporated Milk,340mL,3.0,0,0.0,NESTLE CARNATION FULL CREAM EVAPORATED MILK 340ML
3964510,Nestle,Carnation Light & Creamy Evaporated Milk,340mL,3.0,0,0.0,NESTLE CARNATION LIGHT & CREAMY EVAPORATED MILK 340ML
3964521,Nestle,Reduced Fat Cream,230mL,4.0,0,0.0,NESTLE REDUCED FAT CREAM 230ML
3964532,Nestle,Skim Sweetened Condensed Milk,410g,3.8,0,0.0,NESTLE SKIM SWEETENED CONDENSED MILK 410G
3968680,Nestle,Top N Fill Caramel,395g,5.9,0,0.0,NESTLE TOP N FILL CARAMEL 395G
3970820,Coles Organic,Rolled Oats,500g,3.0,0,0.0,COLES ORGANIC ROLLED OATS 500G
3970943,Coles Organic,Quick Oats,500g,3.0,0,0.0,COLES ORGANIC QUICK OATS 500G
397447,Vittoria,Espresso Ground Coffee,200g,16.8,0,0.0,VITTORIA ESPRESSO COFFEE GROUND 200G
3980630,Queen,Vanilla Extract,150mL,10.0,0,0.0,QUEEN VANILLA EXTRACT 150ML
3980663,Queen,Imitation Vanilla Flavouring,300mL,3.0,0,0.0,QUEEN IMITATION VANILLA FLAVOURING 300ML
3981713,Coles,Beef Bone Broth,500mL,6.3,0,0.0,COLES BEEF BONE BROTH 500ML
3981746,Coles,Chicken Bone Broth,500mL,6.3,0,0.0,COLES CHICKEN BONE BROTH 500ML
3982636,Ito,En Matcha Green Tea Organic Matcha Powder,12 pack,15.0,0,0.0,ITO EN MATCHA GREEN TEA ORGANIC MATCHA POWDER 12 PACK
3984041,Starbucks,Italian Roast Capsules,10 pack,9.3,0,0.0,STARBUCKS BY NESPRESSO ITALIAN ROAST COFFEE PODS INTENSITY 11 CAPSULES 10 PACK
3984096,Nescafe,98% Sugar Free Latte Coffee Sachets,10 pack,8.0,0,0.0,NESCAFE 98% SUGAR FREE LATTE COFFEE SACHETS 10 PACK
3984100,Nescafe,98% Sugar Free Caramel Latte Coffee Sachets,10 Pack,8.0,0,0.0,NESCAFE 98% SUGAR FREE CARAMEL LATTE COFFEE SACHETS 10 PACK
3984110,Nescafe,98% Sugar Free Mocha Coffee Sachets,10 Pack,8.0,0,0.0,NESCAFE 98% SUGAR FREE MOCHA COFFEE SACHETS 10 PACK
3984416,ST ALi,Italo Disco Coffee Beans,250g,19.0,0,0.0,ST ALI ITALO DISCO COFFEE BEANS 250G
3984562,Queen Victoria,English Breakfast Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA TEA ENGLISH BREAKFAST TEA BAGS10 PACK
3984584,Queen Victoria,English Breakfast Extra Strong Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA ENGLISH BREAKFAST EXTRA STRONG TEA BAGS 10 PACK
3984595,Queen Victoria,Earl Grey Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA EARL GREY TEA BAGS 10 PACK
3984609,Queen Victoria,Honey & Vanilla Camomile Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA HONEY & VANILLA CAMOMILE TEA BAGS 10 PACK
3984610,Queen Victoria,Peppermint Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA PEPPERMINT TEA BAGS 10 PACK
3984631,Queen Victoria,Green Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA GREEN TEA BAGS 10 PACK
3984653,Queen Victoria,Lemon & Ginger Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA LEMON & GINGER TEA BAGS 10 PACK
3984664,Queen Victoria,Vanilla Chai Tea Bags,10 pack,2.2,0,0.0,QUEEN VICTORIA VANILLA CHAI TEA BAGS 10 PACK
3984675,Queen Victoria,English Breakfast Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA ENGLISH BREAKFAST TEA BAGS 50 PACK
3984686,Queen Victoria,English Breakfast Extra Strong Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA ENGLISH BREAKFAST EXTRA STRONG TEA BAGS 50 PACK
3984697,Queen Victoria,Earl Grey Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA EARL GREY TEA BAGS 50 PACK
3984700,Queen Victoria,Peppermint Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA PEPPERMINT TEA BAGS 50 PACK
3984711,Queen Victoria,Honey & Vanilla Camomile Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA HONEY & VANILLA CAMOMILE TEA BAGS 50 PACK
3984722,Queen Victoria,Green Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA GREEN TEA BAGS 50 PACK
3984733,Queen Victoria,Lemon & Ginger Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA LEMON & GINGER TEA BAGS 50 PACK
3984744,Queen Victoria,Vanilla Chai Tea Bags,50 pack,7.0,0,0.0,QUEEN VICTORIA VANILLA CHAI TEA BAGS 50 PACK
3984755,Queen Victoria,English Breakfast Tea Bags,100 pack,6.5,12,45.83,QUEEN VICTORIA ENGLISH BREAKFAST TEA BAGS 100 PACK
3984766,Queen Victoria,English Breakfast Extra Strong Tea Bags,100 pack,6.5,12,45.83,QUEEN VICTORIA ENGLISH BREAKFAST EXTRA STRONG TEA BAGS 100 PACK
3984777,Queen Victoria,Earl Grey Tea Bags,100 pack,6.5,12,45.83,QUEEN VICTORIA EARL GREY TEA BAGS 100 PACK
3984799,Queen Victoria,Peppermint Tea Bags,100 pack,6.5,12,45.83,QUEEN VICTORIA PEPPERMINT TEA BAGS 100 PACK
3984802,Queen Victoria,Green Tea Bags,100 pack,6.5,12,45.83,QUEEN VICTORIA GREEN TEA BAGS 100 PACK
3984813,Queen Victoria,Lemon & Ginger Tea Bags,100 pack,6.5,12,45.83,QUEEN VICTORIA LEMON & GINGER TEA BAGS 100 PACK
