prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5927956,Orgran,Buckwheat Pancake Mix,375g,4.45,0.0,0.0,ORGRAN PANCAKE MIX BUCKWHEAT
5928369,Coles,Baby Capers,110g,2.75,0.0,0.0,COLES BABY CAPERS 110G
5933744,Muscle Nation,Protein Water Mango Passionfruit,300g,35.0,0.0,0.0,MUSCLE NATION PROTEIN WATER MANGO PASSIONFRUIT 300G
5934022,Muscle Nation,Legacy Sport Mango Passion Passionfruit,225g,45.0,0.0,0.0,MUSCLE NATION LEGACY SPORT MANGO PASSION PASSIONFRUIT 225G
5934033,Muscle Nation,Aminos Raspberry,180g,30.0,0.0,0.0,MUSCLE NATION AMINOS RASPBERRY 180G
5934361,Quest,Tortilla Style Protein Chips Nacho Chips,32g,6.5,0.0,0.0,QUEST TORTILLA STYLE PROTEIN CHIPS NACHO CHIPS 32G
5934394,Quest,Tortilla Style Protein Chips Ranch,32g,6.5,0.0,0.0,QUEST TORTILLA STYLE PROTEIN CHIPS RANCH  32G
5934689,Cadbury,Snack Sandwich,132g,6.95,0.0,0.0,CADBURY SNACK SANDWICH 132G
5935149,Bonne Maman,Strawberry Jam,370g,6.9,0.0,0.0,BONNE MAMAN JAM:STRAWBERRY:.:370GRAM
5939638,Byron Bay Chilli Co.,Smoky Chipotle Hot Sauce,150mL,4.5,0.0,0.0,BYRON BAY CHILLI CO. SMOKY CHIPOTLE HOT SAUCE 150ML
5940386,Coles,Bicarbonate Soda,1 kg,3.5,0.0,0.0,COLES BICARBONATE SODA 1KG
5942246,Queen Natural,Vanilla Paste,80g,6.5,0.0,0.0,QUEEN NATURAL VANILLA PASTE 80G
5942268,Queen Vic Concentrated,Vanilla Extract W Seeds,100mL,19.9,0.0,0.0,QUEEN VICTORIA CONCENTRATED VANILLA EXTRACT W SEEDS 100ML
5956091,Lipton,Tea Bags Decaf,50 pack,7.0,0.0,0.0,LIPTON TEA BAGS DECAF 50 PACK
5956444,Dollar,Sweets Sugar Free 100s & 1000s,75g,3.0,0.0,0.0,DOLLAR SWEETS SUGAR FREE 100S & 1000S 75G
5963814,Sunrice,Jasmine Rice,1kg,4.5,0.0,0.0,SUNRICE JASMINE RICE 1KG
5964599,Three Threes,Mint Jelly,300g,3.09,0.0,0.0,THREE THREES JELLY MINT
5965081,Ocean Spray,Jellied Cranberry Sauce,275g,4.2,0.0,0.0,OCEAN SPRAY SAUCE CRANBERRY:JELLIED:.:275 GRAM
5966062,John West,Chunk Style Tuna in Olive Oil Blend,425g,5.5,0.0,0.0,JOHN WEST TUNA:OLIVE OIL:.:425GRAM
5969300,Sirena,Lite Tuna In Oil Italian Style,95g,2.95,0.0,0.0,SIRENA LITE TUNA IN OIL ITALIAN STYLE :.:95 GRAM
5969322,Sirena,Original Tuna & Beans,185g,4.7,0.0,0.0,SIRENA TUNA WITH BEANS
5971131,John West,Smoked Oysters In Oil,85g,3.6,0.0,0.0,JOHN WEST OYSTERS SMOKED:VEGETABLE OIL:.:85 GRAM
5977171,Colomba,Fillets Of Anchovies In Sunflower Oil,150g,9.65,0.0,0.0,COLOMBA ANCHOVIES FILLETS 150G
5980766,Coles,Bake & Create Chocolate Chunks Milk,150g,5.0,0.0,0.0,COLES BAKE & CREATE CHOCOLATE CHUNKS MILK 150G
5982943,Obento,Udon Noodles,200g,1.7,0.0,0.0,OBENTO UDON NOODLES 200G
5983040,Hikari,Wakame Instant Miso Soup 12 Pack,216g,4.2,0.0,0.0,HIKARI WAKAME INSTANT MISO SOUP
5984520,Devondale,Uht Full Cream Multipack Milk 200ml,6 pack,6.0,0.0,0.0,DEVONDALE MILK UHT FULL CREAM MULTIPACK MILK 200ML
5988586,Riviana,Arborio Rice,1kg,7.0,0.0,0.0,RIVIANA ARBORIO RICE 1KG
5988699,Calbee,Grill A Corn BBQ,80g,3.15,0.0,0.0,CALBEE GRILL A CORN BBQ 80G
5990522,Muscle Nation,Custard Protein Bar Choc Peanut Butter,60g,4.5,0.0,0.0,MUSCLE NATION CUSTARD PROTEIN BAR CHOC PEANUT BUTTER 60G
5991015,Lee Kum Kee,Panda Brand Oyster Sauce,510g,5.35,0.0,0.0,LEE KUM KEE PANDA BRAND OYSTER SAUCE 510G
5992652,Daley Street,Decaf Ground Coffee,200g,12.0,0.0,0.0,DALEY ST DECAF GROUND COFFEE 200G
5994046,Devondale,Uht Skim Multipack Milk 200ml,6 Pack,6.0,0.0,0.0,DEVONDALE UHT SKIM MULTIPACK MILK 200ML 6 PACK
5996256,Harvest Snaps,Pea Original Salted,230g,7.8,0.0,0.0,HARVEST SNAPS PEA ORIGINAL SALTED 230G
5996303,Harvest Snaps,Pea Salt & Vinegar,230g,7.8,0.0,0.0,HARVEST SNAPS PEA SALT & VINEGAR 230G
5996314,Harvest Snaps,Pea Chilli,230g,7.8,0.0,0.0,HARVEST SNAPS PEA CHILLI 230G
5997317,Coles,No Added Sugar Mylk Chocolate,100g,6.0,0.0,0.0,COLES NO ADDED SUGAR MYLK CHOCOLATE 100G
5998852,Vegemite,Spread,380g,7.7,0.0,0.0,VEGEMITE 380G
6006247,Mrs H S Balls,Peach Chutney,470g,7.6,0.0,0.0,MRS H S BALLS CHUTNEY PEACH 470G
6007997,Mrs H S Balls,Original Recipe Chutney,470g,7.6,0.0,0.0,MRS H S BALLS CHUTNEY ORIGINAL 470G
6011735,Muscle Nation,Custard Casein Protein Powder Vanilla,400g,35.0,0.0,0.0,MUSCLE NATION CUSTARD CASEIN PROTEIN POWDER VANILLA 400G
6011940,Muscle Nation,Custard Casein Protein Powder Cookies & Cream,400g,35.0,0.0,0.0,MUSCLE NATION CUSTARD CASEIN PROTEIN POWDER COOKIES & CREAM 400G
6015930,Praise,Caesar Salad Croutons,150g,4.0,0.0,0.0,PRAISE CAESAR SALAD CROUTONS 150G
6022425,John West,Smoked Oysters In Bbq Sauce,85g,3.6,0.0,0.0,JOHN WEST OYSTERS SMOKED:BBQ SAUCE:.:85 GRAM
6022516,John West,Tuna Slices in Springwater,125g,3.3,3.8,13.16,JOHN WEST TUNA SLICES:SPRINGWATER:.:125 GRAM
6022924,Carman's,Deluxe Gluten Free Fruit & Nut Muesli,400g,8.0,0.0,0.0,CARMANS DELUXE GLUTEN FREE MUESLI: FRUIT & NUT 400 GRAM
6025489,Heinz,Spaghetti in Tomato Sauce Pasta 4 Pack,130g,6.0,0.0,0.0,HEINZ SPAGHETTI IN TOMATO SAUCE PASTA 4 PACK
6025525,Heinz,Baked Beans in Tomato Sauce Beans 4 Pack,130g,6.0,0.0,0.0,HEINZ BAKED BEANS IN TOMATO SAUCE BEANS 4 PACK
