prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3817822,Coles,Microwavable Brown Rice & Quinoa Pouch 5pack,625g,4.0,0,0,COLES MICROWAVABLE BROWN RICE & QUINOA POUCH 5PK
3818246,Coles,Bake & Create Pink Flower Icing Decorations 16g,16 pack,3.5,0,0,COLES BAKE & CREATE PINK FLOWER ICING DECORATIONS 16PC 16G
3818870,Coles,Bake & Create Vanilla Extract,100mL,5.0,0,0,COLES BAKE & CREATE VANILLA EXTRACT 100ML
381902,Cornwell's,Apple Cider Vinegar,2L,7.0,0,0,CORNWELLS APPLE CIDER VINEGAR
3821310,Coles,Sweet Chilli Mayonnaise,340g,3.2,0,0,COLES SWEET CHILLI MAYONNAISE 340G
3822662,SPC,Apple & Pear Puree,4 pack,4.7,0,0,SPC APPLE & PEAR PUREE 4PK
3822673,SPC,Fruit Salad Less Sugar,4 pack,4.7,0,0,SPC FRUIT SALAD LESS SUGAR 4PK
3823031,SPC,Apricot Less Sugar,4 pack,4.7,0,0,SPC APRICOT LESS SUGAR 4PK
3823064,SPC,Peach Cup Less Sugar,4 pack,4.7,0,0,SPC PEACH LESS SUGAR 4PK
3823916,Cobram,Estate Lemon Infused Oil,250mL,11.0,0,0,COBRAM ESTATE LEMON INFUSED OIL 250ML
3823938,Cobram,Estate Garlic Oil,250mL,11.0,0,0,COBRAM ESTATE GARLIC OIL 250ML
3827713,Coles,Bake & Create Milk Chocolate Chips,200g,5.0,0,0,COLES BAKE & CREATE MILK CHOCOLATE CHIPS 200G
3827735,Coles,Bake & Create White Chocolate Chips,200g,5.0,0,0,COLES BAKE & CREATE WHITE CHOCOLATE CHIPS 200G
3828749,Coles,Manuka Mgo 50+ Multifloral Honey,500g,15.0,0,0,COLES MANUKA MGO 50+ MULTIFLORAL HONEY 500G
3834050,Nestle,Bakers' Choice Baking Milk Chocolate Bits Value Pack,375g,9.0,0,0,NESTLE BAKERS' CHOICE BAKING MILK CHOCOLATE BITS VALUE PACK 375G
3835664,Coles,Sweet & Sour Cucumbers,680g,3.2,0,0,COLES SWEET & SOUR CUCUMBERS 680G
3835697,Coles,Polski Orgorki Dill Cucumbers,1.36Kg,7.0,0,0,COLES POLSKIE ORGORKI DILL CUCUMBERS 1.36KG
383828,Equal,Sweetener Tablets,100 pack,4.2,0,0,EQUAL SWEETENER TABLETS
384004,Equal,Sweetener Sachets,50 pack,4.2,0,0,EQUAL SWEETENER SACHETS
3840788,Heinz,Mexican Chilli Beans Medium Baked Beans,420g,3.8,0,0,HEINZ MEXICAN CHILLI BEANS MEDIUM BAKED BEANS 420G
3841146,Heinz,Mexican Chilli Beans Hot Baked Beans,420g,3.8,0,0,HEINZ MEXICAN CHILLI BEANS HOT BAKED BEANS
3841463,Coles,Bake & Create Dark Chocolate Block,200g,5.0,0,0,COLES BAKE & CREATE DARK CHOCOLATE BLOCK 200G
3841474,Coles,Bake & Create Milk Chocolate Block,200g,5.0,0,0,COLES BAKE & CREATE MILK CHOCOLATE BLOCK 200G
3841521,Coles,Bake & Create White Chocolate Block,200g,5.0,0,0,COLES BAKE & CREATE WHITE CHOCOLATE BLOCK 200G
3841532,Coles Simply,Compound Dark Chocolate Block,200g,3.0,0,0,COLES SIMPLY COMPOUND DARK CHOC BLOCK 200G
3844246,Tasti,Smooshed Wholefood Balls Cacao Brownie,207g,7.5,0,0,TASTI SMOOSHED WHOLEFOOD BALLS CACAO BROWNIE 207G
