prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3772961,Nescafe,Blend 43 Coffee Espresso,500g,22.0,32.0,31.25,NESCAFE BLEND 43 ESPRESSO INSTANT COFFEE 500G
4926663,Starbucks,By Nespresso Espresso Roast Intensity 11 Coffee Pods Capsules,36 pack,19.5,26.0,25.0,STARBUCKS BY NESPRESSO ESPRESSO ROAST INTENSITY 11 COFFEE PODS CAPSULES 36PACK
4926674,Starbucks,By Nespresso House Blend Coffee Pods Intensity 8 Capsules,36 pack,19.5,26.0,25.0,STARBUCKS BY NESPRESSO HOUSE BLEND COFFEE PODS INTENSITY 8 CAPSULES 36 PACK
6190281,Starbucks,By Nespresso Compatible Capsules Blonde Espresso,36 pack,19.5,26.0,25.0,STARBUCKS BY NESPRESSO BLONDE ESPRESSO ROAST COFFEE PODS INTENSITY 6 CAPSULES 36 PACK
8057373,Vittoria,Deluxe Coffee Beans,500g,22.5,38.0,40.79,VITTORIA DELUXE COFFEE BEANS 500G
9384240,Vita,Brits,1Kg,5.0,6.0,16.67,SANITARIUM VITA BRITS 1KG
2485068,Hot Kids,Want Want Rice Crackers Senbei,112g,3.8,4.4,13.64,HOT KIDS WANT WANT RICE CRACKER SENBEI 112G
3939557,BSc,Bodyscience Pure Creatine,200g,19.6,28.0,30.0,BSC BODYSCIENCE PURE CREATINE 200G
3185296,Red Tractor,Organic Rolled Oats,1kg,6.0,8.0,25.0,RED TRACTOR ORGANIC ROLLED OATS 1KG
3185310,Red Tractor,Australian Rolled Oats,1kg,4.5,6.0,25.0,RED TRACTOR AUSTRALIAN ROLLED OATS 1KG
4289719,Macro Mike,Peanut Plant Protein Choc Peanut Butter Cup,280g,22.4,28.0,20.0,MACRO MIKE PEANUT PLANT PROTEIN POWDER CHOC PEANUT BUTTER CUP 280G
8399661,Mayvers,Low Carb Collagen Protein Vanilla White Chocolate,280g,22.3,28.0,20.36,MAYVERS LOW CARB COLLAGEN PROTEIN VANILLA WHITE CHOCOLATE 280G
6165127,Ayam,100% Natrual Coconut Cream,270mL,3.2,4.0,20.0,AYAM 100% NATURAL COCONUT CREAM 270ML
2683902,Leggo's,Roasted Garlic with Chunky Tomato & Onion Pasta Sauce,500g,3.65,4.6,20.65,LEGGOS PASTA SAUCE:ROASTED GARLIC:.:500 GRAM
2683946,Leggo's,Bolognese With Red Wine Pasta Sauce,500g,3.65,4.6,20.65,LEGGOS PASTA SAUCE:BOLOGNAISE WITH RED:.:500 GRAM
8399650,Mayvers,Low Carb Collagen Protein Double Choc Fudge,280g,22.3,28.0,20.36,MAYVERS LOW CARB COLLAGEN PROTEIN DOUBLE CHOC FUDGE 280G
8495803,Kellogg's,Rice Bubbles Puffed Rice Breakfast Cereal,410g,4.8,6.5,26.15,KELLOGGS CEREAL RICE BUBBLES
384718,John West,Tuna Onion & Tomato Savoury Sauce,95g,2.0,2.7,25.93,JOHN WEST TUNA:ONION & TOMATO SAVOURY SAUCE 95GRAM
6749354,Cobram Estate,Ultra Premium Coratina Bold,500mL,20.0,25.0,20.0,COBRAM ESTATE ULTRA PREMIUM CORATINA BOLD OLIVE OIL 500ML
5981543,Trident,Sriracha Sauce,480mL,4.9,5.8,15.52,TRIDENT SRIRACHA SAUCE 480ML
6277878,Lavazza,Tales Of Italy Eternal Roma Premium Coffee Beans,500g,20.3,29.0,30.0,LAVAZZA TALES OF ITALY ETERNAL ROMA COFFEE BEANS 500G
8399672,Mayvers,Low Carb Collagen Protein Creamy Chocolate Peanut Butter,280g,22.3,28.0,20.36,MAYVERS LOW CARB COLLAGEN PROTEIN CREAMY CHOCOLATE PEANUT BUTTER 280G
