prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
9776230,Coles Organic,Beans 4 Bean Mix,420g,1.5,0.0,0.0,COLES ORGANIC BEANS 4 BEAN MIX 420G
9776251,Coles Organic,Beans Chick Peas,420g,1.5,0.0,0.0,COLES ORGANIC BEANS CHICK PEAS 420G
9778360,Bonvit,Psyllium Husks,500g,18.8,0.0,0.0,BONVIT PSYLLIUM HUSKS
9781499,Passage Foods,Passage To India Butter Chicken Simmer Sauce Pouch,375g,6.3,0.0,0.0,PASSAGE TO INDIA BUTTER CHICKEN SIMMER SAUCE 375G
9781580,Passage Foods,Passage To India Korma Curry Simmer Sauce Pouch,375g,6.3,0.0,0.0,PASSAGE TO INDIA KORMA SIMMER SAUCE 375G
9781863,Gaganis,Premium Sesame Seeds,1kg,10.7,0.0,0.0,GAGANIS SESAME SEEDS
9781896,Gaganis,Premium Raw Sunflower Kernals,500g,4.5,0.0,0.0,GAGANIS SUNFLOWER KERNALS
9781987,Gaganis,Semolina Coarse,1kg,4.3,0.0,0.0,GAGANIS SEMOLINA:COARSE:.:1 KG
9782006,Gaganis,Fine Semolina,1kg,4.3,0.0,0.0,GAGANIS SEMOLINA:FINE:.:1 KG
9789639,Indomie,Fried Mi Goreng Instant Noodles 5x85g,425g,3.95,0.0,0.0,INDO MIE NOODLES:MI GORENG 425G
9790263,Queen,Glucose Syrup,500g,4.9,0.0,0.0,QUEEN GLUCOSE SYRUP 500G
9804379,Chicken Tonight,Indian Mild Butter Chicken Simmer Sauce,495g,3.6,0.0,0.0,CHICKEN TONIGHT SAUCE:MILD BUTTER CHICKEN:.:495GRAM
9806851,Golden Days,Bites Apricot Multi,200g,6.0,0.0,0.0,GOLDEN DAYS APRICOT DELIGHT MULTI PK
9837684,Coles,Pineapple In Syrup 4 Pack,480g,2.2,0.0,0.0,COLES PINEAPPLE IN SYRUP 4 PACK 480G
9837710,Coles,Diced Pears In Syrup 4 Pack,480g,2.2,0.0,0.0,COLES DICED PEARS IN SYRUP 4 PACK 480G
9837731,Coles,Diced Peaches in Syrup 4 Pack,480g,2.2,0.0,0.0,COLES DICED PEACHES IN SYRUP 4 PACK 480G
9837742,Coles,Fruit Salad In Syrup 4 Pack,480g,2.2,0.0,0.0,COLES FRUIT SALAD IN SYRUP 4 PACK 480G
9837753,Coles,Mandarin Segments in Syrup 4 Pack,480g,2.2,0.0,0.0,COLES MANDARIN SEGMENTS IN SYRUP 4 PACK 480G
98548,Massel,Vegetable Stock Cubes,105g,4.0,0.0,0.0,MASSEL ULTRACUBE STOCK CUBES:VEGETABLE:.:105 GRAM
9867700,Nestle,Plaistowe Premium Baking Cocoa,180g,11.5,0.0,0.0,NESTLE PLAISTOWE PREMIUM BAKING COCOA 180G
9889848,McKenzie's,Gelatine Leaves,20g,5.65,0.0,0.0,MCKENZIES GELATINE LEAVES
