prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5078118,Muscle Nation,Custard Protein Bar Birthday Cake,60g,4.5,0.0,0.0,MUSCLE NATION CUSTARD PROTEIN BAR BIRTHDAY CAKE 60G
5079358,Muscle Nation,Protein Water + Collagen Raspberry,300g,35.0,0.0,0.0,MUSCLE NATION PROTEIN WATER + COLLAGEN RASPBERRY 300G
5079416,Muscle Nation,Whey Protein Daily Shake Milk Chocolate,300g,35.0,0.0,0.0,MUSCLE NATION WHEY PROTEIN DAILY SHAKE MILK CHOCOLATE  300G
5079802,John West,Chunk Style Tuna in Springwater,425g,5.5,0.0,0.0,JOHN WEST TUNA:SPRINGWATER:.:425 GRAM
5081270,Atkins,Low Carb Caramel Chocolate Nut Roll Bars 5 Pack,220g,19.0,0.0,0.0,ATKINS LOW CARB CARAMEL CHOCOLATE NUT ROLL BARS 5PK 220G
5081553,Musashi,Protein Cookie Choc Chip,58g,4.9,0.0,0.0,MUSASHI PROTEIN COOKIE CHOC CHIP 58G
5084030,Gravox,Cheese Sauce Mix,29g,1.5,0.0,0.0,GRAVOX CHEESE SAUCE MIX 29G
5084052,Gravox,White Sauce Mix,29g,1.5,0.0,0.0,GRAVOX WHITE SAUCE MIX 29G
5084868,White Wings,Shakers Pancakes Buttermilk,325g,4.0,0.0,0.0,WHITE WINGS SHAKERS:PANCAKES BUTTERMILK:.:325GRAM
5086105,Continental,Superb Chicken Stock Powder,130g,4.0,0.0,0.0,CONTINENTAL INSTANT STOCK POWDER:CHICKEN:.:130 GRAM
5088326,Equal,Sweetener Tablets,300 pack,8.8,0.0,0.0,EQUAL SWEETENER TABLETS
5090521,Sanitarium,Marmite Yeast Extract Spread,250g,4.8,0.0,0.0,MARMITE SPREAD YEAST EXTRACT
5098986,Vittoria,Espresso Ground Coffee,1kg,56.0,0.0,0.0,VITTORIA COFFEE GROUND ESPRESSO 1KG
5099093,Changs,Pure Sesame Oil,150mL,3.95,4.4,10.23,CHANGS SESAME OIL 150ML
5102416,Yackandandah,Lemon Curd Spread,350g,5.25,0.0,0.0,YACKANDANDAH CURD SPREADS:LEMON:.:350GRAM
5103441,Buderim Ginger,Original Ginger Marmalade,365g,5.0,0.0,0.0,BUDERIM SPREADS 365G:GINGER MARMALADE:.:365 GRAM
5103930,Kellogg's,Nutri-grain Protein Breakfast Cereal,470g,9.0,0.0,0.0,KELLOGG'S NUTRI GRAIN PROTEIN BREAKFAST CEREAL 470G
5103940,Kellogg's,Rice Bubbles Puffed Rice Breakfast Cereal Value Pack,860g,10.0,0.0,0.0,KELLOGG'S RICE BUBBLES PUFFED RICE BREAKFAST CEREAL 860G
5105550,Kellogg's,Special K Original Breakfast Cereal,500g,9.0,0.0,0.0,KELLOGG'S SPECIAL K ORIGINAL BREAKFAST CEREAL WITH GRAIN BASED PROTEIN 500G
5105629,Kellogg's,Sultana Bran High Fibre Breakfast Cereal,700g,9.5,0.0,0.0,KELLOGG'S SULTANA BRAN HIGH FIBRE BREAKFAST CEREAL 700G
5105630,Kellogg's,Sultana Bran High Fibre Breakfast Cereal,1.32 kg,12.7,0.0,0.0,KELLOGG'S SULTANA BRAN HIGH FIBRE BREAKFAST CEREAL 1.32KG
5105651,Kellogg's,Sustain Whole Grain Flakes Breakfast Cereal,460g,6.5,0.0,0.0,KELLOGG'S SUSTAIN WHOLE GRAIN FLAKES BREAKFAST CEREAL 460G
5105695,Mingle,Guac & Avo Topper Seasoning,45g,4.95,0.0,0.0,MINGLE GUAC & AVO TOPPER SEASONING 45G
5105800,Mingle,Seasoning Everything Bagel,50g,4.95,0.0,0.0,MINGLE EVERYTHING BAGEL SEASONING 50G
5106280,Sacla,Cherry Tomato & Basil Pasta Sauce,420g,3.5,5.0,30.0,SACLA PASTA SAUCE:CHERRY TOMATO & BASI:.:420 GRAM
5107170,Dollar Sweets,Topping Bright Cake,160g,2.3,0.0,0.0,DOLLAR SWEETS TOPPING CAKE:BRIGHT:.:160 GRAM
5109619,Mutti,Polpa Finely Chopped Tomatoes With Basil,400g,2.75,0.0,0.0,MUTTI POLPA FINELY CHOPPED TOMATOES WITH BASIL 400G
5111428,Jensens,Organic Garlic,220g,4.3,0.0,0.0,JENSENS ORGANIC GARLIC 220G
5111982,Jensens,Organic Ginger,210g,4.3,0.0,0.0,JENSENS ORGANIC GINGER 210G
5116625,Coles,High Fibre Bran 530g,1 each,3.0,0.0,0.0,COLES HIGH FIBRE BRAN 530G
5118132,Moro,Primero Extra Virgin Olive Oil,500mL,16.0,0.0,0.0,MORO EL PRIMERO  EXTRA VIRGIN OLIVE OIL 500ML
5118143,Moro,Delicado Light Taste Olive Oil,500mL,16.0,0.0,0.0,MORO EXTRA LIGHT OLIVE OIL 500ML
5121603,Hoyts,Cardamom Pods,10g,3.1,0.0,0.0,HOYTS CARDAMON PODS
5122424,Safcol,Premium Skinless Boneless Salmon,200g,5.0,0.0,0.0,SAFCOL PREMIUM SALMON SKIN/BONELESS 200GRAM
5130706,Tandaco,Tomato Lasagne Casserole Sauce Mix One Pan Dinner,200g,5.6,0.0,0.0,TANDACO ONE PAN DINNER CASSEROLE:TOMATO LASAGNE:.:200GRAM
5133351,Tandaco,Prepared Suet Mix,250g,6.0,0.0,0.0,TANDACO PREPARED SUET MIX
5134682,Tandaco,Southern Fried Chicken Coating Mix,75g,2.3,0.0,0.0,TANDACO COATING MIX:SOUTHERN FRY CHICKEN:.:75 GRAM
5134693,Tandaco,Coating Mix Lightly Season Fish,75g,2.3,0.0,0.0,TANDACO COATING MIX:LIGHT SEAS FISH:.:75 GRAM
5138140,Tandaco,Stuffing Mix Seasoned,200g,3.0,0.0,0.0,TANDACO STUFFING MIX:SEASONED:.:200 GRAM
5139518,Coles,Pitted Medjool Date,340g,13.0,0.0,0.0,COLES PITTED MEDJOOL DATE:.:340 GRAM
5140878,Tandaco,Dry Yeast,35g,3.0,0.0,0.0,TANDACO YEAST DRY
5142013,Coles,Medjool Dates,454g,13.0,0.0,0.0,COLES MEDJOOL DATES:.:454 GRAM
5146841,MasterFoods,Mild Chicken Seasoning,49g,3.0,0.0,0.0,MASTERFOODS CHICKEN SEASONING MILD
5150474,Tandaco,Savoury Noodle Pasta & Sauce One Pan Dinner,200g,5.6,0.0,0.0,TANDACO ONE PAN DINNER CASSEROLE:SAVOURY NOODLE:.:200GRAM
5150587,Tandaco,Yeast,84g,6.0,0.0,0.0,TANDACO YEAST
5151149,John West,Wild Alaskan Red Salmon,415g,15.0,0.0,0.0,JOHN WEST SALMON RED 415G
5153360,Moro,Primero Extra Virgin Olive Oil,4L,65.0,0.0,0.0,MORO EL PRIMERO EXTRA VIRGIN OLIVE OIL 4 LITRE
5154646,Maggie Beer,Natural Beef Broth,500mL,8.5,0.0,0.0,MAGGIE BEER NATAURAL BEEF BROTH 500ML
