prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7641160,Sanitarium,Weet-bix Breakfast Cereal Gluten Free Berry Crunch 400g,400g,5.0,0.0,0.0,SANITARIUM WEET-BIX BREAKFAST CEREAL GLUTEN FREE BERRY CRUNCH 400G
7643111,Tilda,Sticky Rice,250g,3.8,0.0,0.0,TILDA TSB RICE 250G:STICKY RICE:.:250 GRAM
7647305,Coles Simply,Coffee Beans,1Kg,18.0,0.0,0.0,COLES SIMPLY COFFEE BEANS 1KG
7647327,Daley Street,Decaf Beans,200g,12.0,0.0,0.0,DALEY STREET DECAF BEANS 200G
7647688,Urban Coffee Culture,Freeze Dried Instant Coffee,100g,5.0,0.0,0.0,URBAN COFFEE CULTURE FREEZE DRIED INSTANT COFFEE 100G
7648341,Coles Asia,Fried Shallots,110g,2.8,0.0,0.0,COLES ASIA FRIED SHALLOTS 110GM
7648647,Coles Perform,Pea & Bacon Snack Soup,220g,3.0,3.5,14.29,COLES PERFORM PEA & BACON SNACK SOUP 220G
7650004,Coles Perform,Smoky Chicken & Chickpea Snack Soup,220g,3.0,3.5,14.29,COLES PERFORM SMOKY CHICKEN & CHICKPEA SNACK SOUP 220G
7651539,Kewpie,Mayonnaise,500g,8.0,0.0,0.0,KEWPIE MAYONNAISE 500G
76534,Crisco,Canola Oil,2L,12.0,0.0,0.0,CRISCO CANOLA OIL
7654887,Tao Kae Noi,Original Crispy Seaweed,32g,3.3,0.0,0.0,TAOKAENOI CRISPY SEAWEED ORIGINAL 32G
7656656,Coles,Urban Coffee Culture Strong Beans,1kg,24.0,0.0,0.0,COLES URBAN COFFEE CULTURE STRONG COFFEE BEANS 1KG
7659600,Dollar Sweets,Freeze Dried Raspberry,27g,8.0,0.0,0.0,DOLLAR SWEETS FREEZE DRIED RASPBERRY 27G
7668961,Mckenzies,Cream Stabiliser,60g,2.5,2.95,15.25,McKENZIE'S CREAM STABILISER 60G
7673939,Jacob's,Club Milk 5 Pack,110g,5.5,0.0,0.0,JACOB'S CLUB MILK 5PK 110GM
7674104,Carmans,Chia Bowls Berry & Coconut,210g,7.5,0.0,0.0,CARMANS CHIA BOWLS BERRY & COCONUT 210G
