prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
192364,Suimin,Braised Beef Noodle Cup,70g,2.0,2.4,16.67,SUIMIN NOODLE CUP :BRAISED BEEF:.:70 GRAM
192386,Suimin,Prawn & Chicken Noodle Cup,70g,2.0,2.4,16.67,SUIMIN NOODLE CUP :PRAWN CHICKEN:.:70 GRAM
1924322,Aunt Betty's,Creamy Rice Snack With Vanilla,240g,3.6,0.0,0.0,AUNT BETTY'S CREAMY RICE VANILLA 240GRAM
1928141,Coles I'm Free From,Gluten Brown Rice Noodle Cups Beef,70g,2.1,0.0,0.0,COLES I'M FREE FROM GLUTEN FREE BROWN RICE NOODLE CUPS:BEEF:GLUTEN FREE:70 GRAM
1928152,Coles I'm Free From,Gluten Brown Rice Noodle Cups Mi Goreng,75g,2.1,0.0,0.0,COLES I'M FREE FROM GLUTEN FREE BROWN RICE NOODLE CUPS:MI GORENG:GLUTEN FREE:75 GRAM
1933389,Dollar Sweets,Sweetheart Sprinkles,145g,6.0,0.0,0.0,DOLLAR SWEETS SWEETHEART SPRINKLES 145 GRAM
1937641,Maharajah's Choice,Classic Basmati Rice,5 KG,25.0,0.0,0.0,MAHARAJAH'S CHOICE CLASSIC BASMATI RICE 5KG
194133,Coles,Seasoned Stuffing Mix,200g,1.49,0.0,0.0,COLES SEASONED STUFFING MIX 200G
1943065,Maharajah's Choice,Sella Basmati Rice,5 KG,25.0,0.0,0.0,MAHARAJAH'S CHOICE SELLA BASMATI RICE 5KG
194450,Queen,Blue Food Colour,50mL,1.2,0.0,0.0,QUEEN COLOURING:BLUE:.:50 ML
