prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
4713072,Katoomba,Moong Beans,1kg,5.2,0.0,0.0,KATOOMBA MOONG BEANS 1KG
4714778,Monika,Lime Juice,250mL,2.0,0.0,0.0,MONIKA LIME JUICE 250mL
4715318,Maharajah's Choice,Sandalwood Incence Sticks,20 pack,1.5,0.0,0.0,MAHARAJAH'S CHOICE SANDALWOOD INCENCE STICKS 20 PACK
4715409,MTR,Instant Seviyan Upma,160g,2.4,0.0,0.0,MTR INSTANT SEVIYAN UPMA 160G
4715420,MTR,Instant Regular Poha,160g,2.4,0.0,0.0,MTR INSTANT REGULAR POHA 160G
4715431,MTR,Instant Khatta Meetha Poha,160g,2.4,0.0,0.0,MTR INSTANT KHATTA MEETHA POHA 160G
4715442,Maharajah's Choice,Kesar Mango Pulp,850g,4.0,0.0,0.0,MAHARAJAH'S CHOICE KESAR MANGO PULP 850G
4715475,Maharajah's Choice,Cardamon Green Pod,50 GRAM,4.8,0.0,0.0,MAHARAJAH'S CHOICE CARDAMON GREEN POD 50G
4715486,Monika,Lemon Juice,250mL,2.0,0.0,0.0,MONIKA LEMON JUICE 250ML
4715497,Maharajah's Choice,Course Fada Wheat,1kg,3.25,0.0,0.0,MAHARAJAH'S CHOICE COURSE FADA WHEAT 1KG
4715500,Maharajah's Choice,Flora Incence Sticks,25g,4.0,0.0,0.0,MAHARAJAH'S CHOICE FLORA INCENCE STICKS 25G
4725694,Continental,Pasta & Sauce Creamy Bacon Carbonara,85g,,,,CONTINENTAL PASTA N SAUCE:BACON CARBONARA:.:85 GRAM
4725708,Continental,Alfredo Pasta & Sauce Serves 3,85g,,,,CONTINENTAL PASTA & SAUCE:ALFREDO:.:85 GRAM
4725800,Continental,Four Cheeses Pasta & Sauce Serves 3,100g,,,,CONTINENTAL PASTA & SAUCE:FOUR CHEESES:.:100 GRAM
4727485,Dole,Pineapple Pieces In Juice,227g,2.75,0.0,0.0,DOLE PINEAPPLE PIECES IN JUICE 227G
