prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3406114,Coles,Wellness Road Organic Coconut Flakes,200g,3.5,0.0,0.0,COLES WELLNESS ROAD ORGANIC COCONUT FLAKES 200G
3410268,Coles,Vegan Special Burger Sauce,365mL,3.2,0.0,0.0,COLES VEGAN SPECIAL BURGER SAUCE:.:365ML
3410326,Coles I'm Free From,Gluten Free Chicken Brown Rice Noodle,210g,5.0,0.0,0.0,COLES GLUTEN FREE:BROWN RICE CHICKEN NOODLE VALUE PACK:210G
3433503,Gravox,Roast Pork Pack Liquid Gravy Pouch,250g,4.5,0.0,0.0,GRAVOX ROAST PORK PACK LIQUID GRAVY POUCH 250G
343415,Crisco,Sunflower Oil,750mL,7.5,0.0,0.0,CRISCO SUNFLOWER OIL
343470,Sunrice,Australian Medium Grain White Rice,2kg,8.6,0.0,0.0,SUNRICE AUSTRALIAN MEDIUM GRAIN WHITE RICE:2 KG
3434889,Local,Legends Biltong Chilli Beef,45g,4.3,5.2,17.31,LOCAL LEGENDS BILTONG CHILLI BEEF 45G
3434903,Local Legends,Original Beef Jerky,55g,4.3,5.2,17.31,LOCAL LEGENDS ORIGINAL BEEF JERKY 55G
344076,Melitta,Filter Coffee Blue Mountain Style,250g,8.0,0.0,0.0,MELITTA FILTER COFFEE:BLUE MOUNTAIN STYLE:.:250 GRAM
3447596,Bega,Simply Nuts Crunchy Peanut Butter,325g,5.9,0.0,0.0,BEGA SIMPLY NUTS PEANUT BUTTER:CRUNCHY:.:325 GRAM
3447600,Bega,Simply Nuts Smooth Peanut Butter,325g,5.9,0.0,0.0,BEGA SIMPLY NUTS PEANUT BUTTER:SMOOTH:.:325 GRAM
3447643,Vegemite,Gluten Free Spread,235g,5.7,0.0,0.0,VEGEMITE GLUTEN FREE
344859,Conimex,Sambal Oelek,190g,6.15,0.0,0.0,CONIMEX SAMBAL OELEK 190G
3450331,Red Seal,Raspberry & Strawberry Hot Or Cold Brew Tea Bags,20 pack,4.5,0.0,0.0,RED SEAL RASPBERRY & STRAWBERRY HOT OR COLD BREW TEABAG 20 PACK
3452610,Arkadia,Spice Chai Tea Sachets 20 Pack,400g,13.0,0.0,0.0,ARKADIA CHAI SPICE TEA SACHETS 20 PACK
3453329,Jelly B,Drinkable Konjac Jelly Peach Flavour,150mL,3.9,0.0,0.0,YACOYA JELLY B DRINKABLE KONJAC JELLY PEACH 150ML
3455266,Flying Goose,Sriracha Mayo,455mL,8.5,0.0,0.0,FLYING GOOSE SRIRACHA MAYO 455ML
