prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
2345273,Coles,Pears In Blackcurrant Jelly 4 Pack,500g,2.3,0.0,0.0,COLES PEAR IN BLACKCURRANT JELLY 4 PACK 500G
234577,ETA,Original Barbecue Sauce,375mL,3.2,0.0,0.0,ETA ORIGINAL BARBECUE SAUCE 375ML
2348497,Sacla,Cherry Tomato Parmigiano Reggiano Pasta Sauce,420g,3.5,5.0,30.0,SACLA CHERRY TOMATO PARMIGIANO REGGIANO PASTA SAUCE
2349503,Mutti,Tomato Passata,400g,3.7,0.0,0.0,MUTTI PASSATA
2360288,Coles,Butter Chicken Simmer Sauce,485g,2.81,0.0,0.0,COLES BUTTER CHICKEN SIMMER SAUCE 485G
2360619,SPC,Canned Prunes In Natural Juice,425g,3.5,0.0,0.0,SPC 100% AUSSIE GROWN WHOLE PRUNES IN JUICE
2360991,Passage Foods,Passage To India Butter Chicken Simmer Sauce Pouch Extra Mild,375g,6.3,0.0,0.0,PASSAGE TO INDIA EXTRA MILD BUTTER CHICKEN SIMMER SAUCE 375G
2366284,Coles,Australian Pear Slices In Juice,825g,4.0,0.0,0.0,COLES AUSTRALIAN PEAR SLICES IN JUICE
2366295,Golden Circle,Berry Buzz Squeezy Pouch,120g,1.8,0.0,0.0,GOLDEN CIRCLE SQUEEZY:BERRY BUZZ PUREE:.:120 GRAM
2366309,Golden Circle,Apple Pineapple And Banana Tropical Smash,120g,1.8,0.0,0.0,GOLDEN CIRCLE SQUEEZY:TROPICAL SMASH PUREE:.:120 GRAM
2368610,Coles,Mexican Seasoning Mix Mild,40g,1.45,0.0,0.0,COLES MEXICAN SEASONING
2372301,Coles,Burrito Tortilla Wraps 10 Pack,400g,3.5,0.0,0.0,COLES BURRITO TORTILLA WRAPS 10 PACK 400G
2373530,La Costena,Chipotle In Adobo Sauce,230g,6.5,0.0,0.0,LA COSTENA CHIPOTLE IN ADOBO SAUCE 230G
2374216,Coles Simply,Pot Tea Bags 100 Pack,185g,1.75,0.0,0.0,COLES POT TEA BAGS 100 PACK
2376630,Coles,Full Cream Evaporated Milk,385mL,2.0,0.0,0.0,COLES FULL CREAM EVAPORATED MILK 385ML
2378206,Dole,Sliced Pineapple In Juice,432g,3.9,0.0,0.0,DOLE PINEAPPLE:SLICES IN JUICE:.:432 GRAM
2378272,Dole,Pineapple Chunks In Juice,432g,3.9,0.0,0.0,DOLE PINEAPPLE:CHUNKS IN JUICE:.:432 GRAM
2378374,Dole,Pineapple Slices In Juice,227g,2.75,0.0,0.0,DOLE PINEAPPLE SLICES IN JUICE:.:227 GRAM
2378400,Dole,Crushed Pineapple In Juice,432g,3.9,0.0,0.0,DOLE PINEAPPLE:CRUSHED IN JUICE:.:432 GRAM
2379210,Dole,Pineapple Slices In Syrup,439g,3.9,0.0,0.0,DOLE PINEAPPLE:SLICES IN SYRUP:.:439 GRAM
2379220,Dole,Pineapple Chunks In Syrup,439g,3.9,0.0,0.0,DOLE PINEAPPLE:CHUNKS IN SYRUP:.:439 GRAM
2390700,Carman's,Porridge Sachets Super Berry & Coconut 8 Pack,320g,7.5,0.0,0.0,CARMAN'S PORRIDGE SACHETS SUPER BERRY & COCONUT 8 PACK 320G
2395205,SPC,Canned Fruit Apricot Halves In Juice,825g,5.3,0.0,0.0,SPC CANNED FRUIT APRICOT HALVES IN JUICE 825G
2395384,Coles,Simmer Sauce Satay,500g,2.0,0.0,0.0,COLES SIMMER SAUCES:SATAY:.:500 GRAM
2395410,Coles,Simmer Sauce Creamy Mushroom,475g,2.0,0.0,0.0,COLES SIMMER SAUCE:CREAMY MUSHROOM:.:475 GRAM
2395431,Coles,Simmer Sauce Honey Mustard,485g,2.0,0.0,0.0,COLES SIMMER SAUCE:HONEY MUSTARD:.:485 GRAM
2404747,Vimto,Fizzy Soft Drink Can,330mL,2.8,0.0,0.0,VIMTO CAN SOFT DRINK 330ML
2412360,Nando's,Mild Peri-peri Sauce,250g,6.95,0.0,0.0,NANDO'S PERI PERI SAUCE MILD 250G
2413045,Beerenberg,Tomato And Cracked Pepper Relish,265g,6.3,0.0,0.0,BEERENBERG TOMATO AND CRACKED PEPPER RELISH 265G
2421473,Coles,Dijon Mustard,200g,2.9,0.0,0.0,COLES DIJON MUSTARD
2421484,Coles,Wholegrain Mustard,200g,2.9,0.0,0.0,COLES WHOLEGRAIN MUSTARD 200G
242407,San Remo,Pasta Thin Spaghetti,500g,2.95,0.0,0.0,SAN REMO PASTA THIN SPAGHETTI 500 GRAM
242418,San Remo,Tubular Spaghetti No 6,500g,2.95,0.0,0.0,SAN REMO PASTA:SPAGHETTI TUBE NO 6:.:500 GRAM
2424212,Aunt Betty's,Plum Pudding 2 Pack,220g,4.9,0.0,0.0,AUNT BETTY'S PUDDING PLUM 2PK 220GRAM
2426069,Baxters,Caramelised Onion Relish,240g,4.5,5.4,16.67,BAXTERS CHUTNEY & RELISH 225G:CARAMELISED ONION:.:240 GRAM
24304,Nerada,Cup Or Pot Tea Bags 200 pack,400g,6.3,0.0,0.0,NERADA CUP OR POT TEA BAGS 200 PACK
243498,Fray Bentos,Steak & Kidney Pie with Puff Pastry,425g,10.5,0.0,0.0,FRAY BENTOS PIE:STEAK KIDNEY:.:425 GRAM
2441561,Coles,Figurines Rose Icing,12g,3.5,0.0,0.0,COLES ICING FIGURINES:ICING ROSES:.:12 GRAM
2441572,Coles,Icing Figurines Mini Flower,8g,3.5,0.0,0.0,COLES ICING FIGURINES:ICING MINI FLOWER:.:8 GRAM
2441641,Coles,Bake & Create  Rainbow Mallows,100g,2.0,0.0,0.0,COLES BAKE & CREATE  RAINBOW MALLOWS:.:100 GRAM
2441652,Coles,Mallows Pink & White,100g,2.0,0.0,0.0,COLES MALLOWS:PINK AND WHITE:.:100 GRAM
2441765,Coles,Rainbow Sprinkles,200g,4.5,0.0,0.0,COLES RAINBOW SPRINKLES 200G
2441776,Coles,100's & 1000's,350g,4.5,0.0,0.0,COLES 100'S & 1000'S
2441801,Coles,Cake Board 10 Inch,2 pack,3.25,0.0,0.0,COLES  10 INCH CAKE BOARD 2PACK
2442032,Coles,Bake & Create Silver Patty Pans,100 pack,3.5,0.0,0.0,COLES BAKE & CREATE SILVER PATTY PANS 100PACK
2442054,Coles,Bake & Create White Patty Pans,100 pack,3.5,0.0,0.0,COLES BAKE & CREATE WHITE PATTY PANS 100PACK
2442291,Coles,Bake & Create Polka Dot Patty Pans,100 pack,3.5,0.0,0.0,COLES BAKE & CREATE PATTY PANS POLKA DOT 100PACK
2442360,Coles,Bake & Create Mini Polka Dot Patty Pans,100 pack,2.5,0.0,0.0,COLES BAKE & CREATE MINI PATTY PANS POLKA DOT100 PACK
