prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7062265,Sunsol,Natural Muesli Blueberry Goji Berries Coconut & Chia,500g,7.6,0.0,0.0,SUNSOL NATURAL MUESLI BLUEBERRY GOJI BERRIES COCONUT & CHIA 500G
7062550,Sunsol,Protein Granola Chocolate Almond Crunch,450g,9.0,0.0,0.0,SUNSOL HIGH PROTEIN GRANOLA CHOC ALMOND CRUNCH 450G
7062560,Sunsol,High Protein Granola Honey Nut Crunch,450g,9.0,0.0,0.0,SUNSOL HIGH PROTEIN GRANOLA HONEY NUT CRUNCH 450G
7062811,Blue Frog,Granola Pic'S Crunchy Peanut Butter,350g,9.5,0.0,0.0,BLUE FROG GRANOLA PIC'S CRUNCHY PEANUT BUTTER 350G
7063676,Whittaker's,Chocolate Artisan Squares,189g,12.0,0.0,0.0,WHITTAKER'S ARTISAN SQUARES 189GM
7065773,McKenzie's,Citric Acid,75g,3.0,0.0,0.0,MCKENZIES CITRIC ACID
7065944,Bakers,Tennis Biscuits,200g,3.65,0.0,0.0,BAKERS BISCUITS TENNIS 200G
7069843,Coles,Microwave Brown Rice Family Size,450g,2.75,0.0,0.0,COLES MICROWAVE RICE BROWN FAMILY SIZE 450G
7069854,Coles,Microwave Jasmine Rice Family Size,450g,2.75,0.0,0.0,COLES MICROWAVE RICE JASMIN FAMILY SIZE 450G
7069876,Coles,Mexican Flavour Microwave Rice,250g,2.5,0.0,0.0,COLES MEXICAN FLAVOUR MICROWAVE RICE:250G
7069887,Coles,Savoury Chicken Flavoured Microwave Rice,250g,2.5,0.0,0.0,COLES SAVOURY CHICKEN FLAVOURED MICROWAVE RICE:250G
7070037,Nando's,Sweet Chilli Jam Medium,285g,5.0,0.0,0.0,NANDO'S SWEET CHILLI JAM MEDIUM 285G
7070070,Nando's,Peri Peri Perinaise Mild,465g,7.5,0.0,0.0,NANDO'S PERI PERI PERINAISE MILD 465G
7070092,Nando's,Peri Peri Perinaise Hot,465g,7.5,0.0,0.0,NANDO'S PERI PERI PERINAISE HOT 465G
