prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
6541105,S&W,Gluten Free Whole Egg Mayonnaise,320g,4.75,6.0,20.83,S & W SQUEEZE MAYONNAISE:WHOLE EGG:.:320 GRAM
6799793,Pandaroo,Fruit Jelly Mini Cups 20 pack,380g,2.25,2.5,10.0,PANDAROO FRUIT JELLY MINI CUPS 20 PACK 380G
5258459,Haldirams,All IN One,200g,3.2,4.0,20.0,HALDIRAMS ALL IN ONE 200G
8082020,Mayvers,Unhulled Tahini,385g,5.2,6.5,20.0,MAYVERS UNHULLED TAHINI 385 GRAM
386021,Old El Paso,Refried Beans,435g,3.6,4.5,20.0,OLD EL PASO REFRIED BEANS 435G
5222586,Nestle,Bakers' Choice Baking White Chocolate Bits,200g,5.6,7.0,20.0,NESTLE BAKERS' CHOICE BAKING WHITE CHOCOLATE BITS 200G
1314117,Bippi,Italian Bomba Spicy Spread,240g,9.5,11.95,20.5,BIPPI ITALIAN BOMBA SPICY SPREAD 240G
3208722,Lavazza,Dek Decaffeinated A Modo Mio Coffee Pods,16 pack,10.5,15.0,30.0,LAVAZZA DEK DECAFFEINATED A MODO MIO COFFEE PODS 16PK
3514490,Lavazza,Qualita Rossa A Modo Mio Coffee Pods,16 pack,10.5,15.0,30.0,LAVAZZA QUALIT ROSSA A MODO MIO COFFEE PODS 16PK
3739310,Red Tractor,Wheat Free Omega 3 Oats,500g,5.5,7.5,26.67,RED TRACTOR WHEAT FREE OMEGA 3 OATS:500GRAM
4476975,Ceres,Organics Seaweed Multipack Nori 8x2g,16g,5.5,6.5,15.38,CERES ORGANICS SEAWEED MULTI PACK NORI 8X2G
4925004,John West,Tuna Tomato & Onion 98% Fat Free,95g,2.0,2.7,25.93,JOHN WEST TUNA TOMATO AND ONION 98% FAT FREE:95 GRAM
4979058,Red Tractor,Organic Steel Cut Oats,1 kg,6.0,8.0,25.0,RED TRACTOR ORGANIC STEEL CUT OATS 1KG
5002998,Sanitarium,Weet-bix Honey & Golden Oats Breakfast Cereal,450g,4.5,6.0,25.0,WEET-BIX HONEY & GOLDEN OATS 450G
6415064,Robert Timms,Decaffeinated Coffee Bags 105g,18 pack,8.0,10.0,20.0,ROBERT TIMMS COFFEE BAGS DECAF 105G 18 PACK
6448198,Keep It Cleaner,Lentil Chips Sea Salt & Roast Garlic,90g,4.5,5.9,23.73,KEEP IT CLEANER LENTIL CHIPS SEA SALT & ROAST GARLIC 90G
6802800,Cocon,Assorted Pudding 6 Pieces,480g,4.0,4.85,17.53,COCON ASSORTED PUDDING 6 PACK 480G
7752060,Tetley,All Rounder Pure Black Tea Bags 200 pack,400g,5.5,7.0,21.43,TETLEY ALL ROUNDER TEA BAGS 200 PACK
8080626,BC,Snacks Plant Protein Bar Dark Choc Coconut 6 (4 x 40g),160g,11.0,13.0,15.38,BC SNACKS PLANT PROTEIN BAR DARK CHOC COCONUT 4X40G 160G
8084660,Health Lab Cookies No,Cream Protein Blondie,60GRAM,3.0,4.0,25.0,HEALTH LAB COOKIES NO CREAM PROTEIN BLONDIE 60G
5464199,Splenda,Sweetener Tablets,500 pack,9.95,12.7,21.65,SPLENDA SWEETENER TABLETS
3224751,Campbell's,Bone Broth From Free Range Chicken,500mL,5.9,7.0,15.71,CAMPBELLS BONE BROTH FREE RANGE CHICKEN
4518124,Sunrice,Basmati Rice,1kg,5.4,6.8,20.59,SUNRICE BASMATI RICE 1KG
8491857,Kellogg's,All-bran Wheat Flakes Honey Almond Breakfast Cereal,420g,6.4,8.0,20.0,KELLOGGS ALL BRAN  WHEAT FLAKES:HONEY ALMOND
8392935,Continental,Chicken Stock Pot,112g,3.8,4.5,15.56,CONTINENTAL STOCK POT:CHICKEN:.:112 GRAM
3077282,Keep It Cleaner,Fermented Vegetables Kimchi,400g,11.2,12.5,10.4,KEEP IT CLEANER FERMENTED VEGETABLES 400G:KIMCHI:.:400 GRAM
6164805,Ayam,100% Natural Light Coconut Cream,270mL,3.2,4.0,20.0,AYAM 100% NATURAL LIGHT COCONUT CREAM 270G
7443644,Haldirams Navrattan,200gm,200 GRAM,3.2,4.0,20.0,HALDIRAM'S NAVRATTAN 200GM
5703540,Barry's Gold,Blend 80's,250g,10.6,12.0,11.67,BARRY'S GOLD BLEND 80 PACK
1296514,Masterfoods,No Rules Signature Sauce,250mL,3.5,4.8,27.08,MASTERFOODS NO RULES SIGNATURE SAUCE 250ML
267973,Ardmona,Apple Pie Slices Canned,800g,4.5,5.5,18.18,ARDMONA PIE FRUIT APPLES SLICED
3348084,Three Threes,Sliced Beetroot,415g,3.0,3.85,22.08,THREE THREE BEETROOT SLICED 415G
3574709,Nutella,Go Hazelnut Spread With Cocoa Breadsticks Multipack 48g,4 pack,7.0,10.0,30.0,NUTELLA & GO MULTIPACK
3716155,Continental,Sensation Mushroom Bacon Soup Serves 2,48g,2.5,3.5,28.57,CONTINENTAL SENSATIONS SOUP MUSHROOM BACON 2S 48G
3716213,Continental,Sensations Harvest Pumpkin & Sour Cream Soup Serves 2,70g,2.5,3.5,28.57,CONTINENTAL SENSATIONS SOUP HARVEST PUMPKIN & SOUR CREAM 2S 70G
