prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
1163689,Heinz,Soup Of The Day Buttercup Pumpkin Soup,430g,4.5,0.0,0.0,HEINZ SOUP OF THE DAY BUTTERCUP PUMPKIN SOUP 430G
1163725,Heinz,Soup Of The Day Old Fashioned Chicken Soup,430g,4.5,0.0,0.0,HEINZ SOUP OF THE DAY OLD FASHIONED CHICKEN SOUP 430G
116402,Nescafe,Blend 43 Instant Coffee,250g,15.0,20.8,27.88,NESCAFE BLEND 43 COFFEE GRANULES 250GR
116457,Bushells,Turkish Style Pulverised Coffee,250g,10.5,0.0,0.0,BUSHELLS TURKISH PULVERIZED COFFEE JAR 250G
1164830,Barilla,Collezione Farfalle Pasta,500g,4.5,0.0,0.0,BARILLA COLLEZIONE FARFALLE PASTA 500G
116708,Bushells,Coffee & Chicory Essence,250mL,7.0,0.0,0.0,BUSHELLS COFFEE & CHICORY ESSENCE 250ML
1167089,Taj,Premium Basmati Rice,1Kg,7.0,0.0,0.0,TAJ PREMIUM BASMATI RICE 1KG
1167158,Bega,Smooth Peanut Butter,325g,4.7,0.0,0.0,BEGA PNB:SMOOTH:NAS:325 GRAM
1167169,Bega,Crunchy Peanut Butter,325g,4.7,0.0,0.0,BEGA PNB:CRUNCHY:NAS:325 GRAM
1167760,Club,Orange Slim Can,330mL,3.0,0.0,0.0,CLUB ORANGE SLIM CAN 330ML
116887,Lipton,Black Tea Bags,25 pack,3.25,0.0,0.0,LIPTON BLACK TEA BAGS 25 PACK
1169550,Zooper Dooper,Summer Carnival,24 Pack,7.2,0.0,0.0,ZOOPER DOOPER SUMMER CARNIVAL 24PK
1169867,Frooti,Mango Drink,1000mL,3.95,0.0,0.0,FROOTI DRINK MANGO 1L
116989,Lipton,Black Tea Bags,100 Pack,7.0,0.0,0.0,LIPTON QUALITY BLACK TEA BAGS 100 PACK
1170130,UP&GO,Liquid Breakfast Vanilla Ice 12 x 250ml,3L,17.5,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST FRIDGE PACK 12X250ML:VANILLA:.:3 LITRE
1171869,UP&GO,Protein Energize Iced Coffee 6 x 250ml,1.5L,12.6,0.0,0.0,SANITARIUM UP&GO ENERGIZE 6 X 250ML:COFFEE:.:1.5 LITRE
1171870,UP&GO,Protein Energize Vanilla 6 x 250ml,1.5L,12.6,0.0,0.0,SANITARIUM UP&GO ENERGIZE 6 X 250ML:VANILLA:.:1.5 LITRE
1171880,UP&GO,Protein Energize Iced Coffee 3 x 250ml,750mL,6.8,0.0,0.0,SANITARIUM UP&GO ENERGIZE 3 X 250ML:COFFEE:.:750 ML
118248,Heinz,Spaghetti Alphagetti Pasta in Sauce,220g,2.1,0.0,0.0,HEINZ SPAGHETTI ALPHAGETTI PASTA IN SAUCE
118521,Spam,Classic Ham,340g,6.8,0.0,0.0,SPAM CANNED HAM:CLASSIC:.:340 GRAM
118565,Plumrose,Leg Ham,450g,14.0,0.0,0.0,PLUMROSE CANNED HAM LEG
118612,Hamper,Regular Corned Beef,340g,8.2,0.0,0.0,HAMPER CORNED BEEF:REGULAR:.:340 GRAM
1190149,Campbell's,Real Stock Beef,250mL,1.8,0.0,0.0,CAMPBELL'S REAL STOCK:BEEF:.:250 ML
1190150,Campbell's,Real Stock Chicken Stock,250mL,1.8,0.0,0.0,CAMPBELL'S REAL STOCK:CHICKEN:.:250 ML
119466,White Wings,Plain Flour,2kg,4.95,0.0,0.0,WHITE WINGS FLOUR PLAIN:2 KG
119546,White Wings,Self Raising Flour,2kg,4.95,0.0,0.0,WHITE WINGS FLOUR SELF RAISING 2KG
120024,McKenzie's,Desiccated Coconut,250g,3.7,0.0,0.0,MCKENZIES COCONUT DESICCATED 250G
120079,CSR,Caster Sugar,500g,2.0,0.0,0.0,CSR CASTER SUGAR 500G
120104,CSR,White Sugar,1kg,2.6,0.0,0.0,CSR WHITE SUGAR 1KG
120137,CSR,Brown Sugar,500g,2.5,0.0,0.0,CSR BROWN SUGAR 500G
