prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7779816,Sunrice,Microwave Long Grain White Rice Cup 2x125g,250g,3.5,0.0,0.0,SUNRICE MICROWAVE LONG GRAIN WHITE RICE CUP 2X125G:250G
5340119,Aeroplane,Strawberry Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:STRAWBERRY FLAVOURED:.:85 GRAM
7746704,Sunrice,Microwave Jasmine Rice Pouch,450g,4.5,0.0,0.0,SUNRICE MICROWAVE JASMINE RICE POUCH 450G
117777,Golden Circle,Canned Pineapple Slices In Syrup,450g,4.4,0.0,0.0,GOLDEN CIRCLE AUSTRALIAN PINEAPPLE:SLICES IN SYRUP:.:450 GRAM
199997,Golden Circle,Pineapple Slices in Natural Juice Canned,440g,4.4,0.0,0.0,GOLDEN CIRCLE AUSTRALIAN PINEAPPLE:SLICES IN JUICE:.:440 GRAM
5493481,Hellmann's,Squeeze Light Mayonnaise,432g,8.0,0.0,0.0,HELLMANN'S SQUEEZE LIGHT MAYONNAISE 432G
3025755,Hellmann's,Squeeze Real Mayonnaise,400g,8.0,0.0,0.0,HELLMANN'S SQUEEZE 400G REAL MAYONNAISE:REAL:.:400 GRAM
5340130,Aeroplane,Cool Lime Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:LIME FLAVOURED:.:85 GRAM
6545762,Sunrice,Microwave Basmati Rice Pouch,450g,4.5,0.0,0.0,SUNRICE MICROWAVE BASMATI RICE POUCH 450G
6545784,Sunrice,Microwave Long Grain Rice Pouch,450g,4.5,0.0,0.0,SUNRICE MICROWAVE LONG GRAIN RICE POUCH 450G
5519596,Aeroplane,Mango Mania Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:MANGO FLAVOURED:.:85 GRAM
6545773,Sunrice,Microwave Brown Rice Pouch,450g,4.5,0.0,0.0,SUNRICE MICROWAVE BROWN RICE POUCH  450G
5340185,Aeroplane,Pineapple Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:PINEAPPLE FLAVOURED:.:85 GRAM
5340120,Aeroplane,Port Wine Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:PORT WINE FLAVOURED:.:85 GRAM
5340141,Aeroplane,Orange Orbit Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:ORANGE FLAVOURED .:85 GRAM
5521500,Aeroplane,Berry Blue Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:BERRY BLUE FLAVOURED:.:85 GRAM
117755,Golden Circle,Pineapple Crushed in Syrup,450g,4.4,0.0,0.0,GOLDEN CIRCLE AUSTRALIAN PINEAPPLE:CRUSHED IN SYRUP:.:450 GRAM
5340152,Aeroplane,Lemon Delicious Jelly Crystals,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:LEMON FLAVOURED:.:85 GRAM
7411615,Aeroplane,Jelly Crystals Purple Grape Flavoured,85g,1.5,0.0,0.0,AEROPLANE JELLY CRYSTALS:PURPLE GRAPE FLAVOURED:.:85GRAM
117766,Golden Circle,Australian Pineapple Pieces In Syrup,450g,4.4,0.0,0.0,GOLDEN CIRCLE AUSTRALIAN PINEAPPLE:PIECES IN SYRUP:.:450 GRAM
2738108,Aeroplane,Ready To Eat Pineapple Jelly,120g,1.6,0.0,0.0,AEROPLANE READY TO EAT JELLY PINEAPPLE 120G
6353080,Aeroplane,Original Jelly Watermelon,85g,1.5,0.0,0.0,AEROPLANE ORIGINAL JELLY WATERMELON 85G
1389353,Aeroplane,Ready To Eat Strawberry Jelly,120g,1.6,0.0,0.0,AEROPLANE READY TO EAT JELLY:STRAWBERRY:.:120 GRAM
1389375,Aeroplane,Ready To Eat Blackcurrant Jelly,120g,1.6,0.0,0.0,AEROPLANE READY TO EAT JELLY:BLACKCURRANT:.:120 GRAM
1389364,Aeroplane,Ready To Eat Raspberry Jelly,120g,1.6,0.0,0.0,AEROPLANE READY TO EAT JELLY:RASPBERRY:.:120 GRAM
5994079,Harvest Snaps,Pea Original Salted,120g,3.5,5.0,30.0,HARVEST SNAPS PEA ORIGINAL SALTED 120G
5558736,John West,Tuna Olive Oil,95g,2.0,2.7,25.93,JOHN WEST TUNA OLIVE OIL 95GRAM
2683924,Leggo's,Bolognese With Chunky Tomato Garlic & Herbs Pasta Sauce,500g,3.65,4.6,20.65,LEGGOS PASTA SAUCE:BOLOGNESE:.:500 GRAM
7532777,John West,Tuna Chunky Style In Springwater,95g,2.0,2.7,25.93,JOHN WEST TUNA CHUNK STYLE IN SPRINGWATER 95 GRAM
4687074,Ardmona,Crushed Tomatoes,410g,1.4,2.1,33.33,ARDMONA TOMATOES:CRUSHED:.:410 GRAM
4558967,Ardmona,Diced Tomatoes,400g,1.4,2.1,33.33,ARDMONA TOMATOES DICED 400 GRAM
6044009,John West,Tuna Chilli,95g,2.0,2.7,25.93,JOHN WEST TUNA CHILLI 95GRAM
5103929,Kellogg's,Nutri Grain Protein Breakfast Cereal Large Pack,765g,6.0,10.8,44.44,KELLOGG'S NUTRI-GRAIN PROTEIN BREAKFAST CEREAL LARGE PACK 765G
120068,CSR,Raw Sugar,1kg,2.5,3.2,21.88,CSR RAW SUGAR 1KG
2002095,Vittoria,Organic Espresso Coffee Beans,1kg,48.0,64.0,25.0,VITTORIA ESPRESSO ORGANIC BEANS
9962314,Muscle Nation,High Protein Powder Vanilla,450g,48.0,60.0,20.0,MUSCLE NATION HIGH PROTEIN POWDER VANILLA 450G
9962325,Muscle Nation,High Protein Powder Chocolate,450g,48.0,60.0,20.0,MUSCLE NATION HIGH PROTEIN POWDER CHOCOLATE 450G
8686572,Vittoria,Mountain Grown Coffee Beans,1kg,43.0,62.0,30.65,VITTORIA COFFEE MOUNTAIN GROWN BEANS
5118100,Moro,Primero Extra Virgin Olive Oil,1L,16.0,27.0,40.74,MORO EL PRIMERO EXTRA VIRGIN OLIVE OIL 1L
9180375,Vittoria,Mountain Grown Ground Coffee,1kg,43.0,62.0,30.65,VITTORIA COFFEE MOUNTAIN GROWN GROUND
5884467,BSc,Bodyscience High Protein Powder Chocolate,800g,38.5,55.0,30.0,BSC BODYSCIENCE HIGH PROTEIN POWDER CHOCOLATE 800G
5110298,Mckenzie's,Baking Powder,125g,2.3,2.85,19.3,MCKENZIE'S BAKING POWDER 125G
5884478,BSc,Bodyscience High Protein Powder Vanilla,800g,38.5,55.0,30.0,BSC BODYSCIENCE HIGH PROTEIN POWDER VANILLA 800G
5884490,BSc,Bodyscience Shred Protein Powder Vanilla,800g,38.5,55.0,30.0,BSC BODYSCIENCE SHRED PROTEIN POWDER VANILLA 800G
7702390,BSc,Bodyscience Shred Carnitine Grape,300g,38.5,55.0,30.0,BSC BODYSCIENCE SHRED CARNITINE GRAPE 300G
8999603,BSc,Bodyscience Triandrobol Test,60 Pack,38.5,55.0,30.0,BSC BODYSCIENCE TRIANDROBOL TEST 60 TABLETS
202672,Nescafe,Blend 43 Instant Coffee,500g,22.0,32.0,31.25,NESCAFE BLEND 43 INSTANT COFFEE 500G
4299687,Dose & Co.,Marine Collagen Powder Unflavoured,200g,36.4,52.0,30.0,DOSE & CO MARINE COLLAGEN POWDER UNFLAVOURED 200G
