prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
156983,Campbell's,Condensed Soup Can Vegetable Beef,420g,2.2,0.0,0.0,CAMPBELLS SOUP:VEG BEEF:.:420 GRAM
157079,Oxo,Beef Stock Cubes,71g,2.8,0.0,0.0,OXO 12PK STOCK CUBES:BEEF:.:71 GRAM
1573738,Indo Mie,Mi Goreng Hot & Spicy Instant 5 Pack,425g,3.95,0.0,0.0,INDO MIE MI GORENG HOT AND SPICY 5PK
1586117,San Remo,Spelt Spiral Pasta,250g,4.5,0.0,0.0,SAN REMO SPELT PASTA:SPIRALS:.:250 GRAM
1597714,Savour,Edamame Roasted & Salted Soy Beans,100g,2.2,0.0,0.0,SAVOUR EDAMAME ROASTED & SALTED SOYBEANS 100G
1597805,Coles,Diced Beetroot,425g,2.25,0.0,0.0,COLES DICED BEETROOT 425G
1597816,Coles,Sliced Beetroot,425g,1.9,0.0,0.0,COLES SLICED BEETROOT 425G
1597827,Coles,Sliced Beetroot,825g,3.25,0.0,0.0,COLES SLICED BEETROOT 825G
161644,Capilano,Pure Australian Honey Pail,1kg,14.0,0.0,0.0,CAPILANO PURE AUSTRALIAN HONEY PAIL 1KG
1616626,Maggi,2 Minute Instant Noodles Chicken Flavour 12 Pack,864g,9.0,0.0,0.0,MAGGI 2 MINUTE INSTANT NOODLES CHICKEN FLAVOUR 12 PACK
1616637,Maggi,2 Minute Beef Flavour Noodles 12 Pack,888g,9.0,0.0,0.0,MAGGI 2 MINUTE NOODLES BEEF FLAVOUR 12 PACK
1623472,UP&GO,Protein Energize Choc Hit 12 x 250ml,3L,17.5,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST FRIDGE PACK 12X250ML:ENERGIZE CHOCO:.:3 LITRE
162658,John West,Wild Alaskan Pink Salmon,105g,4.0,0.0,0.0,JOHN WEST SALMON PINK:REGULAR:.:105 GRAM
162749,Cornwell's,White Vinegar,2L,4.5,0.0,0.0,CORNWELLS WHITE VINEGAR
162760,Cornwell's,Brown Malt Vinegar,2L,4.5,0.0,0.0,CORNWELLS BROWN MALT VINEGAR
162862,White Wings,Hamburger Helper Seasoning Mix,110g,3.8,0.0,0.0,WHITE WINGS HAMBURGER HELPER 110G
163300,Edgell,Creamed Corn,420g,2.2,0.0,0.0,EDGELL CORN CREAMED 420G
1636124,Heilala,Vanilla Paste,65g,6.5,0.0,0.0,HEILALA VANILLA PASTE 65G
163650,MasterFoods,Chives Chopped,7g,5.8,0.0,0.0,MASTERFOODS FAMILY CHIVES FREEZE DRIED
163672,MasterFoods,Mixed Herbs,40g,5.8,0.0,0.0,MASTERFOODS FAMILY HERBS MIXED
163694,MasterFoods,Garlic Granules,155g,6.5,0.0,0.0,MASTERFOODS SPICE FAMILY GARLIC GRANULES
163923,MasterFoods,Lemon Pepper Seasoning,52g,3.5,4.0,12.5,MASTERFOODS LEMON PEPPER SEASONING
164245,Hoyts,Hot Peppers,430g,3.3,0.0,0.0,HOYTS PEPPERS HOT
164370,Yeo's Malaysian Curry,Sauce Canned Mild,400mL,4.2,0.0,0.0,YEO'S MALAYSIAN CURRY SAUCE CANNED MILD 400ML
165022,Keens,Curry Powder,120g,5.5,0.0,0.0,KEENS CURRY POWDER
1655570,Cadbury,Wispa Chocolate Bar,36g,2.3,0.0,0.0,CADBURY WISPA BAR 36G
166080,Angas Park,Australian Pitted Prunes,250g,5.9,0.0,0.0,ANGAS PARK AUSTRALIAN PITTED PRUNES 250G
167141,Sunbeam,Australian Sultanas,375g,5.0,0.0,0.0,SUNBEAM AUSTRALIAN SULTANAS 375G
168789,Spring Gully,Gherkins Rounds,550g,5.0,0.0,0.0,SPRING GULLY GHERKIN ROUNDS 550GRAM
168803,Spring Gully,Gluten Free Sweet Spiced Gherkins,550g,5.0,0.0,0.0,SPRING GULLY GHERKINS SWEET SPICED
169012,Praise,Traditional Mayonnaise,700g,6.0,0.0,0.0,PRAISE MAYONNAISE:TRADITIONAL:.:700GRAM
170838,San Remo,Penne Rigati Pasta No 18,500g,2.95,0.0,0.0,SAN REMO PASTA:RIGATI PENN NO 18:.:500 GRAM
171477,Sunbeam,Mixed Dried Fruit,1kg,,,,SUNBEAM FRUIT MIXED DRIED
1716562,Heinz,Soup Of The Day Thai Style Chicken Soup,430g,4.5,0.0,0.0,HEINZ SOUP OF THE DAY THAI STYLE CHICKEN SOUP 430G
1716573,Heinz,Soup Of The Day Pea & Ham Soup Pouch,430g,4.5,0.0,0.0,HEINZ SOUP OF THE DAY PEA AND HAM SOUP POUCH 430G
1717703,Mckenzie's,White Beans,375g,2.6,0.0,0.0,MCKENZIES WHITE BEANS
1719185,Maggi,Stir Fry Chinese Sticky BBQ Flavour,150g,3.5,0.0,0.0,MAGGI STIR FRYCHINESE STICKY BBQ  FLAVOUR 150 GRAM
1727638,Nando's,Perinaise Hot Peri-peri Mayonnaise Sauce,265g,5.0,0.0,0.0,NANDOS PERINAISE SQUEEZE HOT SAUCE:265 GRAM
173144,Moccona,Classic Medium Roast Instant Coffee,50g,8.8,0.0,0.0,MOCCONA INSTANT COFFEE CLASSIC F/D
173530,Saunders,Malt Extract,1kg,10.0,0.0,0.0,SAUNDERS MALT EXTRACT
1736763,Carman's,Porridge Sachets Apple Sultana & Cinnamon 8 Pack,320g,7.5,0.0,0.0,CARMAN'S PORRIDGE SACHETS APPLE SULTANA & CINNAMON 8 PACK 320G
174114,Queen,Organic Vanilla Extract,50mL,4.0,0.0,0.0,QUEEN ORGANIC VANILLA EXTRACT 50ML
174136,Queen,Organic Vanilla Extract,100mL,7.0,0.0,0.0,QUEEN ORGANIC VANILLA EXTRACT 100ML
1744692,Bega,Cream Cheese Spread Bold,500g,7.0,0.0,0.0,BEGA CREAM CHEESE SPREAD:BOLD:.:500 GRAM
1744739,Bega,Cream Cheese Spread Original,500g,7.0,0.0,0.0,BEGA CREAM CHEESE SPREAD:ORIGINAL:.:500 GRAM
174894,CSR,Raw Sugar,2kg,5.0,0.0,0.0,CSR RAW SUGAR 2KG
1750254,Jordans,Crunchy Oat Granola With Berries Cereal,500g,9.0,0.0,0.0,JORDAN'S GRANOLA:BERRIES:.:500 GRAM
1751224,BC,Snacks Dark Chocolate Almond High Protein Bar,40g,4.0,0.0,0.0,BC SNACKS DARK CHOCOLATE ALMOND HIGH PROTEIN BAR 40G
