prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5029917,Patak's,Vindaloo Curry Paste Hot,283g,7.5,0.0,0.0,PATAKS VINDALOO CURRY PASTE 283G
5030734,Patak's,Tandoori Paste Marinade,295g,7.5,0.0,0.0,PATAKS TANDOORI CURRY PASTE 295G
5032117,Thomy,Delikatess Mayonnaise,470g,7.5,0.0,0.0,THOMY MAYONNAISE DELIKATESS
5034203,Bonne Maman,Apricot Jam,370g,6.9,0.0,0.0,BONNE MAMAN JAM:APRICOT:.:370GRAM
5034236,Bonne Maman,Orange Marmalade,370g,6.9,0.0,0.0,BONNE MAMAN JAM:ORANGE MARMALADE:.:370GRAM
5046009,Dilmah,Pure Ceylon Premium Loose Leaf Tea,250g,7.5,0.0,0.0,DILMAH PREMIUM LOOSE TEA LEAF 250G
5047872,Daisho Donburi Japanese,Beef Rice Bowl Sauce,175g,5.0,0.0,0.0,DAISHO BEEF RICE BOWL SAUCE 175G
5048740,Divella,Pasta Zite Rigate No. 27,500 GRAM,2.6,0.0,0.0,DIVELLA PASTA ZITE RIGATE NO 27 500G
5048784,Divella,Spaghetti Ristorante No 8 Pasta,500g,2.6,0.0,0.0,DIVELLA PASTA:SPAGHETTI RISTORANTE NO 8:.:500 GRAM
5049120,Cucina Matese,Bolognese Pasta Sauce,550g,4.0,0.0,0.0,CUCINA MATESE BOLOGNESE PASTA SAUCE 550G
5049823,Samyang,Buldak Hot Chicken Ramen Spicy 5 Pack,700g,12.5,0.0,0.0,SAMYANG BULDAK HOT CHICKEN RAMEN SPICY 5 PACK:700GM
5049834,Samyang,Buldak Hot Chicken Ramen Carbonara 5 Pack,650g,12.5,0.0,0.0,SAMYANG BULDAK HOT CHICKEN RAMEN CARBONARA 5 PACK:650GM
5049845,Mama,Noodle Cup Pork,70g,2.75,0.0,0.0,MAMA CUP NOODLE PORK 70G
5049856,Mama,Noodle Cup Shrimp Tom Yum,70g,2.75,0.0,0.0,MAMA CUP NOODLE TOM YUM SHRIMP 70G
5050083,Jelly Joy,Jelly Sticks 20 Pack,400g,4.0,0.0,0.0,JELLY JOY JELLY STICKS 400G
5050651,Natvia,Hazelnut Spread,350g,7.2,0.0,0.0,NATVIA HAZELNUT SPREAD 350G
5050731,Cucina Matese,Basilico Pasta Sauce,550g,4.0,0.0,0.0,CUCINA MATESE BASILICO PASTA SAUCE 550G
5050800,Cucina Matese,Triple Cheese Pasta Sauce,550g,4.0,0.0,0.0,CUCINA MATESE TRIPLE CHEESE PASTA SAUCE 550G
5050822,Cucina Matese,Pesto Basilico,290g,4.0,0.0,0.0,CUCINA MATESE PESTO BASILICO 290G
5050833,Cucina,Matese Pesto Sundried Tomato,290g,4.0,0.0,0.0,CUCINA MATESE PESTO SUNDRIED TOMATO 290G
5050844,Coles Nature's Kitchen,Basil Pesto,180g,3.0,0.0,0.0,COLES NATURES KITCHEN BASIL PESTO 180G
5050866,Coles Nature's Kitchen,Sundried Tomato Pesto,180g,3.0,0.0,0.0,COLES NATURES KITCHEN SUNDRIED TOMATO PESTO 180G
5051734,Twinings,Lady Grey Tea Bags,100 pack,13.5,0.0,0.0,TWININGS LADY GREY TEA BAGS 100 PACK
5059237,Dilmah,Extra Strength Pure Ceylon Bags 200 Pack,480g,15.0,0.0,0.0,DILMAH EXTRA STRENGTH TEA CUP TEA BAGS 200 PACK
5061240,Donna Hay,Wholesome Banana Bread Wholemeal,540g,8.0,0.0,0.0,DONNA HAY WHOLESOME BANANA BREAD (WHOLEMEAL)
