prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
8645010,Haldirams Snack,Bhel Puri,200GRAM,3.5,4.4,20.45,HALDIRAMS BHEL PURI SNACK 200GM
5851151,Sandhurst,Pitted Kalamata Olives,500g,4.4,5.2,15.38,SANDHURST OLIVES KALAMATA PITTED
2510201,Sirena,Brown Rice & Quinoa With Tuna,170g,3.3,4.3,23.26,SIRENA TUNA & SUPERFOODS:RICE & QUINOA:.:170 GRAM
2903827,Happy Snack Company,Fava Beans Sea Salt & Vinegar 6 Pack,150g,4.8,6.0,20.0,HAPPY SNACK COMPANY FAVVA BEANS SEA SALT & VINEGAR:6X25G:50 GRAM
3015296,Happy Snack Company,Chickpeas Lightly Salted,150g,4.8,6.0,20.0,HAPPY SNACK COMPANY CHICKPEAS LIGHTLY SALTED:150G
6481058,Healthy Baker,Flour Self Raising,1kg,2.75,3.25,15.38,HEALTHY BAKER FLOUR:SELF RAISING:.:1 KG
1049275,Nescafe,Caramel Instant Coffee,95g,7.7,11.0,30.0,NESCAFE INSTANT COFFEE CARAMEL 95G
5519010,Aeroplane,Lite Strawberry Jelly Crystals 2 Pack,18g,2.2,2.5,12.0,AEROPLANE LITE JELLY:STRAWBERRY FLAVOUR:.:2 PACK
3661177,Frooti,Mango Drink,6 pack,3.6,5.8,37.93,FROOTI MANGO DRINK 6 PACK
5252962,Lee Kum Kee,Hoisin Sauce,240g,3.6,4.5,20.0,LEE KUM KEE HOISIN SAUCE 240G
1774208,Lavazza,Passionale A Modo Mio Coffee Pods,120g,10.5,15.0,30.0,LAVAZZA PASSIONALE A MODO MIO COFFEE PODS 16PK
2667972,John West,Fiery Tempters Tuna Tangy Jalapeno,95g,2.0,2.7,25.93,JOHN WEST TUNA TANGY JALAPENO 95 GRAM
2954952,Heinz,Canned Baked Beans English Recipe,300g,2.0,2.9,31.03,HEINZ CANNED BAKED BEANS ENGLISH RECIPE 300 GRAM
3798400,ITO,En Lychee Ice Tea,535mL,2.5,3.0,16.67,ITO EN LYCHEE ICE TEA 535ML
426670,Trident,Sweet Chilli Sauce,285mL,3.0,3.85,22.08,TRIDENT SAUCE CHILLI:SWEET:.:285ML
6360439,BC,Dark Chocolate Almond High Protein Bar 4 Pack,160g,11.0,13.0,15.38,BC HIGH PROTEIN BARS DARK CHOCOLATE ALMOND 4X40G 160G
6733693,Kellogg's,Nutri Grain 25% Less Sugar Vanilla Malt Flavour,450g,6.5,9.0,27.78,KELLOGG'S NUTRI GRAIN VANILLA MALT 25% LESS SUGAR 450G
8067242,Chings Secret,Veg Haka Noodles,560g,3.5,6.6,46.97,CHINGS SECRET VEG HAKA NOODLES 560G
8740882,John West,Tuna Mild Indian Curry,95g,2.0,2.7,25.93,JOHN WEST TUNA MILD INDIAN CURRY 95 GRAM
9185200,Barilla,Al Bronzo Pasta Spaghetti,500g,3.0,4.3,30.23,BARILLA AL BRONZO SPAGHETTI PASTA 500G
9185324,Barilla,Al Bronzo Pasta Linguine,500g,3.0,4.3,30.23,BARILLA AL BRONZO LINGUINE PASTA 500G
9954509,BSc,Bodyscience Protein Plus Bar Choc Fudge,92g,4.5,6.5,30.77,BSC BODYSCIENCE HIGH PROTEIN LOW CARB BAR CHOC FUDGE 92G
9954510,BSc,Bodyscience High Protein Low Carb Bar Cookies & Cream,92g,4.5,6.5,30.77,BSC BODYSCIENCE HIGH PROTEIN LOW CARB BAR COOKIES & CREAM 92G
2777879,Heinz,Seriously Good Spicy Peri Peri Mayo,295mL,4.4,5.5,20.0,HEINZ SERIOUSLY GOOD SPICY PERI PERI MAYO 295ML
5275072,Leggo's,Sugo Passata Basil & Parsley,700g,3.4,4.3,20.93,LEGGOS SUGO ITALIAN HERBS WITH BAISIL PASSATA::700 GRAM
3554111,Happy Snack Company,Dark Choc & Raspberry Roasted Chickpeas 5 Pack,100g,4.8,6.0,20.0,HAPPY SNACK COMPANY CHICKPEAS DARK CHOC & RASPBERRY 5X20G:100G
6712387,CSR,Golden Syrup,850g,4.8,6.0,20.0,CSR GOLDEN SYRUP 850G
4505337,Sharwood's,Butter Chicken Simmer Sauce,420g,3.75,5.0,25.0,SHARWOODS BUTTER CHICKEN SIMMER SAUCE 420G
4699357,Sharwood's,Tikka Masala Simmer Sauce,420g,3.75,5.0,25.0,SHARWOODS TIKKA MASALA SIMMER SAUCE 420G
5139256,Equal,Sweetener Sachets,100 pack,5.2,6.6,21.21,EQUAL SWEETENER SACHETS
8491948,Kellogg's,All-bran Wheat Flakes Breakfast Cereal,330g,5.2,6.5,20.0,KELLOGGS ALL BRAN CEREAL WHEAT BRAN FLAKES
152020,Uncle Tobys,Quick Oats Porridge,500g,3.6,4.5,20.0,UNCLE TOBYS PORRIDGE QUICK OATS
299903,Nestle,Bakers' Choice Baking Dark Chocolate Bits,200g,5.6,7.0,20.0,NESTLE BAKERS' CHOICE BAKING DARK CHOCOLATE BITS 200G
5253069,Lee Kum Kee,Char Siu Sauce,240g,4.1,5.5,25.45,LEE KUM KEE CHAR SIU SAUCE 240G
8059652,Grinders,Rich Espresso Ground Coffee,200g,9.6,12.0,20.0,GRINDERS RICH ESPRESSO GROUND COFFEE 200G
1038461,Lian,Pho Bo Instant Rice Noodles Beef 5 Pack,300g,5.0,8.0,37.5,LIAN PHO BO INSTANT RICE NOODLES BEEF 5 PACK 300 GRAM
1279865,Kan Tong,Butter Chicken Curry Cooking Sauce,485g,3.5,4.0,12.5,KAN TONG BUTTER CHICKEN CURRY COOKING SAUCE 485G
177178,Cornwell's,Apple Cider Vinegar,750mL,3.5,4.5,22.22,CORNWELLS CIDER VINEGAR
4618107,Mazzetti,Aged Balsamic Vinegar Gold Label 4 Seal,250mL,5.5,6.75,18.52,MAZZETTI AGED BALSAMIC VINEGAR GOLD LABEL 4 SEAL 250ML
4984590,Twinings,Live Well Probiotic Blend Tea Bags,18 pack,5.0,8.5,41.18,TWININGS LIVE WELL PROBIOTIC BLEND TEA BAGS 18 PACK
9124079,Heinz,Organic Ketchup Tomato Sauce,500mL,5.0,6.0,16.67,HEINZ ORGANIC KETCHUP TOMATO SAUCE 500ML
2361190,The Spice Tailor,Classic Butter Chicken,300g,4.95,6.7,26.12,THE SPICE TAILOR CLASSIC BUTTER CHICKEN 300G
2395329,MasterFoods,Butter Chicken Cooking Sauce,485g,3.9,4.9,20.41,MASTERFOODS COOKING SAUCE BUTTER CHICKEN:.:485 GRAM
3224740,Campbell's,Bone Broth Beef,500mL,5.9,7.0,15.71,CAMPBELLS BONE BROTH BEEF 500ML
5207582,Arnott's,Gluten Free Biscuits Teevee Snacks Original,130g,4.4,5.5,20.0,ARNOTT'S BISCUITS GLUTEN FREE TEEVEE SNACKS ORIGINAL 130G
3327685,Jarritos,Mexican Soda Cola,370mL,3.3,4.7,29.79,JARRITOS MEXICAN SODA COLA
1466217,Nature's Way,Super Foods Spirulina,100g,9.75,13.0,25.0,NATURE'S WAY SPIRULINA 100G
5927796,Equal,Sweetener Tablets Refill,500 pack,9.75,12.95,24.71,EQUAL SWEETENER TABLETS REFILL
