prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7481440,Donski,Snack Pack Mild,60g,5.0,0.0,0.0,DONSKI SNACK PACK 60G:MILD:.:60 GRAM
7488100,Twinings,Pure Peppermint Infusions Tea Bags,160g,13.5,0.0,0.0,TWININGS PURE PEPPERMINT INFUSIONS TEA BAGS 80 PACK
7488653,Madame Flavour,Green Jasmine & Pear Tea Bags18 Pack,36g,7.5,0.0,0.0,MADAME FLAVOUR GREEN JASMINE PEAR TEA BAGS 18 PACK
7488948,Mckenzie's,Chick Pea Flour Resealable,330g,3.4,4.0,15.0,MCKENZIE'S CHICK PEA FLOUR RESEALABLE 330G
7488960,Mckenzie's,Tapioca Flour Resealable,300g,3.4,4.0,15.0,McKENZIE'S TAPIOCA FLOUR RESEALABLE 300G
7488970,Mckenzie's,Buckwheat Flour Resealable,300g,3.4,4.0,15.0,McKENZIE'S BUCKWHEAT FLOUR RESEALABLE 300G
7488981,Mckenzie's,Wholemeal Spelt Flour Resealable,300g,3.4,4.0,15.0,McKENZIE'S WHOLEMEAL SPELT FLOUR RESEALABLE 300G
7490167,Nando's,Peri Peri XX Hot Chilli Sauce,250g,6.95,0.0,0.0,NANDO'S PERI PERI XX HOT CHILLI SAUCE 250G
7490178,Arkadia,Vanilla Chai Tea,240g,6.3,0.0,0.0,ARKADIA CHAI TEA:VANILLA:.:240 GRAM
7490189,Arkadia,Spice Chai Tea,240g,6.3,0.0,0.0,ARKADIA CHAI TEA:SPICE:.:240 GRAM
7491590,Coles,Bake & Create Chocolate Buttercream,400g,5.0,0.0,0.0,COLES BAKE & CREATE CHOCOLATE BUTTERCREAM 400G
7492333,Cucina,Matese Passata Tomato And Basil,700g,3.5,0.0,0.0,CUCINA MATESE  PASSATA TOM & BASIL 700G
7497450,CSR,Raw Caster Sugar,750g,3.5,0.0,0.0,CSR RAW CASTER SUGAR 750G
7497461,Natvia,Sweetener Sticks,40 pack,4.5,0.0,0.0,NATVIA SWEETENER STICKS
7499660,Nice Rice Australian,Jasmine Rice,1 KG,5.0,0.0,0.0,NICE RICE AUSTRALIAN JASMINE RICE 1KG
7501332,Musashi,100% Whey Protein Powder Chocolate Milkshake,900g,75.0,0.0,0.0,MUSASHI 100% WHEY PROTEIN POWDER CHOCOLATE MILKSHAKE 900G
7501343,Musashi,Electrolytes Watermelon,300g,30.0,0.0,0.0,MUSASHI ELECTROLYTES WATERMELON 300G
7501354,Musashi,Pre Workout Shred Green Apple,255g,50.0,0.0,0.0,MUSASHI PRE WORKOUT SHRED GREEN APPLE 225G
7505300,Musashi,Pre Workout Lemon Lime,225g,45.0,0.0,0.0,MUSASHI PRE WORKOUT LEMON LIME 225G
7513309,Moro,Eco Bottle Primero Extra Virgin Olive Oil,2.2L,40.0,0.0,0.0,MORO ECO BOTTLE PRIMERO EXTRA VIRGIN OLIVE OIL 2.2 LITRE
7522966,Coles Simply,Baked Beans In Tomato Sauce,420g,1.1,0.0,0.0,COLES SIMPLY BAKED BEANS
7523018,Coles Simply,Spaghetti In Tomato Sauce,410g,0.9,0.0,0.0,COLES SIMPLY SPAGHETTI IN TOMATO SAUCE 410G
7524203,Old El Paso,Chipotle Taco Cooking Sauce,170g,4.5,0.0,0.0,OLD EL PASO CHIPOTLE TACO COOKING SAUCE 170GM
7524214,Old El Paso,Chilli Con Carne Cooking Sauce,170g,4.5,0.0,0.0,OLD EL PASO CHILLI CON CARNE COOKING SAUCE 170GM
7533816,Sirena,Infused Tuna Basil,95g,2.95,0.0,0.0,SIRENA INFUSED TUNA:BASIL:.:95 GRAM
7533962,John West,Anchovies Fillets in Olive Oil,45g,3.95,0.0,0.0,JOHN WEST ANCHOVY FILLETS IN OLIVE OIL 45G
7543208,Shan,R&s Chaat Masala Mix,100g,2.0,0.0,0.0,SHAN R&S CHAAT MASALA MIX 100GM
7547592,Kellogg's,Coco Pops Chocos Multigrain Breakfast Cereal,260g,7.5,0.0,0.0,KELLOGG'S COCO POPS CHOCOS MULTIGRAIN BREAKFAST CEREAL 260G
7547606,Lowan,Cocoa Bombs Gluten Free Cereal,300g,4.0,0.0,0.0,LOWAN COCOA BOMBS GLUTEN FREE CEREAL 300G
7550655,UP&GO,Protein Energize Strawberry 12 x 250ml,3L,17.5,0.0,0.0,UP&GO PROTEIN ENERGIZE STRAWBERRY FRIDGEPACK 12X250ML
