prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
4409446,John West,Salmon Chilli,95g,3.3,0,0,JOHN WEST SALMON CHILLI 95G
4409661,John West,Salmon Tempters Lime- Chilli & Ginger,95g,3.3,0,0,JOHN WEST SALMON LIME- CHILLI & GINGER 95G
4409683,John West,Protein+ Bowl Caps Three Bean,170g,4.0,0,0,JOHN WEST PROTEIN+ BOWL CAPS THREE BEAN 170G
4409720,John West,Protein+ Bowl Tom & Cous Cous,170g,4.0,0,0,JOHN WEST PROTEIN+ BOWL TOM & COUS COUS 170G
4409774,John West,Protein+ Bowl Corn Bb Lime,170g,4.0,0,0,JOHN WEST PROTEIN+ BOWL CORN- BB- LIME 170G
4410514,Sirena,Tuna Garlic & Chilli,95g,2.95,0,0,SIRENA TUNA GARLIC & CHILLI 95G
4410616,Safcol,Wild Caught Mackerel In Oil,425g,2.9,0,0,SAFCOL WILD CAUGHT MACKEREL 425G IN OIL
4412575,Coles,Tuna With Crackers Sweet Chilli,112g,2.1,0,0,COLES TUNA WITH CRACKERS SWEET CHILLI 112G
4414504,Dollar,Sweets Artificial 100s & 1000s,145g,3.5,0,0,DOLLAR SWEETS ARTIFICIAL 100S & 1000S 145G
4418899,White Wings,Wholemeal Plain Flour,1kg,3.6,0,0,WHITE WINGS FLOUR WHOLEMEAL:PLAIN:.:1 KG
4418990,Laucke,Wallaby Bakers Plain Flour,5kg,14.0,0,0,LAUCKE WALLABY BAKERS FLOUR:PLAIN:.:5 KG
4419450,Coles,Dried Cherries,130g,4.5,0,0,COLES DRIED CHERRIES 130G
4419687,Coles,Whole Black Pepper Grinder,50g,4.0,0,0,COLES WHOLE BLACK PEPPER GRINDER 50G
442916,Sun Health,Macadamia & Honey Bar,35g,3.0,0,0,SUN HEALTH BAR MACADAMIA & HONEY
443770,Vittoria,Special Italian Blend Coffee Beans,1kg,50.0,0,0,VITTORIA SPECIAL ITALIAN BLEND BEANS 1KG
443792,Edgell,Corn Kernels No Added Salt,420g,2.2,0,0,EDGELL CORN KERNELS NO ADDED SALT 420 GRAM
4448095,Coles,Sea Salt Grinder,100g,3.65,0,0,COLES SEA SALT GRINDER 100G
4448109,Coles,Himalayan Salt Grinder,103g,3.2,0,0,COLES HIMALAYAN SALT GRINDER 103G
4448186,Sirena,Brown Rice & Quinoa With Chicken,190g,4.3,0,0,SIRENA BROWN RICE & QUINOA WITH CHICKEN 190g
4448197,Sirena,Fried Rice With Chicken,190g,4.3,0,0,SIRENA FRIED RICE WITH CHICKEN 190G
4448506,The Big Cheese,Mac & Cheese Bowl,105g,3.5,0,0,THE BIG CHEESE XL MAC AND CHEESE BOWL 105G
4448663,Coles,Diced Apricots,200g,4.5,0,0,COLES DICED APRICOTS 200G
4448743,Coles,Premium Raw Mixed Nuts,250g,7.0,0,0,COLES PREMIUM RAW MIXED NUTS 250G
4448801,Coles,Premium Orchard Fruit Mix,300g,7.0,0,0,COLES PREMIUM ORCHARD FRUIT MIX 300G
4454350,Coles,Two Fruits In Pear Fruit Juice,695g,3.5,0,0,COLES FRUIT IN JUICE:TWO FRUITS IN JUICE:.:695 GRAM
4454360,Coles,Peach Slice In Pear Fruit Juice,695g,3.7,0,0,COLES FRUIT IN JUICE:PEACHES IN JUICE:.:695 GRAM
4454371,Coles,Pear Slices In Pear Fruit Juice,695g,3.65,0,0,COLES FRUIT IN JUICE:PEARS IN JUICE:.:695 GRAM
4454382,Coles,Pineapple Fruit In Juice,695g,3.7,0,0,COLES FRUIT IN JUICE:PINEAPPLE IN JUICE:.:695 GRAM
4454961,Pana Organic,Smooth Hazelnut Chocolate Spread,400g,13.5,0,0,PANA ORGANIC SMOOTH HAZELNUT CHOCOLATE SPREAD 400G
4455465,Massel,Gourmet Liquid Chicken Stock,1L,4.2,0,0,MASSEL GOURMET LIQUID STOCK:CHICKEN:.:1 LITRE
4455476,Massel,Gourmet Liquid Stock Vegetable,1L,4.2,0,0,MASSEL GOURMET LIQUID STOCK:VEGETABLE:.:1 LITRE
4457019,Coles,Australian Diced Tomatoes,400g,1.45,0,0,COLES TOMATOES AUS:DICED:.:400 GRAM
4457100,SPC,Canned Rich Tomato 4 Pack,880g,6.5,0,0,SPC CANNED 4 PACK:RICH TOMATO:.:880 GRAM
4461832,Nescafe,Mocha Coffee Sachets,10 pack,8.0,0,0,NESCAFE MOCHA COFFEE SACHETS 10 PACK
4461854,Nescafe,Caramel Latte Coffee Sachets,10 pack,8.0,0,0,NESCAFE CARAMEL LATTE COFFEE SACHETS 10 PACK
4462245,Beechworth Honey,100% Pure Australian Honey Jar,950g,16.0,0,0,BEECHWORTH HONEY 100% PURE AUSTRALIAN HONEY JAR 950G
4462846,Nescafe,Vanilla Latte Coffee Sachets,10 pack,8.0,0,0,NESCAFE VANILLA LATTE COFFEE SACHETS 10 PACK
4463474,Bokomo,Pro Nutro Chocolate Flavoured Instant Porridge Cereal,500g,8.0,0,0,BOKOMO PRO NUTRO CEREAL CHOCOLATE 500G
4463485,Bokomo,Pro Nutro Original Instant Porridge Cereal,500g,8.0,0,0,BOKOMO PRO NUTRO CEREAL ORIGINAL 500G
4463973,Leo,Coco Belgian White Chocolate & Hazelnut Spread,325g,6.3,0,0,LEO COCO BELGIAN WHITE CHOCOLATE & HAZELNUT SPREAD 325G
4463984,Leo,Coco Belgian Milk Chocolate & Hazelnut Spread,325g,6.3,0,0,LEO COCO BELGIAN MILK CHOCOLATE & HAZELNUT SPREAD 325G
4465265,Grenade,Peanut Nutter,60GRAM,5.0,0,0,GRENADE HIGH PROTEIN BAR PEANUT NUTTER 60G
4471053,Vege,Chips Rice Crackers Sweet Chilli & Sour Cream,75g,4.9,0,0,VEGE CHIPS RICE CRACKERS SWEET CHILLI & SOUR CREAM 75G
4471064,Vege,Chips Mini Rice Crackers Multi 12 Pack,180g,9.5,0,0,VEGE CHIPS MINI RICE CRACKERS MULTI 12PK
4472420,Kez's Kitchen,Gluten Free Choc Golden Snaps,150g,7.9,0,0,KEZ'S KITCHEN GLUTEN FREE CHOC GOLDEN SNAPS 150G
4472657,BC,Snacks Honeycomb Chocolate Crunch High Protein Bar,40g,4.0,0,0,BC SNACKS HONEYCOMB CHOCOLATE CRUNCH HIGH PROTEIN BAR 40G
4472806,Coles,Premium Vegan Caesar Dressing,250mL,4.7,0,0,COLES PREMIUM VEGAN CAESAR DRESSING 250ML
4475510,Kez's Kitchen,Gluten Free Choc Peanut Florentines,185g,7.9,0,0,KEZ'S KITCHEN GLUTEN FREE CHOC PEANUT FLORENTINES 185G
