prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7311982,Leggo's,Roasted Vegetables Stir Through Sauce,350g,3.9,5.3,26.42,LEGGOS STIR THROUGH SAUCE:ROASTED VEGETABLES:.:350 GRAM
7318744,Spam,Ham with Real Bacon,340g,6.8,0.0,0.0,SPAM CANNED  HAM:WITH BACON:.:340 GRAM
7352902,Coles,Cornflour,300g,1.35,0.0,0.0,COLES CORNFLOUR
7361470,Sweet Baby Rays,Hickory Bbq Sauce,425mL,7.5,0.0,0.0,SWEET BABY RAYS HICKORY BBQ SAUCE 425ML
7361481,Sweet Baby Rays,Original BBQ Sauce,425mL,7.5,0.0,0.0,SWEET BABY RAYS ORIGINAL BBQ SAUCE 425ML
7364220,Munchme,Nutritious Snack Cashew Sesame,60g,3.5,0.0,0.0,MUNCHME NUTRITIOUS SNACK CASHEW SESAME 60G
7364355,Munchme,Nutritious Snack Pistachio Cranberry,60g,3.5,0.0,0.0,MUNCHME NUTRITIOUS SNACK PISTACHIO CRANBERRY 60G
7364366,Munchme,Nutritious Snack Pumpkin Seed,60g,3.5,0.0,0.0,MUNCHME NUTRITIOUS SNACK PUMPKIN SEED 60G
7368571,Mission,Original White Corn Tortilla Strips,230g,4.0,4.5,11.11,MISSION CORN CHIPS:WHITE CORN:.:230 GRAM
7368582,Mission,Extreme Cheese Tortilla Triangles Corn Chips,230g,4.0,4.5,11.11,MISSION CORN CHIPS:EXTREME CHEESE:.:230 GRAM
7372579,Sugar Honey,Nyonya Pineapple Tarts,340g,16.0,0.0,0.0,SUGAR HONEY NYONYA PINEAPPLE TARTS 340G
7373720,Old El Paso,Regular Tortillas Fajita 16 Pack,640g,5.85,6.5,10.0,OLD EL PASO REGULAR TORTILLAS FAJITA 16 PACK 640GM
7376853,Heinz,Springwater And Sea Salt Shredded Chicken,85g,2.0,0.0,0.0,HEINZ CHICKEN :SHREDDED SPRINGWATER AND SEA SALT:.:85 GRAM
7376864,Heinz,Shredded Canned Chicken Lite Mayonnaise,85g,2.0,0.0,0.0,HEINZ CHICKEN SHREDDED LITE MAYO:.:85 GRAM
7376944,Heinz,Shredded Canned Chicken Sweet Chilli,85g,2.0,0.0,0.0,HEINZ CHICKEN:SHREDDED SWEET CHILLI:.:85 GRAM
7381490,Coles,Honey Cashews,400g,10.0,0.0,0.0,COLES HONEY CASHEWS:.:400 GRAM
7384986,Lion,Classics Scone Mix,535g,3.9,0.0,0.0,LION CLASSIC SCONE MIX 535 GRAM
7390388,Coles,Condensed Canned Soup Cream Of Chicken,420g,1.3,0.0,0.0,COLES CONDENSED CANNED SOUP:CREAM OF CHICKEN:.:420 GRAM
7390413,Coles,Condensed Canned Soup Tomato,420g,1.3,0.0,0.0,COLES CONDENSED CANNED SOUP:TOMATO:.:420GRAM
7392565,Sirena,Tuna in Springwater,185g,4.7,0.0,0.0,SIRENA TUNA:SPRINGWATER:.:185GRAM
7393433,Coles,Organic Fairtrade Gold Freeze Dried Coffee,100g,8.0,0.0,0.0,COLES ORGANIC FAIRTRADE GOLD FREEZE DRIED COFFEE
7395392,Old El Paso,Regular Tortillas Fajita 6 Pack,240g,4.5,0.0,0.0,OLD EL PASO REGULAR TORTILLAS FAJITA 6 PACK 240G
7397638,Chicco D'Oro,Premium Blend Delta Ground Coffee,200g,6.0,0.0,0.0,DELTA COFFEE PREMIUM BLEND
7398277,Indomie,Fried Bbq Chicken Instant Noodles 5x85g,425g,3.95,0.0,0.0,INDO MIE INSTANT FRIED NOODLES:BBQ CHICKEN:.425G
7398663,Gaganis,Premium Green Split Peas,1kg,4.1,0.0,0.0,GAGANIS PEAS GREEN SPLIT
7398674,Gaganis,Premium Black Turtle Beans,1kg,6.85,0.0,0.0,GAGANIS BEANS BLACK TURTLE
7398798,Gaganis,Broad Beans,1 KG,5.5,0.0,0.0,GAGANIS BROAD BEANS 1KG
7398845,Gaganis,Chick Peas,1kg,7.25,0.0,0.0,GAGANIS PEAS CHICK ORD RIVER
7398856,Gaganis,Mung Beans,1kg,4.9,0.0,0.0,GAGANIS BEANS MUNG
7399065,Gaganis,Beans Black Eye,1 KG,7.4,0.0,0.0,GAGANIS BEANS:BLACK EYE:.:1KG
7400700,Coles,Mexican Sauce,240g,3.15,0.0,0.0,COLES MEXICAN SAUCE 240G
7404813,White Wings,Cornflour Gluten Free,300g,3.4,0.0,0.0,WHITE WINGS CORNFLOUR 300G
7408359,Sirena,Chilli Tuna In Oil,95g,2.95,0.0,0.0,SIRENA TUNA:CHILLI OIL:.:95 GRAM
7408392,Foster Clarks,Original Recipe Vanilla Flavoured Liquid Custard,1L,6.2,0.0,0.0,FOSTER CLARK'S ORIGINAL RECIPE VANILLA FLAVOURED LIQUID CUSTARD 1L
7413417,Coles,Squeezy Tomato Sauce,500mL,2.0,0.0,0.0,COLES SQUEEZY TOMATO SAUCE 500ML
7413440,Coles,Squeezy Bbq Sauce,500mL,2.0,0.0,0.0,COLES SQUEEZY BARBEQUE SAUCE 500ML
7423217,Sunrice,Jasmine Rice,2kg,8.6,0.0,0.0,SUNRICE JASMINE RICE
7428130,Blue Bird,Rashuns Cheese & Bacon Flavoured Corn Snacks,150g,3.0,5.5,45.45,BLUE BIRD RASHUNS CORN SNACKS
7433083,Byron,Beef Jerky Teriyaki Soy Ginger & Garlic,120g,16.95,0.0,0.0,BYRON BEEF JERKY 120G:TERIYAKI SOY GINGER AND GARLIC:.:120 GRAM
7439341,Hooleys,Waves Salt & Vinegar,95g,4.0,0.0,0.0,HOOLEYS WAVES 95G:SALT VINEGAR:.:95 GRAM
7448604,Ainsley Harriott,Moroccan Medley Cous Cous,100g,2.6,0.0,0.0,AINSLEY HARRIOTT COUS COUS:MOROCCAN MEDLEY:.:100 GRAM
7448615,Ainsley Harriott,Cous Cous Roasted Vegetable,100g,2.6,0.0,0.0,AINSLEY HARRIOTT COUS COUS:ROASTED VEGETABLE:.:100 GRAM
7450504,Kooee!,Organic Stick Beef Sea Salt,25g,3.45,0.0,0.0,KOOEE! ORGANIC STICK BEEF 25G:SEA SALT:.:25 GRAM
7452099,Cobram Estate,Extra Virgin Olive Oil Light,375mL,13.0,0.0,0.0,COBRAM ESTATE EXTRA VIRGIN OLIVE OIL LIGHT
7452179,Cobram Estate,Extra Virgin Olive Oil Light,750mL,25.0,0.0,0.0,COBRAM ESTATE LIGHT & DELICATE EXTRA VIRGIN OLIVE OIL:750 ML
7475899,Coles,Smoke Flavour Tuna,95g,1.1,0.0,0.0,COLES TUNA SMOKE FLAVOUR 95G
7475913,Coles,Tuna Lemon & Pepper,95g,1.1,0.0,0.0,COLES TUNA LEMON & PEPPER 95G
7475957,Coles,Sweetcorn & Mayonnaise Tuna,95g,1.1,0.0,0.0,COLES TUNA SWEETCORN & MAYONNAISE 95G
