prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
124546,John West,Wild Scottish Mackerel Fillets In Brine,125g,4.2,0.0,0.0,JOHN WEST MACKEREL FILLETS IN BRINE
124681,Ally,Fancy Salmon Pink,105g,3.0,0.0,0.0,ALLY FANCY SALMON PINK 105GRAM
124692,Ally,Pink Salmon,210g,5.0,0.0,0.0,ALLY PINK SALMON 210G
124761,John West,Wild Alaskan Red Salmon,105g,6.5,0.0,0.0,JOHN WEST SALMON RED 105GRAM
124772,John West,Wild Alaskan Red Salmon,210g,10.0,0.0,0.0,JOHN WEST SALMON:RED:.:210 GRAM
124808,John West,Sardines In Tomato Sauce,110g,3.4,0.0,0.0,JOHN WEST SARDINES:TOMATO SAUCE:.:110 GRAM
124819,John West,Sardines In Oil,110g,3.4,0.0,0.0,JOHN WEST SARDINES IN OIL 110G
125050,Sirena,Tuna in Oil Italian Style,95g,2.95,0.0,0.0,SIRENA TUNA IN OIL ITALIAN STYLE
125152,John West,Smoked Kippers Fillets In Brine,200g,3.9,0.0,0.0,JOHN WEST KIPPER FILLETS 200G
1252166,Coles I'm Free From,Banana Bread Mix,400g,3.5,0.0,0.0,I'M FREE FROM BANANA BREAD MIX:400G
125301,Harvest,Vegetables & Steak,425g,,,,HARVEST:VEGETABLES STEAK:.:425 GRAM
125323,Harvest,Hearty Irish Stew,425g,5.0,0.0,0.0,HARVEST:IRISH STEW:.:425 GRAM
125334,Harvest,Vegetables & Sausages,425g,5.0,0.0,0.0,HARVEST:VEGETABLE SAUSAGE:.:425 GRAM
125389,San Remo,Large Pasta Spirals No 53,500g,2.95,0.0,0.0,SAN REMO PASTA:SPIRALS LARGE NO 53:.:500 GRAM
125550,Zafarelli,Lisio Piccolo Pasta No 40,500g,1.6,2.0,20.0,ZAFARELLI PASTA:LISIO PICCOLO NO 40:.:500 GRAM
126100,Campbell's,Spaghetti Sauce With Beef,410g,3.4,0.0,0.0,CAMPBELLS SAUCE:SPAGHETTI BEEF:.:410 GRAM
126235,Leggo's,Tomato Puree,410g,2.5,0.0,0.0,LEGGOS CAN TOMATO PUREE
126439,Heinz,Canned Baked Beans Tomato Sauce,220g,2.1,0.0,0.0,HEINZ CANNED BAKED BEANS:TOMATO SAUCE:.:220 GRAM
