prodid,brand,name,size,current_price,full_price,raw_description
3578845,Coles Organic,Baby Beetroot,250g,4.0,0.0,COLES ORGANIC BABY:BEETROOT:.:250 GRAM
1311811,Coles Kitchen,Tabbouleh Salad,250g,6.0,0.0,COLES KITCHEN TABBOULEH SALAD 250G
4678222,Coles Organic,In Conv Apple Granny Smith,1Kg,5.5,5.9,COLES ORGANIC IN CONV APPLE:GRANNY SMITH:.:1 KG
3014293,Coles Organic,Coleslaw,200g,3.5,0.0,COLES ORGANIC:COLESLAW:.:200 GRAM
3242662,Coles,Brussel Sprouts Red Darling,400g,3.5,0.0,BRUSSEL SPROUTS:RED DARLING:400 GRAM.
5162214,Coles Organic,In Conversion Pears,1Kg,5.5,0.0,COLES ORGANIC IN CONVERSION:PEARS:.:1 KG
8770908,Coles Kitchen,Potato & Egg Bacon,350g,6.0,0.0,COLES KITCHEN POTATO & EGG BACON SALAD 350G
6133460,Coles Kitchen,Sweet Potato Superfood Salad Bowl,180g,6.0,0.0,COLES KITCHEN SWEET POTATO SUPERFOOD SALAD BOWL
8770920,Coles Kitchen,Ruby Slaw,300g,6.0,0.0,COLES KITCHEN RUBY SLAW 300G
7063042,Coles,Brown Nashi Pears,1 each,1.9,0.0,PEARS NASHI BROWN:1 EACH
7514130,Coles,Sweet Pointed Capsicums Red,1 each,2.6,0.0,SWEET POINTED CAPSICUMS:RED:.:1 EACH
4456832,Coles,Cabbage Half Wombok,1 each,3.2,0.0,COLES CABBAGE HALF:WOMBOK:.:1 EACH
1022610,Fresh,Creme Royale Brushed Potatoes,approx. 200g,0.78,0.0,POTATOES CREME ROYALE:BRUSHED:.:PER KG
1058491,Coles Organic,Green Kale,1 Each,5.5,0.0,ORGANIC KALE:GREEN:.:1 EACH
1062590,Coles,Chopped Spinach,280g,5.0,0.0,COLES CHOPPED SPINACH 280G
1069160,Coles,Fresh Celery Sticks Prepacked,300g,4.7,0.0,CELERY PRE PACKED:FRESH:.:300 GRAM
1110570,Coles.,Australian Walnut Kernel,400g,12.0,0.0,COLES AUSTRALIAN WALNUT KERNEL 400G
111227,Coles,Durian Imported,approx. 2.5kg,42.25,0.0,DURIAN:IMPORTED:PER KG
1143400,Coles,Sour Snakes,approx 1kg,25.0,0.0,COLES SOUR SNAKES:.:PER KG
1143910,Coles,Fruit Mix,approx 1kg,25.0,0.0,COLES FRUIT MIX:.:PER KG
1162664,Coles,Pottle Natural Pecans,approx 1kg,45.0,0.0,SCOOP AND WEIGH POTTLE NATURAL PECANS:.:PER KG
1167919,Freshology,Zucchini Slice,440g,7.5,0.0,FRESHOLOGY ZUCCHINI SLICE 440G
1168059,Freshology,Apple Crumble,490g,7.5,0.0,FRESHOLOGY APPLE CRUMBLE 490G
1181308,Coles,Red Royale Potatoes Loose,approx. 170g each,0.8,0.0,POTATOES WASHED:RED ROYALE:.:PER KG
1182162,Coles,Creme Gold Washed Potatoes Loose,approx. 150g,0.7,0.0,POTATOES WASHED:CREME GOLD:.:PER KG
1206748,Coles,Potatoes Washed,2kg,7.9,0.0,COLES POTATOES:WASHED:.:2 KG
123328,Coles,Snow Peas loose,approx. 100g each,1.28,0.0,SNOW PEAS:LOOSE:.: PER KG
1296456,Coles,Pottle Chai Chocolate Almonds,approx. 1kg,40.0,0.0,COLES POTTLE CHAI CHOCOLATE ALMONDS:.:PER KG
1296671,Coles,Roasted Unsalted Peanuts,approx. 1kg,20.0,0.0,COLES ROASTED UNSALTED PEANUTS:.:PER KG
1296682,Coles,Roasted Salted Peanuts,approx 1kg,20.0,0.0,COLES ROASTED SALTED PEANUTS:.:PER KG
1310375,Coles Kitchen,Potato Egg & Bacon Salad,650g,12.0,0.0,COLES KITCHEN POTATO EGG & BACON SALAD 650G
1311017,Coles Kitchen,Tabbouleh Salad,460g,12.0,0.0,COLES KITCHEN TABBOULEH SALAD 460G
1311710,Fresh,Spudlite Microwave Bag,350g,2.9,0.0,SPUDLITE MICROWAVE BAG 350G
1311877,Coles Kitchen,Creamy Basil Pasta,700g,7.0,0.0,COLES KITCHEN CREAMY BASIL PASTA SALAD 700G
132056,Coles,Lady Finger Bananas,approx. 140g,1.25,0.0,BANANAS:LADY FINGER SUGAR:PER KG
1323821,Perfection,Ultimate Crunch Salad Tub,285g,7.5,0.0,PERFECTION ULTIMATE CRUNCH SALAD TUB 285G
1323934,Perfection Fresh,Winter Waldorf Salad Tub,300g,7.5,0.0,PERFECTION WINTER WALDORF SALAD TUB 300G
1324868,Coles,Chocolate Almonds Pottle,approx 1kg,40.0,0.0,COLES CHOCOLATE ALMONDS POTTLE:.:PER KG
1328010,Fresh.,I'm Perfect Capsicum,1kg,4.5,0.0,I'M PERFECT CAPSICUM 1KG
1329690,Market Lane,M&ms Ultimate Mash UP Mix,375g,12.0,0.0,MARKET LANE M&M'S ULTIMATE MASH UP MIX 375G
134029,Coles,Raspberries,125g,6.0,0.0,RASPBERRIES:BERRIES:.:125 GRAM
134040,Coles,Blackberries,125g,7.0,0.0,BLACKBERRIES:BERRIES:125 GRAM
